TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,ASPECT_CATEGORY,REQUIRE_CONTEXT,ASPECT_SUB_CATEGORY_NAME
交通不便,8,5216,Transportation and Accessibility,,,NA
亮眼,8,5217,NA,,,NA
人一组,8,5218,NA,,,NA
人人,8,5219,NA,,,NA
人和谐,8,5220,NA,,,NA
人工岛,8,5221,NA,,,NA
仄爪哇,8,5222,NA,,,NA
以往,8,5223,NA,,,NA
价格偏高,8,5224,Price,,,NA
伊势丹,8,5225,Shopping,,,NA
伊斯兰,8,5226,NA,,,NA
休闲游,8,5227,NA,,,NA
会会,8,5228,NA,,,NA
位置非常好,8,5229,Transportation and Accessibility,,1,NA
体育场,8,5230,POI/Places,,1,NA
佛教曼陀罗,8,5231,NA,,,NA
傍晚以后,8,5232,NA,,,NA
儿子一起,8,5233,Family/Children family/Friends,,,Family
儿子玩得,8,5234,Family/Children family/Friends,,,Family
儿童区,8,5235,Facilities,,,Children
儿童戏水区,8,5236,Facilities,,,Children
光堂,8,5237,NA,,,NA
全家一起,8,5238,Family/Children family/Friends,,,Family
全球的海洋旅程,8,5239,NA,,,NA
全程都是,8,5240,NA,,,NA
公仔,8,5241,NA,,,NA
公园人,8,5242,NA,,,NA
公园景色,8,5243,Sightseeing,,,View
公园环境,8,5244,Environment and Ambiance,,,"Gardens,Parks"
兰芝农场,8,5245,NA,,,NA
兴都教徒,8,5246,NA,,,NA
冲绳,8,5247,NA,,,NA
冷水,8,5248,NA,,,NA
凉鞋,8,5249,NA,,,NA
几个馆,8,5250,Facilities,,,Exhibits
几条街,8,5251,Transportation and Accessibility,,,NA
几遍,8,5252,NA,,,NA
出片,8,5253,Sightseeing,,,Photography
创造力,8,5254,NA,,,NA
别处,8,5255,NA,,,NA
前两天,8,5256,NA,,,NA
力度,8,5257,NA,,,NA
动物园一般,8,5258,POI/Places,,,NA
动物园差不多,8,5259,POI/Places,,,NA
动物园整体,8,5260,POI/Places,,,NA
动物园隔壁,8,5261,Transportation and Accessibility,,,Position
动物感觉,8,5262,Sightseeing,,,Animals
动物的夜间,8,5263,Sightseeing,,,Animals
北京的海洋馆,8,5264,NA,,,NA
北京的王府井,8,5265,NA,,,NA
十点多,8,5266,NA,,,NA
半价,8,5267,Price,,,NA
华人社区,8,5268,NA,,,NA
单位,8,5269,NA,,,NA
南桥路,8,5270,Transportation and Accessibility,,,Streets
卡通人物,8,5271,NA,,,NA
印度商品,8,5272,Shopping,,,NA
印度教徒,8,5273,NA,,,NA
印度教的寺庙,8,5274,NA,,,NA
印度教的马里安曼兴都庙,8,5275,POI/Places,,,NA
印度的寺庙,8,5276,NA,,,NA
印度移民,8,5277,NA,,,NA
印度色彩,8,5278,NA,,,NA
印度香料,8,5279,F&B,,1,Indian
印度香,8,5280,NA,,,NA
历史故事,8,5281,Arts and Culture,,,History
厘米,8,5282,NA,,,NA
厦门,8,5283,NA,,,NA
去得,8,5284,NA,,,NA
友情,8,5285,NA,,,NA
双眼,8,5286,NA,,,NA
双脚,8,5287,NA,,,NA
双螺旋,8,5288,NA,,,NA
反光,8,5289,NA,,,NA
发源地,8,5290,Arts and Culture,,,History
取到,8,5291,NA,,,NA
变形金刚项目,8,5292,Activities,,,Ride
另一个角度,8,5293,NA,,,NA
各国美食,8,5294,F&B,,,NA
各类美食,8,5295,F&B,,,NA
各色沙滩酒吧,8,5296,F&B,,,"Bars, Pubs"
名字的由来,8,5297,NA,,,NA
名片,8,5298,NA,,,NA
后排,8,5299,NA,,,NA
后花园,8,5300,Sightseeing,,1,"Gardens, Parks"
听力,8,5301,NA,,,NA
周末晚上,8,5302,NA,,,NA
周末的晚上,8,5303,NA,,,NA
周边的环境,8,5304,Environment and Ambiance,,,NA
咖喱饭,8,5305,F&B,,,Indian
品种丰富,8,5306,Sightseeing,,,Animals
哺乳动物,8,5307,Sightseeing,,,Animals
唯一缺点,8,5308,NA,,,NA
四季,8,5309,NA,,,NA
四条,8,5310,NA,,,NA
园中园,8,5311,Sightseeing,,,NA
国内好,8,5312,Experience,,1,NA
国内很少,8,5313,Experience,,1,NA
国内真的,8,5314,Experience,,1,NA
地方不同,8,5315,NA,,,NA
地理位置优越,8,5316,Transportation and Accessibility,,,Position
地理位置极佳,8,5317,Transportation and Accessibility,,,Position
地铁卡,8,5318,Transportation and Accessibility,,,MRT
地铁坐到,8,5319,Transportation and Accessibility,,,MRT
地铁站附近,8,5320,Transportation and Accessibility,,,MRT
地铁蓝线,8,5321,Transportation and Accessibility,,,MRT
坐在码头,8,5322,Sightseeing,,,NA
城市的新加坡河,8,5323,POI/Places,,1,NA
基本都是英文,8,5324,Service,,1,NA
堤坝,8,5325,Sightseeing,,,NA
壮观景象,8,5326,Sightseeing,,,View
声响,8,5327,NA,,,NA
多元的文化,8,5328,Arts and Culture,,,Culture
多块钱,8,5329,Price,,,NA
多数人,8,5330,NA,,,NA
多株植物,8,5331,Sightseeing,,,Plants
夜间生物馆,8,5332,Sightseeing,,,NA
大人也可以,8,5333,Family/Children family/Friends,,,NA
大人同,8,5334,Family/Children family/Friends,,,NA
大人小朋友,8,5335,Family/Children family/Friends,,,Family
大众名牌服饰应有尽有,8,5336,Shopping,,,NA
大半天时间,8,5337,NA,,,NA
大小朋友,8,5338,Family/Children family/Friends,,,Family
大暴雨,8,5339,Environment and Ambiance,,,Weather
大朋友小朋友,8,5340,Family/Children family/Friends,,,Family
大柜子,8,5341,Facilities,,,NA
大连,8,5342,NA,,,NA
大项目,8,5343,Activities,,1,NA
天地,8,5344,NA,,,NA
天花板,8,5345,NA,,,NA
奥山顶景区,8,5346,POI/Places,,,NA
奥山顶,8,5347,NA,,,NA
女儿一起,8,5348,Family/Children family/Friends,,,Family
女子学校,8,5349,NA,,,NA
好的话,8,5350,NA,,,NA
妖娆多姿,8,5351,NA,,1,NA
姜园,8,5352,F&B,,,NA
孟加拉,8,5353,NA,,,NA
宗教文化,8,5354,Arts and Culture,,,Culture
室内空调,8,5355,Environment and Ambiance,,,Air Conditioning
家林,8,5356,NA,,,NA
家特别兴奋,8,5357,NA,,,NA
寸照片,8,5358,NA,,,NA
小儿科,8,5359,NA,,,NA
小剧场,8,5360,NA,,,NA
POI,8,5361,POI/Places,,,NA
小学生,8,5362,NA,,,NA
小孩子来说,8,5363,Family/Children family/Friends,,,Children
小孩子的话,8,5364,Family/Children family/Friends,,,Children
小屋,8,5365,NA,,,NA
小广场,8,5366,Sightseeing,,,NA
小朋友开心,8,5367,Family/Children family/Friends,,,Children
小桂林,8,5368,Sightseeing,,,NA
小沙滩,8,5369,Environment and Ambiance,,,Beach
小熊猫,8,5370,Sightseeing,,,Animals
小的国家,8,5371,NA,,,NA
小礼物,8,5372,Shopping,,,NA
小街,8,5373,Transportation and Accessibility,,,Streets
小鹿,8,5374,Sightseeing,,,Animals
少点,8,5375,NA,,,NA
少,8,5376,NA,,,NA
尖叫声,8,5377,NA,,,NA
层高的塔楼顶层,8,5378,NA,,,NA
岩石峭壁,8,5379,NA,,,NA
差不多一个小时,8,5380,NA,,,NA
已是,8,5381,NA,,,NA
已有,8,5382,NA,,,NA
巴黎,8,5383,NA,,,NA
平方公里,8,5384,NA,,,NA
平时人,8,5385,NA,,,NA
平衡车,8,5386,NA,,,NA
年票,8,5387,Transportation and Accessibility,,,Tickets
幸福摩天轮,8,5388,Sightseeing,,1,NA
座位的未来水世界剧场等,8,5389,Activities,,,Shows
建国,8,5390,NA,,,NA
建议最好,8,5391,NA,,,NA
异域,8,5392,NA,,,NA
弹丸之地的新加坡,8,5393,NA,,,NA
强烈要求,8,5394,NA,,,NA
当晚,8,5395,NA,,,NA
往返票,8,5396,Transportation and Accessibility,,,Tickets
得很不错,8,5397,Experience,,,NA
心境,8,5398,NA,,,NA
志愿者,8,5399,NA,,,NA
怪物史莱克,8,5400,Activities,,,Shows
总体满意,8,5401,Experience,,,NA
意外收获,8,5402,Experience,,,NA
懂英语,8,5403,NA,,,NA
成人票价,8,5404,Transportation and Accessibility,,,Tickets
我俩,8,5405,NA,,,NA
我家宝宝,8,5406,Family/Children family/Friends,,,Infants
所有的动物,8,5407,Sightseeing,,,Animals
手册,8,5408,NA,,,NA
手工艺品店,8,5409,Shopping,,,NA
手机拍,8,5410,Sightseeing,,,Photography
扶手,8,5411,Facilities,,,Safety
技能,8,5412,NA,,,NA
报纸,8,5413,NA,,,NA
拍出的照片,8,5414,Sightseeing,,,Photography
搞得,8,5415,NA,,,NA
摩天轮高,8,5416,POI/Places,,,NA
收入,8,5417,NA,,,NA
放松身心,8,5418,NA,,,NA
政府大楼,8,5419,NA,,,NA
教堂外观,8,5420,NA,,,NA
教堂的外观,8,5421,NA,,,NA
整体效果,8,5422,NA,,,NA
整点,8,5423,NA,,,NA
文艺的地方,8,5424,POI/Places,,,NA
文艺范,8,5425,Experience,,,NA
新加坡三个,8,5426,NA,,,NA
新加坡中央消防局,8,5427,POI/Places,,,NA
新加坡人口,8,5428,NA,,,NA
新加坡双螺旋桥,8,5429,POI/Places,,,NA
新加坡唯一的河流,8,5430,NA,,,NA
新加坡国庆节,8,5431,NA,,,NA
新加坡地区,8,5432,NA,,,NA
新加坡最大的原始森林保护区,8,5433,Sightseeing,,,Trees
新加坡最大的鱼尾狮,8,5434,Sightseeing,,,NA
新加坡有名,8,5435,NA,,,NA
新加坡植物园里,8,5436,POI/Places,,,NA
新加坡河河畔,8,5437,POI/Places,,,NA
新加坡河的夜景,8,5438,POI/Places,,,NA
新加坡消费,8,5439,Shopping,,1,NA
新加坡独立,8,5440,NA,,,NA
新加坡的克拉码头,8,5441,POI/Places,,,NA
新加坡的全貌,8,5442,NA,,,NA
新加坡的博物馆,8,5443,Sightseeing,,,NA
新加坡的后花园,8,5444,NA,,,NA
新加坡的夜景真的,8,5445,Sightseeing,,,View
新加坡的标志物,8,5446,Sightseeing,,,NA
新加坡的红灯区,8,5447,POI/Places,,1,NA
新加坡的网红,8,5448,Sightseeing,,1,NA
新加坡的鱼尾狮,8,5449,Sightseeing,,,NA
新加坡穆斯林,8,5450,NA,,,NA
新加坡空中花园,8,5451,Sightseeing,,,"Gardens, Parks"
新加坡第二位总督,8,5452,NA,,,NA
新加坡繁华,8,5453,NA,,,NA
新加坡红,8,5454,NA,,,NA
新加坡裕廊飞禽公园,8,5455,POI/Places,,,NA
新加坡雪城,8,5456,POI/Places,,,NA
新加坡风光明媚的滨海湾,8,5457,POI/Places,,,NA
新巴,8,5458,NA,,,NA
新币的门票,8,5459,Transportation and Accessibility,,,Tickets
旅游项目,8,5460,NA,,,NA
无处不在,8,5461,NA,,,NA
无敌海景,8,5462,Sightseeing,,,View
日光,8,5463,Environment and Ambiance,,,"Greenery, Nature"
早期华族移民,8,5464,NA,,,NA
早期移民都是,8,5465,NA,,,NA
早期移民,8,5466,NA,,,NA
时光隧道,8,5467,NA,,,NA
时间差不多,8,5468,NA,,,NA
晚上的新加坡,8,5469,NA,,,NA
晚上的时间,8,5470,NA,,,NA
普通座位,8,5471,NA,,,NA
景点一般,8,5472,POI/Places,,,NA
景点来说,8,5473,POI/Places,,,NA
景色特别,8,5474,Sightseeing,,,View
晴天的话,8,5475,Environment and Ambiance,,,Weather
有效期,8,5476,NA,,,NA
杂志,8,5477,NA,,,NA
条鱼,8,5478,Sightseeing,,,Animals
来人,8,5479,NA,,,NA
杯子,8,5480,F&B,,,NA
极具活力,8,5481,Experience,,1,NA
极具特色,8,5482,Arts and Culture,,,Culture
构思,8,5483,NA,,,NA
标记,8,5484,NA,,,NA
树屋,8,5485,Sightseeing,,,Trees
树枝,8,5486,NA,,,NA
格局,8,5487,NA,,,NA
桌椅,8,5488,Facilities,,,Seats
桥墩,8,5489,Facilities,,,Bridge
检票员,8,5490,Service,,,Staff
棕榈谷,8,5491,Sightseeing,,1,Trees
植物园站,8,5492,Transportation and Accessibility,,,MRT
植物茂盛,8,5493,Sightseeing,,,Plants
植被丰富,8,5494,Sightseeing,,,Plants
榴莲剧院,8,5495,POI/Places,,,NA
樟宜机场溜滑梯,8,5496,Activities,,,Ride
歌声,8,5497,NA,,,NA
歌曲,8,5498,NA,,,NA
正因为,8,5499,NA,,,NA
步行上岛,8,5500,Transportation and Accessibility,,,Walk
步行五分钟,8,5501,Transportation and Accessibility,,,Walk
死人,8,5502,NA,,,NA
母亲,8,5503,Family/Children family/Friends,,1,Family
每个城市,8,5504,NA,,,NA
每个展馆,8,5505,Facilities,,,Exhibits
每个游客,8,5506,NA,,,NA
每个站,8,5507,Transportation and Accessibility,,,MRT
每天上午,8,5508,NA,,,NA
民丹旅游区,8,5509,POI/Places,,,NA
民族居民,8,5510,NA,,,NA
民族文化,8,5511,Arts and Culture,,,Culture
水上滑梯,8,5512,Activities,,,Ride
水中的,8,5513,NA,,,NA
水乐园,8,5514,Sightseeing,,,NA
水天,8,5515,NA,,,NA
水幕激光,8,5516,Activities,,,Shows
水深,8,5517,NA,,,NA
池边,8,5518,Facilities,,,Pool
沙名胜世界的海滨坊,8,5519,POI/Places,,,NA
沙岛上也有,8,5520,NA,,,NA
沙岛真的,8,5521,NA,,,NA
沙沙滩,8,5522,Environment and Ambiance,,,Beach
沙滩文化,8,5523,Arts and Culture,,,Culture
沙胡姬花园,8,5524,Sightseeing,,,"Gardens, Parks"
沙酒店,8,5525,NA,,1,NA
河口,8,5526,NA,,,NA
河对岸,8,5527,NA,,,NA
油画,8,5528,Arts and Culture,,,Arabic
油鸡饭,8,5529,F&B,,,"Coffee Shops, Hawker Center"
法会,8,5530,NA,,,NA
法律,8,5531,NA,,,NA
波斯湾,8,5532,NA,,,NA
注意到,8,5533,NA,,,NA
泳装,8,5534,NA,,,NA
海峡,8,5535,NA,,,NA
海洋生物种类繁多,8,5536,Sightseeing,,,Animals
海洋馆内,8,5537,POI/Places,,,NA
海滨花园,8,5538,POI/Places,,,NA
海滩清澈明亮的海水,8,5539,Environment and Ambiance,,,Sea
海豚好可爱,8,5540,Sightseeing,,,Animals
海豚湾,8,5541,Sightseeing,,,Animals
海豚知识,8,5542,Sightseeing,,,Animals
海边的沙滩,8,5543,Environment and Ambiance,,,Beach
海鸟,8,5544,Sightseeing,,1,Animals
淋浴间,8,5545,Facilities,,,NA
深处,8,5546,NA,,,NA
渡船,8,5547,NA,,,NA
湖泊等,8,5548,Sightseeing,,,NA
滑板车,8,5549,Activities,,,Ride
滨海中心填海,8,5550,NA,,,NA
滨海捷运站,8,5551,Transportation and Accessibility,,,MRT
潮流,8,5552,NA,,,NA
澳洲,8,5553,NA,,,NA
激光特效,8,5554,NA,,,NA
火鸡腿,8,5555,F&B,,,NA
灯光音乐,8,5556,NA,,,NA
烟火秀,8,5557,Sightseeing,,,Lights
热带树木,8,5558,Sightseeing,,,Trees
热度,8,5559,NA,,,NA
热死,8,5560,Environment and Ambiance,,,Weather
热闹的时候,8,5561,NA,,,NA
照明的普通动物园,8,5562,POI/Places,,,NA
照片贵,8,5563,Sightseeing,,1,Photography
爱丽丝梦游仙境,8,5564,NA,,,NA
爱情,8,5565,NA,,,NA
片鱼鳞,8,5566,NA,,,NA
牙齿,8,5567,NA,,,NA
牛车水一带,8,5568,POI/Places,,,NA
牛车水和小印度,8,5569,POI/Places,,,NA
特别是云雾林,8,5570,POI/Places,,,NA
特别赞,8,5571,Experience,,,NA
特殊通道,8,5572,Facilities,,,Accessibility
特色景点,8,5573,Sightseeing,,,View
狮子头,8,5574,F&B,,,Chinese
猪笼草,8,5575,Sightseeing,,,Grass
猫咪,8,5576,NA,,,NA
猴面包树,8,5577,Sightseeing,,,Trees
玩意,8,5578,NA,,,NA
环球影城的快捷票,8,5579,Transportation and Accessibility,,,Tickets
环球影城门票,8,5580,Transportation and Accessibility,,,Tickets
现代摩天大楼,8,5581,Facilities,,,NA
现代美术作品,8,5582,Arts and Culture,,1,Exhibits
现代都市,8,5583,Environment and Ambiance,,,NA
现状,8,5584,NA,,,NA
珍珠大厦,8,5585,POI/Places,,,NA
珠宝,8,5586,Shopping,,1,NA
球迷的聚集地,8,5587,NA,,,NA
理想场所,8,5588,NA,,,NA
用户,8,5589,NA,,,NA
男子,8,5590,NA,,,NA
的很用心,8,5591,Service,,,NA
的很认真,8,5592,Service,,,NA
皮划艇,8,5593,Activities,,,Ride
目前世界,8,5594,NA,,,NA
直接刷,8,5595,NA,,,NA
省时间,8,5596,NA,,,NA
真心快,8,5597,Experience,,,NA
真的一般,8,5598,Experience,,,NA
真的美,8,5599,Experience,,,NA
石子路,8,5600,Transportation and Accessibility,,1,Paths
硬币,8,5601,NA,,,NA
票也不,8,5602,Transportation and Accessibility,,1,Tickets
票真的,8,5603,Transportation and Accessibility,,1,Tickets
票过程,8,5604,Transportation and Accessibility,,1,Tickets
福建人,8,5605,NA,,,NA
福音,8,5606,NA,,,NA
种方式,8,5607,NA,,,NA
称呼,8,5608,NA,,,NA
程序,8,5609,NA,,,NA
程订单,8,5610,NA,,,NA
空中泳池,8,5611,Facilities,,,Pool
空中飞人,8,5612,NA,,,NA
空气也好,8,5613,Environment and Ambiance,,,NA
穿着救生衣,8,5614,Service,,,Safety
窗帘,8,5615,NA,,,NA
站到,8,5616,NA,,,NA
竹子,8,5617,Sightseeing,,,Plants
笑脸,8,5618,NA,,,NA
算得上,8,5619,NA,,,NA
粉丝,8,5620,NA,,1,NA
粤语,8,5621,NA,,,NA
红树林,8,5622,Sightseeing,,,Trees
红绿灯,8,5623,Facilities,,1,Signs
线牛车水站,8,5624,Transportation and Accessibility,,,MRT
组屋,8,5625,NA,,,NA
绿色植被,8,5626,Sightseeing,,,Grass
美食多,8,5627,F&B,,,NA
老阿姨,8,5628,NA,,,NA
而今,8,5629,NA,,,NA
耳朵,8,5630,NA,,,NA
耶稣,8,5631,NA,,,NA
肉干,8,5632,F&B,,1,Chinese
育有,8,5633,NA,,,NA
胃口,8,5634,F&B,,,NA
胆子小,8,5635,NA,,,NA
背面,8,5636,NA,,,NA
胸前,8,5637,NA,,,NA
能见度,8,5638,NA,,,NA
能量,8,5639,NA,,,NA
脆弱森林,8,5640,NA,,,NA
脸上,8,5641,NA,,,NA
自行车环岛,8,5642,Transportation and Accessibility,,,NA
舍利子,8,5643,Sightseeing,,,NA
舒服,8,5644,Experience,,,NA
航线,8,5645,Transportation and Accessibility,,,NA
色彩丰富,8,5646,NA,,,NA
艺术画廊,8,5647,Arts and Culture,,,Arabic
艺术的朋友,8,5648,NA,,,NA
节庆气氛,8,5649,Experience,,,NA
芝蓄水池,8,5650,POI/Places,,,NA
花岗岩,8,5651,NA,,,NA
花豹,8,5652,Sightseeing,,,Animals
英国伦敦,8,5653,NA,,,NA
英国的侨民,8,5654,NA,,,NA
英语不好,8,5655,NA,,,NA
荷兰人,8,5656,NA,,,NA
菩萨,8,5657,NA,,,NA
落地窗,8,5658,NA,,,NA
蜻蜓的复眼,8,5659,NA,,,NA
蟒蛇,8,5660,Sightseeing,,,Animals
行政文化区,8,5661,NA,,,NA
裕华园,8,5662,POI/Places,,,NA
裕廊飞禽园,8,5663,POI/Places,,,NA
裙子,8,5664,NA,,,NA
西乐索沙滩,8,5665,POI/Places,,,NA
西式,8,5666,NA,,,NA
要钱,8,5667,Price,,,NA
规矩,8,5668,NA,,,NA
让人印象深刻,8,5669,Experience,,,NA
让人惊喜,8,5670,Experience,,,NA
让人目不暇接,8,5671,Experience,,,NA
设施完善,8,5672,Facilities,,,NA
设计者,8,5673,NA,,,NA
豪华酒店,8,5674,NA,,,NA
财气,8,5675,NA,,,NA
货品,8,5676,Shopping,,1,NA
货运码头,8,5677,NA,,,NA
贵,8,5678,Price,,,NA
贸易,8,5679,NA,,,NA
资金,8,5680,NA,,,NA
赠品,8,5681,Shopping,,,NA
走下去,8,5682,NA,,,NA
超时,8,5683,NA,,,NA
趣味十足,8,5684,Experience,,,NA
距今,8,5685,NA,,,NA
距离克拉码头,8,5686,Transportation and Accessibility,,,Position
路灯,8,5687,Facilities,,,Lights
身在其中,8,5688,NA,,,NA
身旁,8,5689,NA,,,NA
迄今,8,5690,NA,,,NA
近,8,5691,Transportation and Accessibility,,1,Position
这一篇,8,5692,NA,,,NA
这一趟,8,5693,NA,,,NA
这段,8,5694,NA,,,NA
这种船,8,5695,NA,,,NA
远,8,5696,Transportation and Accessibility,,,Position
适合全家一起,8,5697,Family/Children family/Friends,,,Family
适合全家亲子游,8,5698,Family/Children family/Friends,,,Family
适合老人,8,5699,Family/Children family/Friends,,,Family
造型别致,8,5700,NA,,,NA
遍地,8,5701,NA,,,NA
道教寺庙,8,5702,NA,,,NA
避暑胜地,8,5703,POI/Places,,,NA
邻近岛屿全数,8,5704,NA,,,NA
都是当地人,8,5705,NA,,,NA
酒店大楼,8,5706,NA,,,NA
重量,8,5707,NA,,,NA
金刚鹦鹉,8,5708,Sightseeing,,,Animals
金沙酒店的灯光秀,8,5709,Activities,,,Shows
金银首饰,8,5710,Shopping,,1,NA
错觉,8,5711,NA,,,NA
锤头鲨,8,5712,Sightseeing,,,Animals
长龙,8,5713,Transportation and Accessibility,,1,Queue
门口拍,8,5714,Sightseeing,,,NA
门外,8,5715,NA,,,NA
门店,8,5716,Shopping,,,NA
门楼,8,5717,NA,,,NA
门票信息,8,5718,Transportation and Accessibility,,,Tickets
门票的价格,8,5719,Transportation and Accessibility,,,Tickets
闲庭,8,5720,NA,,,NA
阿布,8,5721,NA,,,NA
附图,8,5722,NA,,,NA
附近居民,8,5723,NA,,,NA
集体,8,5724,NA,,,NA
震感,8,5725,NA,,,NA
露天餐厅,8,5726,F&B,,,NA
音响效果,8,5727,NA,,,NA
顶层的无边泳池,8,5728,Sightseeing,,,Pool
顶端,8,5729,NA,,,NA
项目人,8,5730,NA,,,NA
预算,8,5731,Price,,1,NA
颜值,8,5732,NA,,,NA
风景美丽,8,5733,Sightseeing,,,View
飞车,8,5734,NA,,,NA
餐厅等,8,5735,F&B,,,NA
驾驶杆,8,5736,NA,,,NA
骨茶,8,5737,F&B,,,NA
高温,8,5738,Environment and Ambiance,,1,NA
高空缆车,8,5739,Transportation and Accessibility,,,Cable Car
髻鲨等,8,5740,Sightseeing,,,Animals
髻鲨,8,5741,Sightseeing,,,Animals
鱼尾狮像就坐,8,5742,NA,,,NA
鱼尾狮像是新加坡,8,5743,NA,,,NA
鱼尾狮的由来,8,5744,Arts and Culture,,,History
鸟公园,8,5745,POI/Places,,,NA
鸟类动物园,8,5746,POI/Places,,,NA
鸟类品种,8,5747,Sightseeing,,,Animals
一体的地方,7,5748,POI/Places,,,NA
一体的电影院,7,5749,NA,,,NA
一倍,7,5750,NA,,,NA
一去的动物园,7,5751,POI/Places,,,NA
一套,7,5752,NA,,,NA
一家四口,7,5753,Family/Children family/Friends,,,Family
一家子,7,5754,Family/Children family/Friends,,,Family
一家酒吧,7,5755,F&B,,,"Bars, Pubs"
一整天的地方,7,5756,NA,,,NA
一整天的时间,7,5757,NA,,,NA
一旁,7,5758,NA,,,NA
一次旅游,7,5759,NA,,,NA
一番味道,7,5760,Experience,,1,NA
一番景色,7,5761,Sightseeing,,,View
一种不错,7,5762,Experience,,1,NA
一种异样的气氛,7,5763,Experience,,,NA
一米,7,5764,NA,,,NA
一般的动物园,7,5765,POI/Places,,1,NA
一览新加坡,7,5766,NA,,,NA
一辈子,7,5767,NA,,,NA
七个,7,5768,NA,,,NA
三个各具特色的海滩,7,5769,Sightseeing,,,Beach
三种,7,5770,NA,,,NA
三趟,7,5771,NA,,,NA
上空,7,5772,NA,,,NA
下一个,7,5773,NA,,,NA
不仅如此,7,5774,NA,,,NA
不住金沙,7,5775,NA,,,NA
不少钱,7,5776,Price,,,NA
不经意间,7,5777,NA,,,NA
世界上首个艺术科学,7,5778,NA,,,NA
世界昆虫馆,7,5779,Sightseeing,,,NA
东南亚的美术作品,7,5780,Arts and Culture,,,Art
东西真的,7,5781,NA,,,NA
两个字,7,5782,NA,,,NA
两个孩子共同,7,5783,Family/Children family/Friends,,,Children
两岸的风景,7,5784,Sightseeing,,,View
两岸绝伦,7,5785,NA,,,NA
两座金黄色的大圆顶,7,5786,NA,,,NA
两排,7,5787,NA,,,NA
两条缆车线,7,5788,Transportation and Accessibility,,,Cable Car
两边都是彩绘的小楼,7,5789,Sightseeing,,,Buildings
两颗大,7,5790,NA,,,NA
个别项目,7,5791,Activities,,,NA
个园,7,5792,NA,,,NA
个地标,7,5793,Sightseeing,,,NA
个大型,7,5794,NA,,,NA
个展厅,7,5795,Facilities,,,Exhibits
个展馆,7,5796,Facilities,,,Exhibits
个很好,7,5797,Experience,,,NA
个站,7,5798,Transportation and Accessibility,,,NA
个薄,7,5799,NA,,,NA
中午时间,7,5800,NA,,,NA
中国寺庙,7,5801,NA,,,NA
中国特色的东西,7,5802,Shopping,,,NA
中央商业区,7,5803,NA,,,NA
中央锡克庙,7,5804,POI/Places,,,NA
中文场,7,5805,Activities,,,Shows
中餐馆,7,5806,F&B,,,Chinese
丹戎,7,5807,NA,,,NA
主义,7,5808,NA,,,NA
主干道,7,5809,Transportation and Accessibility,,,Streets
主题区,7,5810,Sightseeing,,,NA
主题景点,7,5811,Sightseeing,,,View
主食,7,5812,F&B,,,NA
乌节路商场,7,5813,Shopping,,,NA
书店,7,5814,NA,,,NA
了解到新加坡,7,5815,NA,,,NA
事后,7,5816,NA,,,NA
事情装傻充,7,5817,NA,,,NA
二次票,7,5818,Transportation and Accessibility,,,Tickets
云霄飞车,7,5819,Activities,,,Ride
亚曼兴都庙,7,5820,POI/Places,,,NA
些时间,7,5821,NA,,,NA
交融,7,5822,NA,,,NA
亲子家庭,7,5823,Family/Children family/Friends,,,Family
亲子旅游,7,5824,Family/Children family/Friends,,,Family
亲子游的话,7,5825,Family/Children family/Friends,,,Family
亲子项目,7,5826,Family/Children family/Friends,,,Family
人口,7,5827,NA,,,NA
人和,7,5828,NA,,,NA
人品,7,5829,NA,,,NA
人手,7,5830,NA,,,NA
人暴多,7,5831,Transportation and Accessibility,,,Queue
人间天堂,7,5832,POI/Places,,,NA
从前,7,5833,NA,,,NA
令人满意,7,5834,Experience,,,NA
以后一定,7,5835,NA,,,NA
价格优势,7,5836,Price,,,NA
价格公道,7,5837,Price,,,NA
价格的话,7,5838,Price,,,NA
价格较贵,7,5839,Price,,,NA
价格高,7,5840,Price,,,NA
任何人,7,5841,NA,,,NA
任务,7,5842,NA,,,NA
份量,7,5843,NA,,,NA
伊斯兰文化的好地方,7,5844,Arts and Culture,,1,Islam
众多栖息地,7,5845,NA,,,NA
众多沙滩,7,5846,Environment and Ambiance,,,Beach
位置不错,7,5847,Transportation and Accessibility,,,Position
住房,7,5848,NA,,,NA
