KEYWORD,CAT_INDEX,CAT_NAME
机器人,6,Family/Childre family/Friends
机票酒店,10,Sightseeing/Place
李光,10,Sightseeing/Place
条美食街,5,F&B
查到,5,F&B
树木葱茏,10,Sightseeing/Place
树间,10,Sightseeing/Place
核心,4,Experimentation
梵语,3,Environment and Ambience
棵大树,10,Sightseeing/Place
棵超级,10,Sightseeing/Place
植物花卉,10,Sightseeing/Place
植物都是,10,Sightseeing/Place
植被茂盛,10,Sightseeing/Place
椰林,11,Transportation and Accessibility
樟宜机场儿童乐园,10,Sightseeing/Place
次生雨林,10,Sightseeing/Place
正中,10,Sightseeing/Place
步行几分钟,10,Sightseeing/Place
步行小路,10,Sightseeing/Place
武吉布朗坟场,10,Sightseeing/Place
武器,5,F&B
歪果仁,11,Transportation and Accessibility
殖民地时期,10,Sightseeing/Place
殿堂,7,Price
每个动物,5,F&B
每位,4,Experimentation
每家店,10,Sightseeing/Place
民俗,11,Transportation and Accessibility
气候变化,10,Sightseeing/Place
水上乐园孩子,10,Sightseeing/Place
水上漂流,10,Sightseeing/Place
水域,10,Sightseeing/Place
水声,10,Sightseeing/Place
水底世界,6,Family/Childre family/Friends
水族館,10,Sightseeing/Place
水果店,10,Sightseeing/Place
水生动物,5,F&B
水秀,10,Sightseeing/Place
汤汁,10,Sightseeing/Place
沙一天,10,Sightseeing/Place
沙公园,10,Sightseeing/Place
沙名胜世界集,10,Sightseeing/Place
沙四面环海,6,Family/Childre family/Friends
沙子细腻,7,Price
沙岛上的海事博物馆,9,Shopping
沙岛上的鱼尾狮,10,Sightseeing/Place
沙岛的方式,5,F&B
沙滩景色,6,Family/Childre family/Friends
沙滩的沙子,7,Price
沙环球影城,9,Shopping
沙缆车,3,Environment and Ambience
沙附近,5,F&B
河川生态园里,10,Sightseeing/Place
河川生态,10,Sightseeing/Place
油条,5,F&B
海岛风光,10,Sightseeing/Place
海岸沿线,6,Family/Childre family/Friends
海底动物,5,F&B
海洋館,6,Family/Childre family/Friends
海洋馆一般,10,Sightseeing/Place
海滨坊,10,Sightseeing/Place
海滩的沙子,10,Sightseeing/Place
海豚的知识,5,F&B
海边沙滩,5,F&B
海鱼,10,Sightseeing/Place
海龙,5,F&B
消息,10,Sightseeing/Place
深深的,10,Sightseeing/Place
清风,8,Service
温度适宜,10,Sightseeing/Place
游客服务中心,6,Family/Childre family/Friends
游戏室,6,Family/Childre family/Friends
游船河,10,Sightseeing/Place
游船码头,10,Sightseeing/Place
湖水,9,Shopping
溜滑梯,5,F&B
滑轮等,8,Service
滨河湾,10,Sightseeing/Place
滨海中心,10,Sightseeing/Place
滨海湾金沙购物中心,10,Sightseeing/Place
漫威英雄,10,Sightseeing/Place
潮人,10,Sightseeing/Place
濠酒店,7,Price
灯光昏暗,9,Shopping
灯火璀璨,5,F&B
点水,10,Sightseeing/Place
点餐,4,Experimentation
热带水果,5,F&B
热带雨林植物,6,Family/Childre family/Friends
熊猫餐厅,10,Sightseeing/Place
片土地,6,Family/Childre family/Friends
特别是变形金刚,11,Transportation and Accessibility
特别是小朋友,10,Sightseeing/Place
特别是有,10,Sightseeing/Place
特别是,10,Sightseeing/Place
特别适合小资,10,Sightseeing/Place
特性,6,Family/Childre family/Friends
特技,10,Sightseeing/Place
特色的小店铺,5,F&B
特色的酒吧,6,Family/Childre family/Friends
特色项目,5,F&B
独唱会,10,Sightseeing/Place
狮城新加坡,10,Sightseeing/Place
狮城的地标,6,Family/Childre family/Friends
猫头鹰,10,Sightseeing/Place
猫山王,10,Sightseeing/Place
王府井,5,F&B
玩家,5,F&B
环境一般,10,Sightseeing/Place
环球影城不错,5,F&B
现在为止,10,Sightseeing/Place
现象,9,Shopping
玻璃屋,5,F&B
珊瑚馆,10,Sightseeing/Place
珍稀品种,10,Sightseeing/Place
珍稀植物,10,Sightseeing/Place
球幕影院,10,Sightseeing/Place
生态环境非常好,10,Sightseeing/Place
甲壳虫,4,Experimentation
电动扶梯,10,Sightseeing/Place
电子显示屏,10,Sightseeing/Place
电梯直接,5,F&B
男孩,10,Sightseeing/Place
画笔,7,Price
白云,10,Sightseeing/Place
白天好看,4,Experimentation
白天景色,1,Facilities
白天的话,6,Family/Childre family/Friends
白沙公园,10,Sightseeing/Place
白沙滩,5,F&B
白犀牛,10,Sightseeing/Place
的人也不,6,Family/Childre family/Friends
的人都会,6,Family/Childre family/Friends
的人都是,6,Family/Childre family/Friends
的卡,9,Shopping
的士站,11,Transportation and Accessibility
的很快,10,Sightseeing/Place
的很棒,10,Sightseeing/Place
的很远,10,Sightseeing/Place
的时候感觉,10,Sightseeing/Place
的话最好,10,Sightseeing/Place
的话,10,Sightseeing/Place
目光,5,F&B
目前东南亚规模最大,10,Sightseeing/Place
直径,10,Sightseeing/Place
相册,7,Price
真的超级棒,6,Family/Childre family/Friends
眼中,10,Sightseeing/Place
眼光,3,Environment and Ambience
眼前一亮,4,Experimentation
眼看到,10,Sightseeing/Place
知名景点,10,Sightseeing/Place
知己,5,F&B
石像,5,F&B
硬石,10,Sightseeing/Place
礼拜大殿,5,F&B
票位置,7,Price
票口,6,Family/Childre family/Friends
票窗口,10,Sightseeing/Place
秋千,10,Sightseeing/Place
科幻电影,10,Sightseeing/Place
科技的魅力,9,Shopping
科研,6,Family/Childre family/Friends
移民国家,6,Family/Childre family/Friends
程电子票,10,Sightseeing/Place
程贵,10,Sightseeing/Place
程,10,Sightseeing/Place
空中吊车,10,Sightseeing/Place
空位,10,Sightseeing/Place
空气新鲜,10,Sightseeing/Place
空间大,6,Family/Childre family/Friends
空间感,9,Shopping
站在桥,10,Sightseeing/Place
童真的,6,Family/Childre family/Friends
第一个景点,10,Sightseeing/Place
第一家,4,Experimentation
第一层,9,Shopping
第二层,4,Experimentation
第二次世界大战期间,5,F&B
等小火车,5,F&B
管理员,4,Experimentation
精灵,6,Family/Childre family/Friends
素食,4,Experimentation
絕對,10,Sightseeing/Place
红灰过山车,5,F&B
红白色,10,Sightseeing/Place
线条,10,Sightseeing/Place
综合性,7,Price
绿色的外观,9,Shopping
绿茵,7,Price
绿草,10,Sightseeing/Place
缆车很好,10,Sightseeing/Place
缆车的时候,10,Sightseeing/Place
缆车过去,10,Sightseeing/Place
罗索炮台,10,Sightseeing/Place
美食美景,10,Sightseeing/Place
美食餐厅,10,Sightseeing/Place
老伴豆花,3,Environment and Ambience
老少,9,Shopping
老照片,10,Sightseeing/Place
老虎等,6,Family/Childre family/Friends
老鹰,9,Shopping
考证,11,Transportation and Accessibility
胡姬公园,9,Shopping
胳膊,10,Sightseeing/Place
脏话,10,Sightseeing/Place
脑子,11,Transportation and Accessibility
脑海,5,F&B
脚车,11,Transportation and Accessibility
脚边,10,Sightseeing/Place
自然界,10,Sightseeing/Place
船舶,6,Family/Childre family/Friends
船长,5,F&B
艺术气息的地方,10,Sightseeing/Place
艺术氛围浓厚,10,Sightseeing/Place
艺术的氛围,5,F&B
节假日人多,10,Sightseeing/Place
花园夜景,10,Sightseeing/Place
花灯,9,Shopping
花点钱,10,Sightseeing/Place
英国的海军基地,10,Sightseeing/Place
英女王维多利亚,10,Sightseeing/Place
英文好,10,Sightseeing/Place
英文版,10,Sightseeing/Place
茶室,4,Experimentation
草间,10,Sightseeing/Place
药材,5,F&B
药油,11,Transportation and Accessibility
莲山双林寺,10,Sightseeing/Place
菜式,10,Sightseeing/Place
蚊子多,10,Sightseeing/Place
蝠魟,10,Sightseeing/Place
街头艺术,9,Shopping
街角,7,Price
衬衫,9,Shopping
袜子,4,Experimentation
被誉为最迷人,8,Service
裂痕,5,F&B
装修风格,5,F&B
西乐索,10,Sightseeing/Place
西瓜,7,Price
要点,10,Sightseeing/Place
要领,10,Sightseeing/Place
视力不好,5,F&B
视觉冲击力,10,Sightseeing/Place
视野非常好,10,Sightseeing/Place
角度拍,10,Sightseeing/Place
解答,10,Sightseeing/Place
设备故障,5,F&B
设施都是,10,Sightseeing/Place
语言问题,6,Family/Childre family/Friends
课程,10,Sightseeing/Place
货币,6,Family/Childre family/Friends
货轮,10,Sightseeing/Place
赞美诗,10,Sightseeing/Place
赤宫,10,Sightseeing/Place
趣味盎然,10,Sightseeing/Place
足球场,5,F&B
足矣,10,Sightseeing/Place
车带,5,F&B
车行,10,Sightseeing/Place
边界泳池,5,F&B
边缘,10,Sightseeing/Place
运气不错,10,Sightseeing/Place
还好,10,Sightseeing/Place
还都,8,Service
这一天,6,Family/Childre family/Friends
这样的地方,10,Sightseeing/Place
适合下午,10,Sightseeing/Place
适合大孩子,5,F&B
适合成年人,4,Experimentation
适合自由行,3,Environment and Ambience
速度不快,9,Shopping
造价,4,Experimentation
遗产,6,Family/Childre family/Friends
遮阳的地方,6,Family/Childre family/Friends
酒吧多,10,Sightseeing/Place
酒吧餐饮,6,Family/Childre family/Friends
酒店价格,10,Sightseeing/Place
酒店步行,10,Sightseeing/Place
酒店的话,10,Sightseeing/Place
酒精,5,F&B
酱油,10,Sightseeing/Place
金沙的无边泳池,10,Sightseeing/Place
金沙酒店楼顶,10,Sightseeing/Place
金沙酒店的正对面,6,Family/Childre family/Friends
金色圆顶,10,Sightseeing/Place
金融,4,Experimentation
钢铁,9,Shopping
银联,5,F&B
错峰,6,Family/Childre family/Friends
错队,10,Sightseeing/Place
锣鼓巷,5,F&B
长凳,10,Sightseeing/Place
长期,5,F&B
长江,10,Sightseeing/Place
长袖长裤,10,Sightseeing/Place
门口机器,10,Sightseeing/Place
阿三,5,F&B
阿尔阿布,10,Sightseeing/Place
阿拉伯人,5,F&B
附近的景点,10,Sightseeing/Place
陆上,10,Sightseeing/Place
陶瓷鳞片,10,Sightseeing/Place
陶瓷,7,Price
障眼法,5,F&B
雨伞,10,Sightseeing/Place
雨具,11,Transportation and Accessibility
雪橇,10,Sightseeing/Place
雾林,10,Sightseeing/Place
非常适合小孩子,10,Sightseeing/Place
面对面,5,F&B
面的,9,Shopping
音响系统,10,Sightseeing/Place
项目少,9,Shopping
项目非常适合小朋友,8,Service
顺时针方向,6,Family/Childre family/Friends
风俗习惯,5,F&B
风光明媚的滨海湾,10,Sightseeing/Place
风味小吃,10,Sightseeing/Place
风大,11,Transportation and Accessibility
风景特别,10,Sightseeing/Place
风筝,10,Sightseeing/Place
飞船,10,Sightseeing/Place
餐点,10,Sightseeing/Place
餐食,10,Sightseeing/Place
饭菜,5,F&B
饮水机,5,F&B
饮水,9,Shopping
馆门票,6,Family/Childre family/Friends
香客,10,Sightseeing/Place
香料气味,10,Sightseeing/Place
香港的维多利亚港,6,Family/Childre family/Friends
马来纪年,10,Sightseeing/Place
马里安曼女神,11,Transportation and Accessibility
马里安曼庙,10,Sightseeing/Place
鬣狗,10,Sightseeing/Place
鱼一起,10,Sightseeing/Place
鱼尾狮的传说,5,F&B
鱼尾狮背后,9,Shopping
鱼种,1,Facilities
鲨鱼区,5,F&B
麦克佛逊,10,Sightseeing/Place
黄昏时候,10,Sightseeing/Place
黑人,7,Price
黑黑,11,Transportation and Accessibility
experience,1,Facilities
nice,3,Environment and Ambience
一件事,10,Sightseeing/Place
一大片,10,Sightseeing/Place
一家酒店,10,Sightseeing/Place
一年四季,5,F&B
一座座,5,F&B
一战,5,F&B
一批,10,Sightseeing/Place
一楼的展厅,10,Sightseeing/Place
一次旅程,10,Sightseeing/Place
一次缆车,10,Sightseeing/Place
一点险,10,Sightseeing/Place
一番景象,10,Sightseeing/Place
一番美景,10,Sightseeing/Place
一番趣味,10,Sightseeing/Place
一番韵味,5,F&B
一种新,10,Sightseeing/Place
一系列的媒体,10,Sightseeing/Place
一般动物园,10,Sightseeing/Place
一街之隔,10,Sightseeing/Place
一览新加坡的美景,10,Sightseeing/Place
一说,5,F&B
七个项目,6,Family/Childre family/Friends
三层店屋,10,Sightseeing/Place
三菱重工,1,Facilities
上上下下,5,F&B
上海也有,3,Environment and Ambience
上海的科技馆,11,Transportation and Accessibility
上百年的历史,10,Sightseeing/Place
下午的时间,10,Sightseeing/Place
不同区域,5,F&B
不同线路,10,Sightseeing/Place
不夜城,11,Transportation and Accessibility
不少东西,10,Sightseeing/Place
不想后悔,4,Experimentation
不论是,8,Service
不错孩子,10,Sightseeing/Place
专卖店,4,Experimentation
专车,6,Family/Childre family/Friends
世界各地的花草,4,Experimentation
世界各地的邮票,6,Family/Childre family/Friends
世界名牌,10,Sightseeing/Place
世界最大的喷泉,10,Sightseeing/Place
世界最高的室内瀑布,7,Price
世界遗产,5,F&B
世纪初期,10,Sightseeing/Place
东京,10,Sightseeing/Place
东南亚最大,6,Family/Childre family/Friends
东西一般,10,Sightseeing/Place
东西也不,10,Sightseeing/Place
两个区域,10,Sightseeing/Place
两个室内馆,10,Sightseeing/Place
两个植物园,10,Sightseeing/Place
两个鸭子船,10,Sightseeing/Place
两家珍宝海鲜,10,Sightseeing/Place
两家鸭子船,6,Family/Childre family/Friends
两条路,9,Shopping
两杯,4,Experimentation
个不同,5,F&B
个个,10,Sightseeing/Place
个主题,10,Sightseeing/Place
个大人,10,Sightseeing/Place
个头,10,Sightseeing/Place
个性小店,6,Family/Childre family/Friends
个水上乐园,7,Price
个沙滩,10,Sightseeing/Place
个游船,10,Sightseeing/Place
个点,5,F&B
个航站楼,3,Environment and Ambience
个船,10,Sightseeing/Place
中南美洲凤梨科植物,5,F&B
中国唐朝,10,Sightseeing/Place
中国新年,10,Sightseeing/Place
中心地带,10,Sightseeing/Place
中文的小火车,10,Sightseeing/Place
中文票,6,Family/Childre family/Friends
中文英文,5,F&B
中旬,10,Sightseeing/Place
中英文双语,10,Sightseeing/Place
中西,10,Sightseeing/Place
主殿,5,F&B
主题区域,11,Transportation and Accessibility
久一点,10,Sightseeing/Place
之时,7,Price
乌漆麻黑,10,Sightseeing/Place
乌节路不远,10,Sightseeing/Place
乐园等,10,Sightseeing/Place
九楼,4,Experimentation
也不危险,10,Sightseeing/Place
也不好,10,Sightseeing/Place
也不方便,10,Sightseeing/Place
也曾,9,Shopping
书包,10,Sightseeing/Place
了一小,10,Sightseeing/Place
了解到新加坡的历史,9,Shopping
二层大厅,9,Shopping
云林,10,Sightseeing/Place
云端,10,Sightseeing/Place
云雾馆,10,Sightseeing/Place
五十分钟,4,Experimentation
五彩缤纷艺术风格的涂鸦,10,Sightseeing/Place
五点半,10,Sightseeing/Place
五种新,10,Sightseeing/Place
亚历山大拱桥,10,Sightseeing/Place
亚洲人,10,Sightseeing/Place
亚洲区域,10,Sightseeing/Place
亚洲最大的糖果店,7,Price
交通工具方便,10,Sightseeing/Place
亦或,10,Sightseeing/Place
亲子好,10,Sightseeing/Place
人不算特别多,10,Sightseeing/Place
人和动物和谐,10,Sightseeing/Place
人潮拥挤,4,Experimentation
人眼球,9,Shopping
今年的主题,10,Sightseeing/Place
从早到晚,8,Service
仓库的战前老,10,Sightseeing/Place
以使,10,Sightseeing/Place
以后直接,10,Sightseeing/Place
仪器,10,Sightseeing/Place
价格适中,4,Experimentation
价钱也不贵,10,Sightseeing/Place
价钱便宜,10,Sightseeing/Place
休息室,3,Environment and Ambience
众多游客,10,Sightseeing/Place
优先权,3,Environment and Ambience
会员卡,3,Environment and Ambience
会议,5,F&B
会说,5,F&B
传说肌肤,10,Sightseeing/Place
位游客,10,Sightseeing/Place
体味,6,Family/Childre family/Friends
体育,2,Activities
佛教徒,9,Shopping
侏罗纪世界,10,Sightseeing/Place
借位,1,Facilities
假期人,10,Sightseeing/Place
假的,4,Experimentation
做做,10,Sightseeing/Place
做完,6,Family/Childre family/Friends
健身房,7,Price
傍晚时候,10,Sightseeing/Place
傍晚时,10,Sightseeing/Place
僧伽罗语,10,Sightseeing/Place
價格,10,Sightseeing/Place
儿童戏水池,10,Sightseeing/Place
儿童车,10,Sightseeing/Place
先进国防科技,10,Sightseeing/Place
光泽的白色外观,10,Sightseeing/Place
克拉爵士的名字,10,Sightseeing/Place
克拉码头等繁华的街区,7,Price
全世界最大,5,F&B
全城,5,F&B
全天票,3,Environment and Ambience
全家人,10,Sightseeing/Place
全市,10,Sightseeing/Place
全球唯一,10,Sightseeing/Place
全球投资额最高,10,Sightseeing/Place
全球最大的水族馆,5,F&B
全球最高,10,Sightseeing/Place
全称,9,Shopping
公园真的,10,Sightseeing/Place
公園,10,Sightseeing/Place
公斤,8,Service
公里长,6,Family/Childre family/Friends
六层的颜色,10,Sightseeing/Place
关公,10,Sightseeing/Place
典故,11,Transportation and Accessibility
再一次,5,F&B
再来的话,5,F&B
军营,10,Sightseeing/Place
农历新年,10,Sightseeing/Place
几个热门,5,F&B
几个过山车,5,F&B
几个酒店,10,Sightseeing/Place
几十分钟,9,Shopping
几只动物,10,Sightseeing/Place
几座,5,F&B
几步路,9,Shopping
凤凰,5,F&B
出发点,9,Shopping
出品,10,Sightseeing/Place
出票超快,7,Price
分好几个,10,Sightseeing/Place
分量,1,Facilities
别具特色,10,Sightseeing/Place
刷一次,5,F&B
刷完,4,Experimentation
刷景点,6,Family/Childre family/Friends
前几年,10,Sightseeing/Place
办公楼,9,Shopping
功夫,5,F&B
动物园小,5,F&B
动物园环境,10,Sightseeing/Place
动物园的时候,7,Price
动物国内,10,Sightseeing/Place
动物夜间,10,Sightseeing/Place
动物植物,10,Sightseeing/Place
动物的品种,10,Sightseeing/Place
动物距离,10,Sightseeing/Place
动脑,5,F&B
劳动节,10,Sightseeing/Place
北京海洋馆,7,Price
区域划分,10,Sightseeing/Place
区里,10,Sightseeing/Place
十八层地狱,10,Sightseeing/Place
升到,10,Sightseeing/Place
半公里,10,Sightseeing/Place
半岛怡,10,Sightseeing/Place
半路,9,Shopping
华人聚居区,10,Sightseeing/Place
华裔馆,10,Sightseeing/Place
华裔,10,Sightseeing/Place
卡马拉海滩,10,Sightseeing/Place
印度地铁站,10,Sightseeing/Place
印度尼西亚部分岛屿的大好风光,5,F&B
印度族群,10,Sightseeing/Place
印度泰米尔印度教的新加坡人,4,Experimentation
印度神明,10,Sightseeing/Place
印度风味,10,Sightseeing/Place
印度食品,10,Sightseeing/Place
危险性,3,Environment and Ambience
历史人物,5,F&B
历史价值,5,F&B
历史的朋友,5,F&B
原本的居民,6,Family/Childre family/Friends
原理,2,Activities
去年的时候天气,5,F&B
双轨,3,Environment and Ambience
发展局,5,F&B
发票,10,Sightseeing/Place
变色龙,10,Sightseeing/Place
口水,5,F&B
口音,5,F&B
古代,5,F&B
