KEYWORD,CAT_INDEX,CAT_NAME
花岗岩,4,Experimentation
花豹,3,Environment and Ambience
英国伦敦,4,Experimentation
英国的侨民,8,Service
英语不好,4,Experimentation
荷兰人,8,Service
菩萨,4,Experimentation
落地窗,8,Service
蜻蜓的复眼,8,Service
蟒蛇,8,Service
行政文化区,8,Service
裕华园,8,Service
裕廊飞禽园,4,Experimentation
裙子,8,Service
西乐索沙滩,8,Service
西式,8,Service
要钱,8,Service
规矩,8,Service
让人印象深刻,8,Service
让人惊喜,8,Service
让人目不暇接,8,Service
设施完善,8,Service
设计者,8,Service
豪华酒店,8,Service
财气,4,Experimentation
货品,4,Experimentation
货运码头,4,Experimentation
贵,8,Service
贸易,8,Service
资金,8,Service
赠品,8,Service
走下去,4,Experimentation
超时,4,Experimentation
趣味十足,8,Service
距今,4,Experimentation
距离克拉码头,8,Service
路灯,4,Experimentation
身在其中,4,Experimentation
身旁,8,Service
迄今,3,Environment and Ambience
近,4,Experimentation
这一篇,1,Facilities
这一趟,4,Experimentation
这段,4,Experimentation
这种船,8,Service
远,8,Service
适合全家一起,8,Service
适合全家亲子游,8,Service
适合老人,8,Service
造型别致,4,Experimentation
遍地,4,Experimentation
道教寺庙,4,Experimentation
避暑胜地,8,Service
邻近岛屿全数,4,Experimentation
都是当地人,8,Service
酒店大楼,8,Service
重量,8,Service
金刚鹦鹉,8,Service
金沙酒店的灯光秀,4,Experimentation
金银首饰,8,Service
错觉,4,Experimentation
锤头鲨,4,Experimentation
长龙,4,Experimentation
门口拍,8,Service
门外,4,Experimentation
门店,8,Service
门楼,4,Experimentation
门票信息,4,Experimentation
门票的价格,8,Service
闲庭,4,Experimentation
阿布,8,Service
附图,4,Experimentation
附近居民,4,Experimentation
集体,4,Experimentation
震感,8,Service
露天餐厅,4,Experimentation
音响效果,8,Service
顶层的无边泳池,4,Experimentation
顶端,4,Experimentation
项目人,8,Service
预算,8,Service
颜值,4,Experimentation
风景美丽,8,Service
飞车,4,Experimentation
餐厅等,8,Service
驾驶杆,8,Service
骨茶,4,Experimentation
高温,4,Experimentation
高空缆车,4,Experimentation
髻鲨等,4,Experimentation
髻鲨,8,Service
鱼尾狮像就坐,8,Service
鱼尾狮像是新加坡,8,Service
鱼尾狮的由来,4,Experimentation
鸟公园,8,Service
鸟类动物园,4,Experimentation
鸟类品种,4,Experimentation
一体的地方,8,Service
一体的电影院,8,Service
一倍,4,Experimentation
一去的动物园,4,Experimentation
一套,8,Service
一家四口,8,Service
一家子,4,Experimentation
一家酒吧,4,Experimentation
一整天的地方,4,Experimentation
一整天的时间,8,Service
一旁,8,Service
一次旅游,4,Experimentation
一番味道,8,Service
一番景色,4,Experimentation
一种不错,8,Service
一种异样的气氛,4,Experimentation
一米,8,Service
一般的动物园,8,Service
一览新加坡,4,Experimentation
一辈子,4,Experimentation
七个,8,Service
三个各具特色的海滩,4,Experimentation
三种,8,Service
三趟,8,Service
上空,8,Service
下一个,4,Experimentation
不仅如此,8,Service
不住金沙,8,Service
不少钱,8,Service
不经意间,4,Experimentation
世界上首个艺术科学,8,Service
世界昆虫馆,8,Service
东南亚的美术作品,8,Service
东西真的,8,Service
两个字,8,Service
两个孩子共同,8,Service
两岸的风景,4,Experimentation
两岸绝伦,4,Experimentation
两座金黄色的大圆顶,8,Service
两排,8,Service
两条缆车线,4,Experimentation
两边都是彩绘的小楼,4,Experimentation
两颗大,8,Service
个别项目,8,Service
个园,4,Experimentation
个地标,8,Service
个大型,4,Experimentation
个展厅,8,Service
个展馆,8,Service
个很好,4,Experimentation
个站,8,Service
个薄,8,Service
中午时间,8,Service
中国寺庙,4,Experimentation
中国特色的东西,8,Service
中央商业区,8,Service
中央锡克庙,8,Service
中文场,8,Service
中餐馆,8,Service
丹戎,4,Experimentation
主义,8,Service
主干道,4,Experimentation
主题区,4,Experimentation
主题景点,8,Service
主食,8,Service
乌节路商场,8,Service
书店,4,Experimentation
了解到新加坡,8,Service
事后,4,Experimentation
事情装傻充,8,Service
二次票,4,Experimentation
云霄飞车,4,Experimentation
亚曼兴都庙,8,Service
些时间,8,Service
交融,4,Experimentation
亲子家庭,4,Experimentation
亲子旅游,8,Service
亲子游的话,4,Experimentation
亲子项目,4,Experimentation
人口,8,Service
人和,4,Experimentation
人品,8,Service
人手,8,Service
人暴多,8,Service
人间天堂,8,Service
从前,4,Experimentation
令人满意,8,Service
以后一定,8,Service
价格优势,4,Experimentation
价格公道,8,Service
价格的话,8,Service
价格较贵,8,Service
价格高,8,Service
任何人,8,Service
任务,4,Experimentation
份量,4,Experimentation
伊斯兰文化的好地方,8,Service
众多栖息地,8,Service
众多沙滩,4,Experimentation
位置不错,8,Service
住房,4,Experimentation
体力好,8,Service
佛牙,8,Service
值,8,Service
假货,4,Experimentation
僧人,8,Service
僧侣,8,Service
先前,4,Experimentation
先进而又,8,Service
克拉码头白天,8,Service
入场券,8,Service
入场费,8,Service
全亚洲最大,8,Service
全国,4,Experimentation
公交站,8,Service
公交车站,4,Experimentation
公交过去,8,Service
公众号,8,Service
公升,8,Service
公园温室,8,Service
公路,4,Experimentation
兰花种类,8,Service
兰雅山公园,8,Service
其中变形金刚,8,Service
写字楼,8,Service
冲击力,8,Service
几个海滩,4,Experimentation
几个著名,8,Service
几句简单的中文,8,Service
几块,4,Experimentation
几处,8,Service
几层,8,Service
几条,8,Service
出票及时,8,Service
刚到新加坡,8,Service
刷条形码,8,Service
前一天晚上,8,Service
前四层窗户的色彩强度相同,4,Experimentation
动感十足,4,Experimentation
动物不算多,8,Service
动物园不算大,8,Service
动物园好,4,Experimentation
动物园门票,4,Experimentation
动物秀,8,Service
包裹,8,Service
十几家大型,8,Service
千禧眼,4,Experimentation
半年,8,Service
华人博物馆,8,Service
华人寺庙,8,Service
南洋大学,8,Service
南洋理工,4,Experimentation
南洋风格,8,Service
南端的吊桥,8,Service
南端的海滩,4,Experimentation
印度一般,8,Service
印度太平洋樽鼻海豚,4,Experimentation
印度小,8,Service
印度服饰,8,Service
印度洋,8,Service
印度的感觉,8,Service
印度神庙,8,Service
印度餐馆,4,Experimentation
历史上,8,Service
历史的地方,8,Service
厚衣服,4,Experimentation
原则,4,Experimentation
原貌馆里,8,Service
厨师,4,Experimentation
双人票,8,Service
双轨过山车等项目,8,Service
发动机声音,4,Experimentation
变形金刚不错,8,Service
可爱,4,Experimentation
叶子,8,Service
吃完早餐,4,Experimentation
各地,8,Service
各色的建筑物,8,Service
吉他,8,Service
后院,8,Service
向导,8,Service
周围景点,8,Service
周岁,4,Experimentation
周边全,8,Service
周边景点,4,Experimentation
味蕾,4,Experimentation
品质,8,Service
哇塞,8,Service
唐朝,8,Service
唯一,8,Service
商场一家,8,Service
商店街,8,Service
商港的特性,8,Service
嗅觉效果,4,Experimentation
四星,8,Service
四点半,8,Service
回廊,8,Service
园内游览车,4,Experimentation
园站,4,Experimentation
国内景点,8,Service
国内现在,4,Experimentation
国内的科技馆,4,Experimentation
国家体育场,1,Facilities
国家的博物馆,8,Service
国语,8,Service
国际大都市的气派,8,Service
圆柱,8,Service
圣安德烈大教堂,8,Service
在内,8,Service
在地,4,Experimentation
地方很少,4,Experimentation
地方适合,4,Experimentation
地方都会,4,Experimentation
地理位置很好,8,Service
地理位置非常好,4,Experimentation
地铁的话,8,Service
地铁红线,8,Service
场精彩,8,Service
场面壮观,4,Experimentation
坐上小火车,8,Service
型金刚,4,Experimentation
基本注意事项,8,Service
基本,8,Service
基督教堂,8,Service
塔尖,8,Service
处地方,8,Service
外国,8,Service
外币,8,Service
外觀,8,Service
外观宏伟,8,Service
多个物种,8,Service
多出,8,Service
多小时,8,Service
多棵树木,4,Experimentation
夜晚的新加坡,8,Service
夜景美,8,Service
夜间动物园人,4,Experimentation
大亮点,8,Service
大人来说,8,Service
大伯公庙,4,Experimentation
大兴趣,8,Service
大可以,8,Service
大宝森,4,Experimentation
大小同,4,Experimentation
大时代,8,Service
大洲,4,Experimentation
大赞,4,Experimentation
天主教教堂,4,Experimentation
天气闷热,8,Service
天边,4,Experimentation
天都不够,4,Experimentation
太多动物,8,Service
奥马清真寺,8,Service
女儿特别,4,Experimentation
女孩,8,Service
女神,8,Service
好人,8,Service
好天气,8,Service
好心情,4,Experimentation
好莱坞大道,8,Service
好角度,8,Service
好长时间,4,Experimentation
姿态,8,Service
娃娃鱼,8,Service
婴儿,4,Experimentation
嫌疑,8,Service
孩子也可以,4,Experimentation
孩子亲子游,8,Service
孩子建议,8,Service
孩子的家长,8,Service
孩子第一次,8,Service
孩子高兴,8,Service
孩童,1,Facilities
它的外观,8,Service
安全帽,4,Experimentation
安德森桥,8,Service
宣礼塔,8,Service
室内大,8,Service
室内温度,8,Service
害得,4,Experimentation
家乡,8,Service
家人朋友一起,8,Service
家人朋友,8,Service
家小朋友,8,Service
家红,8,Service
对此,4,Experimentation
寺庙周围的墙壁,4,Experimentation
将来,4,Experimentation
小企鹅,8,Service
小印度区域,4,Experimentation
小印度区,4,Experimentation
小印度时,4,Experimentation
小吃摊,8,Service
小商品店,8,Service
小喷泉,8,Service
小孩子玩得,4,Experimentation
小孩的话,4,Experimentation
小小孩,4,Experimentation
小情侣,4,Experimentation
小朋友大朋友,8,Service
小河,8,Service
小海豚,4,Experimentation
小电影,4,Experimentation
小贩中心,8,Service
小路上,4,Experimentation
小部分,4,Experimentation
小酌,4,Experimentation
小酒馆,4,Experimentation
尾声,4,Experimentation
展览厅,8,Service
山洞,8,Service
山里,8,Service
岁小朋友,4,Experimentation
岁老人,4,Experimentation
岛上的交通,4,Experimentation
岛上风景,8,Service
岛内酒店,4,Experimentation
工作人员态度很好,8,Service
巧思,8,Service
巨树,8,Service
差价,8,Service
差异,8,Service
巴拉湾海滩的吸引力,4,Experimentation
市区过去,4,Experimentation
市镇,8,Service
市集,8,Service
布料,8,Service
师傅,8,Service
平板,8,Service
年头,8,Service
幸运的话,8,Service
广东,4,Experimentation
度假区,8,Service
度全角,8,Service
度地图,4,Experimentation
座大楼,8,Service
座大,8,Service
座摩天轮,8,Service
延伸到,8,Service
建議,8,Service
建议傍晚时分,8,Service
建议步行,4,Experimentation
异国风情的地方,4,Experimentation
异彩,8,Service
当地华人,8,Service
当地朋友,8,Service
当地的朋友,4,Experimentation
当地的特色,8,Service
当地的美食,8,Service
当心,4,Experimentation
录像,8,Service
很少人,8,Service
得很远,8,Service
德国,8,Service
快感,8,Service
快捷票一定,4,Experimentation
快捷,8,Service
快通票,8,Service
怪怪,4,Experimentation
悬索桥,4,Experimentation
悲剧,8,Service
意义的地方,8,Service
感觉差不多,4,Experimentation
感觉时间,8,Service
感觉晚上,4,Experimentation
感觉还好,8,Service
懂中文,4,Experimentation
戏剧院,9,Shopping
成人门票,8,Service
我家娃,4,Experimentation
手指,8,Service
护栏,8,Service
拉着,8,Service
拍不出,4,Experimentation
拱门,8,Service
按摩,8,Service
挨得,8,Service
挺好,8,Service
排球,8,Service
摩天轮感觉,4,Experimentation
改成,8,Service
效果不好,4,Experimentation
整体感觉很好,8,Service
文礼,8,Service
斜坡车,4,Experimentation
斜对面,8,Service
新加坡也不,4,Experimentation
新加坡亚洲文明,8,Service
新加坡佛牙寺,4,Experimentation
新加坡历史馆,8,Service
新加坡国家胡姬花园,8,Service
新加坡圣公会,4,Experimentation
新加坡圣安德烈教堂,8,Service
新加坡地方小,8,Service
新加坡城区,8,Service
新加坡岛,8,Service
新加坡新的地标,8,Service
新加坡最后,8,Service
新加坡最小的公园,8,Service
新加坡本岛最近,4,Experimentation
新加坡河的河口,4,Experimentation
新加坡滨海湾公园,8,Service
新加坡滨海花园,4,Experimentation
新加坡的商贸中心,8,Service
新加坡的市区,4,Experimentation
新加坡的植物园,8,Service
新加坡的樟宜机场,8,Service
新加坡的气候,8,Service
新加坡的游客都会,8,Service
新加坡的甘榜格,8,Service
新加坡的美食聚集地,1,Facilities
新加坡的风土人情,8,Service
新加坡知名,8,Service
新加坡科学中心欧姆尼,4,Experimentation
新加坡自由行,8,Service
新加坡著名的商业街,8,Service
新加坡金融区,8,Service
新加坡高等法院,4,Experimentation
新天地,8,Service
新山,4,Experimentation
新币的两张,8,Service
新航,8,Service
新马泰,8,Service
方案,8,Service
旅游好,8,Service
旅行者,8,Service
日用品,4,Experimentation
早上人,8,Service
早期华人移民,8,Service
时刻表,4,Experimentation
时间久,4,Experimentation
时间也不,8,Service
时间原因,8,Service
时间宽裕,8,Service
时间足够,8,Service
时间都是,8,Service
昆虫世界,8,Service
昆虫的复眼,8,Service
是日间动物园,8,Service
晚上六点,8,Service
晨跑,4,Experimentation
普通门票,4,Experimentation
景点位置,8,Service
景点真的,4,Experimentation
景色真的不错,8,Service
更有感觉,4,Experimentation
最低,1,Facilities
最好傍晚,4,Experimentation
最能,8,Service
有性价,8,Service
木乃伊室内过山车,8,Service
木马,4,Experimentation
机器人,8,Service
机票酒店,8,Service
李光,8,Service
条美食街,4,Experimentation
查到,4,Experimentation
树木葱茏,8,Service
树间,4,Experimentation
核心,8,Service
梵语,8,Service
棵大树,8,Service
棵超级,4,Experimentation
植物花卉,8,Service
植物都是,4,Experimentation
植被茂盛,8,Service
椰林,4,Experimentation
樟宜机场儿童乐园,8,Service
次生雨林,8,Service
正中,4,Experimentation
步行几分钟,4,Experimentation
步行小路,8,Service
武吉布朗坟场,4,Experimentation
武器,8,Service
歪果仁,4,Experimentation
殖民地时期,4,Experimentation
殿堂,8,Service
每个动物,4,Experimentation
每位,3,Environment and Ambience
每家店,8,Service
民俗,8,Service
气候变化,8,Service
水上乐园孩子,8,Service
水上漂流,8,Service
水域,4,Experimentation
水声,8,Service
水底世界,8,Service
水族館,8,Service
水果店,8,Service
水生动物,8,Service
水秀,8,Service
汤汁,8,Service
沙一天,8,Service
沙公园,8,Service
沙名胜世界集,8,Service
沙四面环海,4,Experimentation
沙子细腻,4,Experimentation
沙岛上的海事博物馆,4,Experimentation
沙岛上的鱼尾狮,8,Service
沙岛的方式,8,Service
沙滩景色,8,Service
沙滩的沙子,4,Experimentation
沙环球影城,4,Experimentation
沙缆车,8,Service
沙附近,8,Service
河川生态园里,8,Service
河川生态,8,Service
油条,8,Service
海岛风光,4,Experimentation
海岸沿线,8,Service
