KEYWORD,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,CAT_NAME,ASPECT_CATEGORY,REQUIRE_CONTEXT
份量,7,5843,,,
伊斯兰文化的好地方,7,5844,,,
众多栖息地,7,5845,,,
众多沙滩,7,5846,,,
位置不错,7,5847,,,
住房,7,5848,,,
体力好,7,5849,,,
佛牙,7,5850,,,
值,7,5851,,,
假货,7,5852,,,
僧人,7,5853,,,
僧侣,7,5854,,,
先前,7,5855,,,
先进而又,7,5856,,,
克拉码头白天,7,5857,,,
入场券,7,5858,,,
入场费,7,5859,,,
全亚洲最大,7,5860,,,
全国,7,5861,,,
公交站,7,5862,,,
公交车站,7,5863,,,
公交过去,7,5864,,,
公众号,7,5865,,,
公升,7,5866,,,
公园温室,7,5867,,,
公路,7,5868,,,
兰花种类,7,5869,,,
兰雅山公园,7,5870,,,
其中变形金刚,7,5871,,,
写字楼,7,5872,,,
冲击力,7,5873,,,
几个海滩,7,5874,,,
几个著名,7,5875,,,
几句简单的中文,7,5876,,,
几块,7,5877,,,
几处,7,5878,,,
几层,7,5879,,,
几条,7,5880,,,
出票及时,7,5881,,,
刚到新加坡,7,5882,,,
刷条形码,7,5883,,,
前一天晚上,7,5884,,,
前四层窗户的色彩强度相同,7,5885,,,
动感十足,7,5886,,,
动物不算多,7,5887,,,
动物园不算大,7,5888,,,
动物园好,7,5889,,,
动物园门票,7,5890,,,
动物秀,7,5891,,,
包裹,7,5892,,,
十几家大型,7,5893,,,
千禧眼,7,5894,,,
半年,7,5895,,,
华人博物馆,7,5896,,,
华人寺庙,7,5897,,,
南洋大学,7,5898,,,
南洋理工,7,5899,,,
南洋风格,7,5900,,,
南端的吊桥,7,5901,,,
南端的海滩,7,5902,,,
印度一般,7,5903,,,
印度太平洋樽鼻海豚,7,5904,,,
印度小,7,5905,,,
印度服饰,7,5906,,,
印度洋,7,5907,,,
印度的感觉,7,5908,,,
印度神庙,7,5909,,,
印度餐馆,7,5910,,,
历史上,7,5911,,,
历史的地方,7,5912,,,
厚衣服,7,5913,,,
原则,7,5914,,,
原貌馆里,7,5915,,,
厨师,7,5916,,,
双人票,7,5917,,,
双轨过山车等项目,7,5918,,,
发动机声音,7,5919,,,
变形金刚不错,7,5920,,,
可爱,7,5921,,,
叶子,7,5922,,,
吃完早餐,7,5923,,,
各地,7,5924,,,
各色的建筑物,7,5925,,,
吉他,7,5926,,,
后院,7,5927,,,
向导,7,5928,,,
周围景点,7,5929,,,
周岁,7,5930,,,
周边全,7,5931,,,
周边景点,7,5932,,,
味蕾,7,5933,,,
品质,7,5934,,,
哇塞,7,5935,,,
唐朝,7,5936,,,
唯一,7,5937,,,
商场一家,7,5938,,,
商店街,7,5939,,,
商港的特性,7,5940,,,
嗅觉效果,7,5941,,,
四星,7,5942,,,
四点半,7,5943,,,
回廊,7,5944,,,
园内游览车,7,5945,,,
园站,7,5946,,,
国内景点,7,5947,,,
国内现在,7,5948,,,
国内的科技馆,7,5949,,,
国家体育场,7,5950,,,
国家的博物馆,7,5951,,,
国语,7,5952,,,
国际大都市的气派,7,5953,,,
圆柱,7,5954,,,
圣安德烈大教堂,7,5955,,,
在内,7,5956,,,
在地,7,5957,,,
地方很少,7,5958,,,
地方适合,7,5959,,,
地方都会,7,5960,,,
地理位置很好,7,5961,,,
地理位置非常好,7,5962,,,
地铁的话,7,5963,,,
地铁红线,7,5964,,,
场精彩,7,5965,,,
场面壮观,7,5966,,,
坐上小火车,7,5967,,,
型金刚,7,5968,,,
基本注意事项,7,5969,,,
基本,7,5970,,,
基督教堂,7,5971,,,
塔尖,7,5972,,,
处地方,7,5973,,,
外国,7,5974,,,
外币,7,5975,,,
外觀,7,5976,,,
外观宏伟,7,5977,,,
多个物种,7,5978,,,
多出,7,5979,,,
多小时,7,5980,,,
多棵树木,7,5981,,,
夜晚的新加坡,7,5982,,,
夜景美,7,5983,,,
夜间动物园人,7,5984,,,
大亮点,7,5985,,,
大人来说,7,5986,,,
大伯公庙,7,5987,,,
大兴趣,7,5988,,,
大可以,7,5989,,,
大宝森,7,5990,,,
大小同,7,5991,,,
大时代,7,5992,,,
大洲,7,5993,,,
大赞,7,5994,,,
天主教教堂,7,5995,,,
天气闷热,7,5996,,,
天边,7,5997,,,
天都不够,7,5998,,,
太多动物,7,5999,,,
奥马清真寺,7,6000,,,
女儿特别,7,6001,,,
女孩,7,6002,,,
女神,7,6003,,,
好人,7,6004,,,
好天气,7,6005,,,
好心情,7,6006,,,
好莱坞大道,7,6007,,,
好角度,7,6008,,,
好长时间,7,6009,,,
姿态,7,6010,,,
娃娃鱼,7,6011,,,
婴儿,7,6012,,,
嫌疑,7,6013,,,
孩子也可以,7,6014,,,
孩子亲子游,7,6015,,,
孩子建议,7,6016,,,
孩子的家长,7,6017,,,
孩子第一次,7,6018,,,
孩子高兴,7,6019,,,
孩童,7,6020,,,
它的外观,7,6021,,,
安全帽,7,6022,,,
安德森桥,7,6023,,,
宣礼塔,7,6024,,,
室内大,7,6025,,,
室内温度,7,6026,,,
害得,7,6027,,,
家乡,7,6028,,,
家人朋友一起,7,6029,,,
家人朋友,7,6030,,,
家小朋友,7,6031,,,
家红,7,6032,,,
对此,7,6033,,,
寺庙周围的墙壁,7,6034,,,
将来,7,6035,,,
小企鹅,7,6036,,,
小印度区域,7,6037,,,
小印度区,7,6038,,,
小印度时,7,6039,,,
小吃摊,7,6040,,,
小商品店,7,6041,,,
小喷泉,7,6042,,,
小孩子玩得,7,6043,,,
小孩的话,7,6044,,,
小小孩,7,6045,,,
小情侣,7,6046,,,
小朋友大朋友,7,6047,,,
小河,7,6048,,,
小海豚,7,6049,,,
小电影,7,6050,,,
小贩中心,7,6051,,,
小路上,7,6052,,,
小部分,7,6053,,,
小酌,7,6054,,,
小酒馆,7,6055,,,
尾声,7,6056,,,
展览厅,7,6057,,,
山洞,7,6058,,,
山里,7,6059,,,
岁小朋友,7,6060,,,
岁老人,7,6061,,,
岛上的交通,7,6062,,,
岛上风景,7,6063,,,
岛内酒店,7,6064,,,
工作人员态度很好,7,6065,,,
巧思,7,6066,,,
巨树,7,6067,,,
差价,7,6068,,,
差异,7,6069,,,
巴拉湾海滩的吸引力,7,6070,,,
市区过去,7,6071,,,
市镇,7,6072,,,
市集,7,6073,,,
布料,7,6074,,,
师傅,7,6075,,,
平板,7,6076,,,
年头,7,6077,,,
幸运的话,7,6078,,,
广东,7,6079,,,
度假区,7,6080,,,
度全角,7,6081,,,
度地图,7,6082,,,
座大楼,7,6083,,,
座大,7,6084,,,
座摩天轮,7,6085,,,
延伸到,7,6086,,,
建議,7,6087,,,
建议傍晚时分,7,6088,,,
建议步行,7,6089,,,
异国风情的地方,7,6090,,,
异彩,7,6091,,,
当地华人,7,6092,,,
当地朋友,7,6093,,,
当地的朋友,7,6094,,,
当地的特色,7,6095,,,
当地的美食,7,6096,,,
当心,7,6097,,,
录像,7,6098,,,
很少人,7,6099,,,
得很远,7,6100,,,
德国,7,6101,,,
快感,7,6102,,,
快捷票一定,7,6103,,,
快捷,7,6104,,,
快通票,7,6105,,,
怪怪,7,6106,,,
悬索桥,7,6107,,,
悲剧,7,6108,,,
意义的地方,7,6109,,,
感觉差不多,7,6110,,,
感觉时间,7,6111,,,
感觉晚上,7,6112,,,
感觉还好,7,6113,,,
懂中文,7,6114,,,
戏剧院,7,6115,,,
成人门票,7,6116,,,
我家娃,7,6117,,,
手指,7,6118,,,
护栏,7,6119,,,
拉着,7,6120,,,
拍不出,7,6121,,,
拱门,7,6122,,,
按摩,7,6123,,,
挨得,7,6124,,,
挺好,7,6125,,,
排球,7,6126,,,
摩天轮感觉,7,6127,,,
改成,7,6128,,,
效果不好,7,6129,,,
整体感觉很好,7,6130,,,
文礼,7,6131,,,
斜坡车,7,6132,,,
斜对面,7,6133,,,
新加坡也不,7,6134,,,
新加坡亚洲文明,7,6135,,,
新加坡佛牙寺,7,6136,,,
新加坡历史馆,7,6137,,,
新加坡国家胡姬花园,7,6138,,,
新加坡圣公会,7,6139,,,
新加坡圣安德烈教堂,7,6140,,,
新加坡地方小,7,6141,,,
新加坡城区,7,6142,,,
新加坡岛,7,6143,,,
新加坡新的地标,7,6144,,,
新加坡最后,7,6145,,,
新加坡最小的公园,7,6146,,,
新加坡本岛最近,7,6147,,,
新加坡河的河口,7,6148,,,
新加坡滨海湾公园,7,6149,,,
新加坡滨海花园,7,6150,,,
新加坡的商贸中心,7,6151,,,
新加坡的市区,7,6152,,,
新加坡的植物园,7,6153,,,
新加坡的樟宜机场,7,6154,,,
新加坡的气候,7,6155,,,
新加坡的游客都会,7,6156,,,
新加坡的甘榜格,7,6157,,,
新加坡的美食聚集地,7,6158,,,
新加坡的风土人情,7,6159,,,
新加坡知名,7,6160,,,
新加坡科学中心欧姆尼,7,6161,,,
新加坡自由行,7,6162,,,
新加坡著名的商业街,7,6163,,,
新加坡金融区,7,6164,,,
新加坡高等法院,7,6165,,,
新天地,7,6166,,,
新山,7,6167,,,
新币的两张,7,6168,,,
新航,7,6169,,,
新马泰,7,6170,,,
方案,7,6171,,,
旅游好,7,6172,,,
旅行者,7,6173,,,
日用品,7,6174,,,
早上人,7,6175,,,
早期华人移民,7,6176,,,
时刻表,7,6177,,,
时间久,7,6178,,,
时间也不,7,6179,,,
时间原因,7,6180,,,
时间宽裕,7,6181,,,
时间足够,7,6182,,,
时间都是,7,6183,,,
昆虫世界,7,6184,,,
昆虫的复眼,7,6185,,,
是日间动物园,7,6186,,,
晚上六点,7,6187,,,
晨跑,7,6188,,,
普通门票,7,6189,,,
景点位置,7,6190,,,
景点真的,7,6191,,,
景色真的不错,7,6192,,,
更有感觉,7,6193,,,
最低,7,6194,,,
最好傍晚,7,6195,,,
最能,7,6196,,,
有性价,7,6197,,,
木乃伊室内过山车,7,6198,,,
木马,7,6199,,,
机器人,7,6200,,,
机票酒店,7,6201,,,
李光,7,6202,,,
条美食街,7,6203,,,
查到,7,6204,,,
树木葱茏,7,6205,,,
树间,7,6206,,,
核心,7,6207,,,
梵语,7,6208,,,
棵大树,7,6209,,,
棵超级,7,6210,,,
植物花卉,7,6211,,,
植物都是,7,6212,,,
植被茂盛,7,6213,,,
椰林,7,6214,,,
樟宜机场儿童乐园,7,6215,,,
次生雨林,7,6216,,,
正中,7,6217,,,
步行几分钟,7,6218,,,
步行小路,7,6219,,,
武吉布朗坟场,7,6220,,,
武器,7,6221,,,
歪果仁,7,6222,,,
殖民地时期,7,6223,,,
殿堂,7,6224,,,
每个动物,7,6225,,,
每位,7,6226,,,
每家店,7,6227,,,
民俗,7,6228,,,
气候变化,7,6229,,,
水上乐园孩子,7,6230,,,
水上漂流,7,6231,,,
水域,7,6232,,,
水声,7,6233,,,
水底世界,7,6234,,,
水族館,7,6235,,,
水果店,7,6236,,,
水生动物,7,6237,,,
水秀,7,6238,,,
汤汁,7,6239,,,
沙一天,7,6240,,,
沙公园,7,6241,,,
沙名胜世界集,7,6242,,,
沙四面环海,7,6243,,,
沙子细腻,7,6244,,,
沙岛上的海事博物馆,7,6245,,,
沙岛上的鱼尾狮,7,6246,,,
沙岛的方式,7,6247,,,
沙滩景色,7,6248,,,
沙滩的沙子,7,6249,,,
沙环球影城,7,6250,,,
沙缆车,7,6251,,,
沙附近,7,6252,,,
河川生态园里,7,6253,,,
河川生态,7,6254,,,
油条,7,6255,,,
海岛风光,7,6256,,,
海岸沿线,7,6257,,,
海底动物,7,6258,,,
海洋館,7,6259,,,
海洋馆一般,7,6260,,,
海滨坊,7,6261,,,
海滩的沙子,7,6262,,,
海豚的知识,7,6263,,,
海边沙滩,7,6264,,,
海鱼,7,6265,,,
海龙,7,6266,,,
消息,7,6267,,,
深深的,7,6268,,,
清风,7,6269,,,
温度适宜,7,6270,,,
游客服务中心,7,6271,,,
游戏室,7,6272,,,
游船河,7,6273,,,
游船码头,7,6274,,,
湖水,7,6275,,,
溜滑梯,7,6276,,,
滑轮等,7,6277,,,
滨河湾,7,6278,,,
滨海中心,7,6279,,,
滨海湾金沙购物中心,7,6280,,,
漫威英雄,7,6281,,,
潮人,7,6282,,,
濠酒店,7,6283,,,
灯光昏暗,7,6284,,,
灯火璀璨,7,6285,,,
点水,7,6286,,,
点餐,7,6287,,,
热带水果,7,6288,,,
热带雨林植物,7,6289,,,
熊猫餐厅,7,6290,,,
片土地,7,6291,,,
特别是变形金刚,7,6292,,,
特别是小朋友,7,6293,,,
特别是有,7,6294,,,
特别是,7,6295,,,
特别适合小资,7,6296,,,
特性,7,6297,,,
特技,7,6298,,,
特色的小店铺,7,6299,,,
特色的酒吧,7,6300,,,
特色项目,7,6301,,,
独唱会,7,6302,,,
狮城新加坡,7,6303,,,
狮城的地标,7,6304,,,
猫头鹰,7,6305,,,
猫山王,7,6306,,,
王府井,7,6307,,,
玩家,7,6308,,,
环境一般,7,6309,,,
环球影城不错,7,6310,,,
现在为止,7,6311,,,
现象,7,6312,,,
玻璃屋,7,6313,,,
珊瑚馆,7,6314,,,
珍稀品种,7,6315,,,
珍稀植物,7,6316,,,
球幕影院,7,6317,,,
生态环境非常好,7,6318,,,
甲壳虫,7,6319,,,
电动扶梯,7,6320,,,
电子显示屏,7,6321,,,
电梯直接,7,6322,,,
男孩,7,6323,,,
画笔,7,6324,,,
白云,7,6325,,,
白天好看,7,6326,,,
白天景色,7,6327,,,
白天的话,7,6328,,,
白沙公园,7,6329,,,
白沙滩,7,6330,,,
白犀牛,7,6331,,,
的人也不,7,6332,,,
的人都会,7,6333,,,
的人都是,7,6334,,,
的卡,7,6335,,,
的士站,7,6336,,,
的很快,7,6337,,,
的很棒,7,6338,,,
的很远,7,6339,,,
的时候感觉,7,6340,,,
的话最好,7,6341,,,
的话,7,6342,,,
目光,7,6343,,,
目前东南亚规模最大,7,6344,,,
直径,7,6345,,,
相册,7,6346,,,
真的超级棒,7,6347,,,
眼中,7,6348,,,
眼光,7,6349,,,
眼前一亮,7,6350,,,
眼看到,7,6351,,,
知名景点,7,6352,,,
知己,7,6353,,,
石像,7,6354,,,
硬石,7,6355,,,
礼拜大殿,7,6356,,,
票位置,7,6357,,,
票口,7,6358,,,
票窗口,7,6359,,,
秋千,7,6360,,,
科幻电影,7,6361,,,
科技的魅力,7,6362,,,
科研,7,6363,,,
移民国家,7,6364,,,
程电子票,7,6365,,,
程贵,7,6366,,,
程,7,6367,,,
空中吊车,7,6368,,,
空位,7,6369,,,
空气新鲜,7,6370,,,
空间大,7,6371,,,
空间感,7,6372,,,
站在桥,7,6373,,,
童真的,7,6374,,,
第一个景点,7,6375,,,
第一家,7,6376,,,
第一层,7,6377,,,
第二层,7,6378,,,
第二次世界大战期间,7,6379,,,
等小火车,7,6380,,,
管理员,7,6381,,,
精灵,7,6382,,,
素食,7,6383,,,
絕對,7,6384,,,
红灰过山车,7,6385,,,
红白色,7,6386,,,
线条,7,6387,,,
综合性,7,6388,,,
绿色的外观,7,6389,,,
绿茵,7,6390,,,
绿草,7,6391,,,
缆车很好,7,6392,,,
缆车的时候,7,6393,,,
缆车过去,7,6394,,,
罗索炮台,7,6395,,,
美食美景,7,6396,,,
美食餐厅,7,6397,,,
老伴豆花,7,6398,,,
老少,7,6399,,,
老照片,7,6400,,,
老虎等,7,6401,,,
老鹰,7,6402,,,
考证,7,6403,,,
胡姬公园,7,6404,,,
胳膊,7,6405,,,
脏话,7,6406,,,
脑子,7,6407,,,
脑海,7,6408,,,
脚车,7,6409,,,
脚边,7,6410,,,
自然界,7,6411,,,
船舶,7,6412,,,
船长,7,6413,,,
艺术气息的地方,7,6414,,,
艺术氛围浓厚,7,6415,,,
艺术的氛围,7,6416,,,
节假日人多,7,6417,,,
花园夜景,7,6418,,,
花灯,7,6419,,,
花点钱,7,6420,,,
英国的海军基地,7,6421,,,
英女王维多利亚,7,6422,,,
英文好,7,6423,,,
英文版,7,6424,,,
茶室,7,6425,,,
草间,7,6426,,,
药材,7,6427,,,
药油,7,6428,,,
莲山双林寺,7,6429,,,
菜式,7,6430,,,
蚊子多,7,6431,,,
蝠魟,7,6432,,,
街头艺术,7,6433,,,
街角,7,6434,,,
衬衫,7,6435,,,
袜子,7,6436,,,
被誉为最迷人,7,6437,,,
裂痕,7,6438,,,
装修风格,7,6439,,,
西乐索,7,6440,,,
西瓜,7,6441,,,
要点,7,6442,,,
要领,7,6443,,,
视力不好,7,6444,,,
视觉冲击力,7,6445,,,
视野非常好,7,6446,,,
角度拍,7,6447,,,
解答,7,6448,,,
设备故障,7,6449,,,
设施都是,7,6450,,,
语言问题,7,6451,,,
课程,7,6452,,,
货币,7,6453,,,
货轮,7,6454,,,
赞美诗,7,6455,,,
赤宫,7,6456,,,
趣味盎然,7,6457,,,
足球场,7,6458,,,
足矣,7,6459,,,
车带,7,6460,,,
车行,7,6461,,,
边界泳池,7,6462,,,
边缘,7,6463,,,
运气不错,7,6464,,,
还好,7,6465,,,
还都,7,6466,,,
这一天,7,6467,,,
这样的地方,7,6468,,,
适合下午,7,6469,,,
适合大孩子,7,6470,,,
适合成年人,7,6471,,,
适合自由行,7,6472,,,
速度不快,7,6473,,,
造价,7,6474,,,
遗产,7,6475,,,
遮阳的地方,7,6476,,,
酒吧多,7,6477,,,
酒吧餐饮,7,6478,,,
酒店价格,7,6479,,,
酒店步行,7,6480,,,
酒店的话,7,6481,,,
酒精,7,6482,,,
酱油,7,6483,,,
金沙的无边泳池,7,6484,,,
金沙酒店楼顶,7,6485,,,
金沙酒店的正对面,7,6486,,,
金色圆顶,7,6487,,,
金融,7,6488,,,
钢铁,7,6489,,,
银联,7,6490,,,
错峰,7,6491,,,
错队,7,6492,,,
锣鼓巷,7,6493,,,
长凳,7,6494,,,
长期,7,6495,,,
长江,7,6496,,,
长袖长裤,7,6497,,,
门口机器,7,6498,,,
阿三,7,6499,,,
阿尔阿布,7,6500,,,
阿拉伯人,7,6501,,,
附近的景点,7,6502,,,
陆上,7,6503,,,
陶瓷鳞片,7,6504,,,
陶瓷,7,6505,,,
障眼法,7,6506,,,
雨伞,7,6507,,,
雨具,7,6508,,,
雪橇,7,6509,,,
雾林,7,6510,,,
非常适合小孩子,7,6511,,,
面对面,7,6512,,,
面的,7,6513,,,
音响系统,7,6514,,,
项目少,7,6515,,,
项目非常适合小朋友,7,6516,,,
顺时针方向,7,6517,,,
风俗习惯,7,6518,,,
风光明媚的滨海湾,7,6519,,,
风味小吃,7,6520,,,
风大,7,6521,,,
风景特别,7,6522,,,
风筝,7,6523,,,
飞船,7,6524,,,
餐点,7,6525,,,
餐食,7,6526,,,
饭菜,7,6527,,,
饮水机,7,6528,,,
饮水,7,6529,,,
馆门票,7,6530,,,
香客,7,6531,,,
香料气味,7,6532,,,
香港的维多利亚港,7,6533,,,
马来纪年,7,6534,,,
马里安曼女神,7,6535,,,
马里安曼庙,7,6536,,,
鬣狗,7,6537,,,
鱼一起,7,6538,,,
鱼尾狮的传说,7,6539,,,
鱼尾狮背后,7,6540,,,
鱼种,7,6541,,,
鲨鱼区,7,6542,,,
麦克佛逊,7,6543,,,
黄昏时候,7,6544,,,
黑人,7,6545,,,
黑黑,7,6546,,,
experience,7,6547,,,
nice,7,6548,,,
一件事,6,6549,,,
一大片,6,6550,,,
一家酒店,6,6551,,,
一年四季,6,6552,,,
一座座,6,6553,,,
一战,6,6554,,,
一批,6,6555,,,
一楼的展厅,6,6556,,,
一次旅程,6,6557,,,
一次缆车,6,6558,,,
一点险,6,6559,,,
一番景象,6,6560,,,
一番美景,6,6561,,,
一番趣味,6,6562,,,
一番韵味,6,6563,,,
一种新,6,6564,,,
一系列的媒体,6,6565,,,
一般动物园,6,6566,,,
一街之隔,6,6567,,,
一览新加坡的美景,6,6568,,,
一说,6,6569,,,
七个项目,6,6570,,,
三层店屋,6,6571,,,
三菱重工,6,6572,,,
上上下下,6,6573,,,
上海也有,6,6574,,,
上海的科技馆,6,6575,,,
上百年的历史,6,6576,,,
下午的时间,6,6577,,,
不同区域,6,6578,,,
不同线路,6,6579,,,
不夜城,6,6580,,,
不少东西,6,6581,,,
不想后悔,6,6582,,,
不论是,6,6583,,,
不错孩子,6,6584,,,
专卖店,6,6585,,,
专车,6,6586,,,
世界各地的花草,6,6587,,,
世界各地的邮票,6,6588,,,
世界名牌,6,6589,,,
世界最大的喷泉,6,6590,,,
世界最高的室内瀑布,6,6591,,,
世界遗产,6,6592,,,
世纪初期,6,6593,,,
东京,6,6594,,,
东南亚最大,6,6595,,,
东西一般,6,6596,,,
东西也不,6,6597,,,
两个区域,6,6598,,,
两个室内馆,6,6599,,,
两个植物园,6,6600,,,
两个鸭子船,6,6601,,,
两家珍宝海鲜,6,6602,,,
两家鸭子船,6,6603,,,
两条路,6,6604,,,
两杯,6,6605,,,
个不同,6,6606,,,
个个,6,6607,,,
个主题,6,6608,,,
个大人,6,6609,,,
个头,6,6610,,,
个性小店,6,6611,,,
个水上乐园,6,6612,,,
个沙滩,6,6613,,,
个游船,6,6614,,,
个点,6,6615,,,
个航站楼,6,6616,,,
个船,6,6617,,,
中南美洲凤梨科植物,6,6618,,,
中国唐朝,6,6619,,,
中国新年,6,6620,,,
中心地带,6,6621,,,
中文的小火车,6,6622,,,
中文票,6,6623,,,
中文英文,6,6624,,,
中旬,6,6625,,,
中英文双语,6,6626,,,
中西,6,6627,,,
主殿,6,6628,,,
主题区域,6,6629,,,
久一点,6,6630,,,
之时,6,6631,,,
乌漆麻黑,6,6632,,,
乌节路不远,6,6633,,,
乐园等,6,6634,,,
九楼,6,6635,,,
也不危险,6,6636,,,
也不好,6,6637,,,
也不方便,6,6638,,,
也曾,6,6639,,,
书包,6,6640,,,
了一小,6,6641,,,
了解到新加坡的历史,6,6642,,,
二层大厅,6,6643,,,
云林,6,6644,,,
云端,6,6645,,,
云雾馆,6,6646,,,
五十分钟,6,6647,,,
五彩缤纷艺术风格的涂鸦,6,6648,,,
五点半,6,6649,,,
五种新,6,6650,,,
亚历山大拱桥,6,6651,,,
亚洲人,6,6652,,,
亚洲区域,6,6653,,,
亚洲最大的糖果店,6,6654,,,
交通工具方便,6,6655,,,
亦或,6,6656,,,
亲子好,6,6657,,,
人不算特别多,6,6658,,,
人和动物和谐,6,6659,,,
人潮拥挤,6,6660,,,
人眼球,6,6661,,,
今年的主题,6,6662,,,
从早到晚,6,6663,,,
仓库的战前老,6,6664,,,
以使,6,6665,,,
以后直接,6,6666,,,
仪器,6,6667,,,
价格适中,6,6668,,,
价钱也不贵,6,6669,,,
价钱便宜,6,6670,,,
休息室,6,6671,,,
众多游客,6,6672,,,
优先权,6,6673,,,
会员卡,6,6674,,,
会议,6,6675,,,
会说,6,6676,,,
传说肌肤,6,6677,,,
位游客,6,6678,,,
体味,6,6679,,,
体育,6,6680,,,
佛教徒,6,6681,,,
侏罗纪世界,6,6682,,,
借位,6,6683,,,
假期人,6,6684,,,
假的,6,6685,,,
做做,6,6686,,,
做完,6,6687,,,
健身房,6,6688,,,
傍晚时候,6,6689,,,
傍晚时,6,6690,,,
僧伽罗语,6,6691,,,
價格,6,6692,,,
儿童戏水池,6,6693,,,
儿童车,6,6694,,,
先进国防科技,6,6695,,,
光泽的白色外观,6,6696,,,
克拉爵士的名字,6,6697,,,
克拉码头等繁华的街区,6,6698,,,
全世界最大,6,6699,,,
全城,6,6700,,,
全天票,6,6701,,,
全家人,6,6702,,,
全市,6,6703,,,
全球唯一,6,6704,,,
全球投资额最高,6,6705,,,
全球最大的水族馆,6,6706,,,
全球最高,6,6707,,,
全称,6,6708,,,
公园真的,6,6709,,,
公園,6,6710,,,
公斤,6,6711,,,
公里长,6,6712,,,
六层的颜色,6,6713,,,
关公,6,6714,,,
典故,6,6715,,,
再一次,6,6716,,,
再来的话,6,6717,,,
军营,6,6718,,,
农历新年,6,6719,,,
几个热门,6,6720,,,
几个过山车,6,6721,,,
几个酒店,6,6722,,,
几十分钟,6,6723,,,
几只动物,6,6724,,,
几座,6,6725,,,
几步路,6,6726,,,
凤凰,6,6727,,,
出发点,6,6728,,,
出品,6,6729,,,
出票超快,6,6730,,,
分好几个,6,6731,,,
分量,6,6732,,,
别具特色,6,6733,,,
刷一次,6,6734,,,
刷完,6,6735,,,
刷景点,6,6736,,,
前几年,6,6737,,,
办公楼,6,6738,,,
功夫,6,6739,,,
动物园小,6,6740,,,
动物园环境,6,6741,,,
动物园的时候,6,6742,,,
动物国内,6,6743,,,
动物夜间,6,6744,,,
动物植物,6,6745,,,
动物的品种,6,6746,,,
动物距离,6,6747,,,
动脑,6,6748,,,
劳动节,6,6749,,,
北京海洋馆,6,6750,,,
区域划分,6,6751,,,
区里,6,6752,,,
十八层地狱,6,6753,,,
升到,6,6754,,,
半公里,6,6755,,,
半岛怡,6,6756,,,
半路,6,6757,,,
华人聚居区,6,6758,,,
华裔馆,6,6759,,,
华裔,6,6760,,,
卡马拉海滩,6,6761,,,
印度地铁站,6,6762,,,
印度尼西亚部分岛屿的大好风光,6,6763,,,
印度族群,6,6764,,,
印度泰米尔印度教的新加坡人,6,6765,,,
印度神明,6,6766,,,
印度风味,6,6767,,,
印度食品,6,6768,,,
危险性,6,6769,,,
历史人物,6,6770,,,
历史价值,6,6771,,,
历史的朋友,6,6772,,,
原本的居民,6,6773,,,
原理,6,6774,,,
去年的时候天气,6,6775,,,
双轨,6,6776,,,
发展局,6,6777,,,
发票,6,6778,,,
变色龙,6,6779,,,
口水,6,6780,,,
口音,6,6781,,,
古代,6,6782,,,
可惜晚上,6,6783,,,
可惜,6,6784,,,
各地美食,6,6785,,,
各处,6,6786,,,
同胞,6,6787,,,
名额,6,6788,,,
向日葵,6,6789,,,
含义,6,6790,,,
听觉,6,6791,,,
周围的美景,6,6792,,,
周围都是,6,6793,,,
周边交通方便,6,6794,,,
周边交通,6,6795,,,
周边的景点,6,6796,,,
周边风景,6,6797,,,
呼吸到新鲜的空气,6,6798,,,
哥德卡殿,6,6799,,,
唐人街附近,6,6800,,,
售价,6,6801,,,
售票处便宜,6,6802,,,
商品种类,6,6803,,,
商場,6,6804,,,
商户,6,6805,,,
嗨皮,6,6806,,,
四条线路,6,6807,,,
园内设施齐全,6,6808,,,
园时,6,6809,,,
国内多,6,6810,,,
国内干净,6,6811,,,
国博,6,6812,,,
国家古迹,6,6813,,,
国家的人,6,6814,,,
国家胡姬园,6,6815,,,
国庆期间,6,6816,,,
国民素质,6,6817,,,
国民,6,6818,,,
国泰画廊,6,6819,,,
图像,6,6820,,,
图画,6,6821,,,
圈差不多,6,6822,,,
圣尼罗乌,6,6823,,,
地下室,6,6824,,,
地名,6,6825,,,
地平线,6,6826,,,
地方一定,6,6827,,,
地方不算,6,6828,,,
地方人,6,6829,,,
地方感觉,6,6830,,,
地理位置不错,6,6831,,,
地理,6,6832,,,
地道的印度香料,6,6833,,,
地铁公交,6,6834,,,
场内,6,6835,,,
场秀,6,6836,,,
场面宏大,6,6837,,,
坐上车,6,6838,,,
坐在小船,6,6839,,,
坐标,6,6840,,,
垃圾桶,6,6841,,,
城市中心,6,6842,,,
城市景色,6,6843,,,
城市的夜景,6,6844,,,
城景,6,6845,,,
埔路,6,6846,,,
堆人,6,6847,,,
堆雪人,6,6848,,,
塑料袋,6,6849,,,
壮观,6,6850,,,
处小,6,6851,,,
夏日,6,6852,,,
外加,6,6853,,,
外地人,6,6854,,,
外型,6,6855,,,
外海,6,6856,,,
多个国家,6,6857,,,
多人都是,6,6858,,,
多元文化的移民社会,6,6859,,,
多元民族,6,6860,,,
多几次,6,6861,,,
多块,6,6862,,,
