"TEXT","COUNT","SENTIMENT_KEYWORD_AGG_INDEX","ASPECT_CATEGORY_NAME","ASPECT_CATEGORY","REQUIRE_CONTEXT"
"两岸绝伦",7,5785,"NA",,
"两座金黄色的大圆顶",7,5786,"NA",,
"两排",7,5787,"NA",,
"两条缆车线",7,5788,"Transportation and Accessibility",,
"两边都是彩绘的小楼",7,5789,"Sightseeing",,
"两颗大",7,5790,"NA",,
"个别项目",7,5791,"Activities",,
"个园",7,5792,"NA",,
"个地标",7,5793,"Sightseeing",,
"个大型",7,5794,"NA",,
"个展厅",7,5795,"Facilities",,
"个展馆",7,5796,"Facilities",,
"个很好",7,5797,"Experience",,
"个站",7,5798,"Transportation and Accessibility",,
"个薄",7,5799,"NA",,
"中午时间",7,5800,"NA",,
"中国寺庙",7,5801,"NA",,
"中国特色的东西",7,5802,"Shopping",,
"中央商业区",7,5803,"NA",,
"中央锡克庙",7,5804,"POI/Places",,
"中文场",7,5805,"Activities",,
"中餐馆",7,5806,"F&B",,
"丹戎",7,5807,"NA",,
"主义",7,5808,"NA",,
"主干道",7,5809,"Transportation and Accessibility",,
"主题区",7,5810,"Sightseeing",,
"主题景点",7,5811,"Sightseeing",,
"主食",7,5812,"F&B",,
"乌节路商场",7,5813,"Shopping",,
"书店",7,5814,"NA",,
"了解到新加坡",7,5815,"NA",,
"事后",7,5816,"NA",,
"事情装傻充",7,5817,"NA",,
"二次票",7,5818,"Transportation and Accessibility",,
"云霄飞车",7,5819,"Activities",,
"亚曼兴都庙",7,5820,"POI/Places",,
"些时间",7,5821,"NA",,
"交融",7,5822,"NA",,
"亲子家庭",7,5823,"Family/Children family/Friends",,
"亲子旅游",7,5824,"Family/Children family/Friends",,
"亲子游的话",7,5825,"Family/Children family/Friends",,
"亲子项目",7,5826,"Family/Children family/Friends",,
"人口",7,5827,"NA",,
"人和",7,5828,"NA",,
"人品",7,5829,"NA",,
"人手",7,5830,"NA",,
"人暴多",7,5831,"Transportation and Accessibility",,
"人间天堂",7,5832,"POI/Places",,
"从前",7,5833,"NA",,
"令人满意",7,5834,"Experience",,
"以后一定",7,5835,"NA",,
"价格优势",7,5836,"Price",,
"价格公道",7,5837,"Price",,
"价格的话",7,5838,"Price",,
"价格较贵",7,5839,"Price",,
"价格高",7,5840,"Price",,
"任何人",7,5841,"NA",,
"任务",7,5842,"NA",,
"份量",7,5843,"NA",,
"伊斯兰文化的好地方",7,5844,"Arts and Culture",,1
"众多栖息地",7,5845,"NA",,
"众多沙滩",7,5846,"Environment and Ambiance",,
"位置不错",7,5847,"Transportation and Accessibility",,
"住房",7,5848,"NA",,
"体力好",7,5849,"NA",,
"佛牙",7,5850,"POI/Places",,
"值",7,5851,"Price",,1
"假货",7,5852,"Shopping",,
"僧人",7,5853,"NA",,
"僧侣",7,5854,"NA",,
"先前",7,5855,"NA",,
"先进而又",7,5856,"NA",,
"克拉码头白天",7,5857,"POI/Places",,
"入场券",7,5858,"Transportation and Accessibility",,
"入场费",7,5859,"Transportation and Accessibility",,
"全亚洲最大",7,5860,"NA",,
"全国",7,5861,"NA",,
"公交站",7,5862,"Transportation and Accessibility",,
"公交车站",7,5863,"Transportation and Accessibility",,
"公交过去",7,5864,"Transportation and Accessibility",,
"公众号",7,5865,"Transportation and Accessibility",,1
"公升",7,5866,"NA",,
"公园温室",7,5867,"Facilities",,
"公路",7,5868,"Transportation and Accessibility",,
"兰花种类",7,5869,"Sightseeing",,
"兰雅山公园",7,5870,"Sightseeing",,
"其中变形金刚",7,5871,"Activities",,
"写字楼",7,5872,"NA",,
"冲击力",7,5873,"NA",,
"几个海滩",7,5874,"Environment and Ambiance",,
"几个著名",7,5875,"NA",,
"几句简单的中文",7,5876,"NA",,
"几块",7,5877,"NA",,
"几处",7,5878,"NA",,
"几层",7,5879,"NA",,
"几条",7,5880,"NA",,
"出票及时",7,5881,"Service",,
"刚到新加坡",7,5882,"NA",,
"刷条形码",7,5883,"Transportation and Accessibility",,
"前一天晚上",7,5884,"NA",,
"前四层窗户的色彩强度相同",7,5885,"NA",,
"动感十足",7,5886,"NA",,
"动物不算多",7,5887,"POI/Places",,
"动物园不算大",7,5888,"POI/Places",,
"动物园好",7,5889,"POI/Places",,
"动物园门票",7,5890,"Transportation and Accessibility",,
"动物秀",7,5891,"Activities",,
"包裹",7,5892,"NA",,
"十几家大型",7,5893,"NA",,
"千禧眼",7,5894,"NA",,
"半年",7,5895,"NA",,
"华人博物馆",7,5896,"POI/Places",,
"华人寺庙",7,5897,"NA",,
"南洋大学",7,5898,"Arts and Culture",,
"南洋理工",7,5899,"POI/Places",,
"南洋风格",7,5900,"Arts and Culture",,
"南端的吊桥",7,5901,"Facilities",,
"南端的海滩",7,5902,"Environment and Ambiance",,
"印度一般",7,5903,"NA",,
"印度太平洋樽鼻海豚",7,5904,"Sightseeing",,
"印度小",7,5905,"NA",,
"印度服饰",7,5906,"NA",,
"印度洋",7,5907,"NA",,
"印度的感觉",7,5908,"Arts and Culture",,
"印度神庙",7,5909,"NA",,
"印度餐馆",7,5910,"F&B",,
"历史上",7,5911,"Arts and Culture",,
"历史的地方",7,5912,"Arts and Culture",,
"厚衣服",7,5913,"NA",,
"原则",7,5914,"NA",,
"原貌馆里",7,5915,"POI/Places",,
"厨师",7,5916,"F&B",,
"双人票",7,5917,"Transportation and Accessibility",,
"双轨过山车等项目",7,5918,"Activities",,
"发动机声音",7,5919,"NA",,
"变形金刚不错",7,5920,"Activities",,
"可爱",7,5921,"NA",,
"叶子",7,5922,"NA",,
"吃完早餐",7,5923,"NA",,
"各地",7,5924,"NA",,
"各色的建筑物",7,5925,"Facilities",,
"吉他",7,5926,"NA",,
"后院",7,5927,"NA",,
"向导",7,5928,"Service",,
"周围景点",7,5929,"POI/Places",,
"周岁",7,5930,"Family/Children family/Friends",,
"周边全",7,5931,"Transportation and Accessibility",,
"周边景点",7,5932,"POI/Places",,
"味蕾",7,5933,"F&B",,
"品质",7,5934,"NA",,
"哇塞",7,5935,"Experience",,1
"唐朝",7,5936,"NA",,
"唯一",7,5937,"NA",,
"商场一家",7,5938,"Shopping",,
"商店街",7,5939,"Shopping",,
"商港的特性",7,5940,"NA",,
"嗅觉效果",7,5941,"NA",,
"四星",7,5942,"NA",,
"四点半",7,5943,"NA",,
"回廊",7,5944,"Transportation and Accessibility",,
"园内游览车",7,5945,"Transportation and Accessibility",,
"园站",7,5946,"NA",,
"国内景点",7,5947,"NA",,
"国内现在",7,5948,"NA",,
"国内的科技馆",7,5949,"NA",,
"国家体育场",7,5950,"POI/Places",,
"国家的博物馆",7,5951,"Sightseeing",,
"国语",7,5952,"NA",,
"国际大都市的气派",7,5953,"Experience",,1
"圆柱",7,5954,"NA",,
"圣安德烈大教堂",7,5955,"POI/Places",,
"在内",7,5956,"NA",,
"在地",7,5957,"NA",,
"地方很少",7,5958,"POI/Places",,1
"地方适合",7,5959,"POI/Places",,1
"地方都会",7,5960,"POI/Places",,1
"地理位置很好",7,5961,"Transportation and Accessibility",,1
"地理位置非常好",7,5962,"Transportation and Accessibility",,
"地铁的话",7,5963,"Transportation and Accessibility",,
"地铁红线",7,5964,"Transportation and Accessibility",,
"场精彩",7,5965,"NA",,
"场面壮观",7,5966,"Experience",,
"坐上小火车",7,5967,"Activities",,
"型金刚",7,5968,"Activities",,
"基本注意事项",7,5969,"NA",,
"基本",7,5970,"NA",,
"基督教堂",7,5971,"NA",,
"塔尖",7,5972,"NA",,
"处地方",7,5973,"NA",,
"外国",7,5974,"NA",,
"外币",7,5975,"Price",,
"外觀",7,5976,"NA",,1
"外观宏伟",7,5977,"Sightseeing",,1
"多个物种",7,5978,"Sightseeing",,1
"多出",7,5979,"NA",,
"多小时",7,5980,"NA",,
"多棵树木",7,5981,"Sightseeing",,
"夜晚的新加坡",7,5982,"NA",,
"夜景美",7,5983,"Sightseeing",,
"夜间动物园人",7,5984,"POI/Places",,
"大亮点",7,5985,"Experience",,
"大人来说",7,5986,"NA",,
"大伯公庙",7,5987,"POI/Places",,
"大兴趣",7,5988,"NA",,
"大可以",7,5989,"NA",,
"大宝森",7,5990,"Activities",,1
"大小同",7,5991,"NA",,
"大时代",7,5992,"NA",,
"大洲",7,5993,"NA",,
"大赞",7,5994,"Experience",,1
"天主教教堂",7,5995,"NA",,
"天气闷热",7,5996,"Environment and Ambiance",,
"天边",7,5997,"NA",,
"天都不够",7,5998,"NA",,
"太多动物",7,5999,"Sightseeing",,
"奥马清真寺",7,6000,"POI/Places",,
"女儿特别",7,6001,"Family/Children family/Friends",,
"女孩",7,6002,"NA",,
"女神",7,6003,"NA",,
"好人",7,6004,"NA",,
"好天气",7,6005,"Environment and Ambiance",,
"好心情",7,6006,"NA",,
"好莱坞大道",7,6007,"POI/Places",,
"好角度",7,6008,"NA",,
"好长时间",7,6009,"NA",,
"姿态",7,6010,"NA",,
"娃娃鱼",7,6011,"NA",,
"婴儿",7,6012,"Family/Children family/Friends",,
"嫌疑",7,6013,"NA",,
"孩子也可以",7,6014,"Family/Children family/Friends",,
"孩子亲子游",7,6015,"Family/Children family/Friends",,
"孩子建议",7,6016,"Family/Children family/Friends",,
"孩子的家长",7,6017,"Family/Children family/Friends",,
"孩子第一次",7,6018,"Family/Children family/Friends",,
"孩子高兴",7,6019,"Family/Children family/Friends",,
"孩童",7,6020,"Family/Children family/Friends",,
"它的外观",7,6021,"NA",,
"安全帽",7,6022,"Facilities",,1
"安德森桥",7,6023,"POI/Places",,
"宣礼塔",7,6024,"Sightseeing",,1
"室内大",7,6025,"Facilities",,
"室内温度",7,6026,"Environment and Ambiance",,
"害得",7,6027,"NA",,
"家乡",7,6028,"NA",,
"家人朋友一起",7,6029,"Family/Children family/Friends",,
"家人朋友",7,6030,"Family/Children family/Friends",,
"家小朋友",7,6031,"Family/Children family/Friends",,
"家红",7,6032,"NA",,
"对此",7,6033,"NA",,
"寺庙周围的墙壁",7,6034,"NA",,
"将来",7,6035,"NA",,
"小企鹅",7,6036,"Sightseeing",,
"小印度区域",7,6037,"POI/Places",,
"小印度区",7,6038,"POI/Places",,
"小印度时",7,6039,"POI/Places",,
"小吃摊",7,6040,"F&B",,
"小商品店",7,6041,"Shopping",,
"小喷泉",7,6042,"Sightseeing",,
"小孩子玩得",7,6043,"Family/Children family/Friends",,
"小孩的话",7,6044,"Family/Children family/Friends",,
"小小孩",7,6045,"Family/Children family/Friends",,
"小情侣",7,6046,"Family/Children family/Friends",,
"小朋友大朋友",7,6047,"Family/Children family/Friends",,
"小河",7,6048,"Sightseeing",,
"小海豚",7,6049,"Sightseeing",,
"小电影",7,6050,"NA",,
"小贩中心",7,6051,"F&B",,
"小路上",7,6052,"Transportation and Accessibility",,
"小部分",7,6053,"NA",,
"小酌",7,6054,"F&B",,
"小酒馆",7,6055,"F&B",,
"尾声",7,6056,"NA",,
"展览厅",7,6057,"Facilities",,
"山洞",7,6058,"NA",,
"山里",7,6059,"NA",,
"岁小朋友",7,6060,"Family/Children family/Friends",,
"岁老人",7,6061,"Family/Children family/Friends",,
"岛上的交通",7,6062,"Transportation and Accessibility",,
"岛上风景",7,6063,"Sightseeing",,
"岛内酒店",7,6064,"NA",,
"工作人员态度很好",7,6065,"Service",,
"巧思",7,6066,"NA",,
"巨树",7,6067,"Sightseeing",,
"差价",7,6068,"Price",,
"差异",7,6069,"NA",,
"巴拉湾海滩的吸引力",7,6070,"POI/Places",,1
"市区过去",7,6071,"Transportation and Accessibility",,
"市镇",7,6072,"NA",,
"市集",7,6073,"NA",,
"布料",7,6074,"NA",,
"师傅",7,6075,"NA",,
"平板",7,6076,"NA",,
"年头",7,6077,"NA",,
"幸运的话",7,6078,"NA",,
"广东",7,6079,"NA",,
"度假区",7,6080,"Sightseeing",,1
"度全角",7,6081,"NA",,
"度地图",7,6082,"NA",,
"座大楼",7,6083,"NA",,
"座大",7,6084,"NA",,
"座摩天轮",7,6085,"POI/Places",,
"延伸到",7,6086,"NA",,
"建議",7,6087,"NA",,
"建议傍晚时分",7,6088,"NA",,
"建议步行",7,6089,"Transportation and Accessibility",,
"异国风情的地方",7,6090,"POI/Places",,
"异彩",7,6091,"NA",,
"当地华人",7,6092,"NA",,
"当地朋友",7,6093,"NA",,
"当地的朋友",7,6094,"NA",,
"当地的特色",7,6095,"Arts and Culture",,
"当地的美食",7,6096,"F&B",,
"当心",7,6097,"NA",,
"录像",7,6098,"NA",,
"很少人",7,6099,"NA",,
"得很远",7,6100,"Transportation and Accessibility",,1
"德国",7,6101,"NA",,
"快感",7,6102,"Experience",,
"快捷票一定",7,6103,"Transportation and Accessibility",,
"快捷",7,6104,"Transportation and Accessibility",,
"快通票",7,6105,"Transportation and Accessibility",,
"怪怪",7,6106,"NA",,
"悬索桥",7,6107,"Facilities",,
"悲剧",7,6108,"NA",,
"意义的地方",7,6109,"POI/Places",,1
"感觉差不多",7,6110,"Experience",,
"感觉时间",7,6111,"NA",,
"感觉晚上",7,6112,"NA",,
"感觉还好",7,6113,"Experience",,
"懂中文",7,6114,"NA",,
"戏剧院",7,6115,"NA",,
"成人门票",7,6116,"Transportation and Accessibility",,
"我家娃",7,6117,"Family/Children family/Friends",,
"手指",7,6118,"NA",,
"护栏",7,6119,"Facilities",,
"拉着",7,6120,"NA",,
"拍不出",7,6121,"Sightseeing",,
"拱门",7,6122,"NA",,
"按摩",7,6123,"Activities",,
"挨得",7,6124,"NA",,
"挺好",7,6125,"NA",,
"排球",7,6126,"NA",,
"摩天轮感觉",7,6127,"POI/Places",,
"改成",7,6128,"NA",,
"效果不好",7,6129,"NA",,
"整体感觉很好",7,6130,"Experience",,
"文礼",7,6131,"POI/Places",,
"斜坡车",7,6132,"Activities",,
"斜对面",7,6133,"NA",,
"新加坡也不",7,6134,"NA",,
"新加坡亚洲文明",7,6135,"POI/Places",,1
"新加坡佛牙寺",7,6136,"POI/Places",,
"新加坡历史馆",7,6137,"POI/Places",,
"新加坡国家胡姬花园",7,6138,"POI/Places",,
"新加坡圣公会",7,6139,"NA",,
"新加坡圣安德烈教堂",7,6140,"POI/Places",,
"新加坡地方小",7,6141,"NA",,
"新加坡城区",7,6142,"NA",,
"新加坡岛",7,6143,"NA",,
"新加坡新的地标",7,6144,"POI/Places",,
"新加坡最后",7,6145,"NA",,
"新加坡最小的公园",7,6146,"Sightseeing",,
"新加坡本岛最近",7,6147,"NA",,
"新加坡河的河口",7,6148,"NA",,
"新加坡滨海湾公园",7,6149,"POI/Places",,
"新加坡滨海花园",7,6150,"POI/Places",,
"新加坡的商贸中心",7,6151,"Sightseeing",,
"新加坡的市区",7,6152,"NA",,
"新加坡的植物园",7,6153,"POI/Places",,
"新加坡的樟宜机场",7,6154,"POI/Places",,
"新加坡的气候",7,6155,"Environment and Ambiance",,
"新加坡的游客都会",7,6156,"NA",,
"新加坡的甘榜格",7,6157,"POI/Places",,
"新加坡的美食聚集地",7,6158,"Transportation and Accessibility",,
"新加坡的风土人情",7,6159,"Arts and Culture",,
"新加坡知名",7,6160,"NA",,
"新加坡科学中心欧姆尼",7,6161,"POI/Places",,
"新加坡自由行",7,6162,"NA",,
"新加坡著名的商业街",7,6163,"Shopping",,
"新加坡金融区",7,6164,"NA",,
"新加坡高等法院",7,6165,"POI/Places",,
"新天地",7,6166,"NA",,
"新山",7,6167,"NA",,
"新币的两张",7,6168,"Price",,
"新航",7,6169,"Transportation and Accessibility",,
"新马泰",7,6170,"NA",,
"方案",7,6171,"NA",,
"旅游好",7,6172,"Experience",,
"旅行者",7,6173,"NA",,
"日用品",7,6174,"NA",,
"早上人",7,6175,"NA",,
"早期华人移民",7,6176,"NA",,
"时刻表",7,6177,"NA",,
"时间久",7,6178,"NA",,
"时间也不",7,6179,"NA",,
"时间原因",7,6180,"NA",,
"时间宽裕",7,6181,"Transportation and Accessibility",,
"时间足够",7,6182,"Transportation and Accessibility",,
"时间都是",7,6183,"NA",,
"昆虫世界",7,6184,"Sightseeing",,
"昆虫的复眼",7,6185,"NA",,
"是日间动物园",7,6186,"POI/Places",,
"晚上六点",7,6187,"NA",,
"晨跑",7,6188,"NA",,
"普通门票",7,6189,"Transportation and Accessibility",,
"景点位置",7,6190,"Transportation and Accessibility",,
"景点真的",7,6191,"POI/Places",,
"景色真的不错",7,6192,"Sightseeing",,
"更有感觉",7,6193,"Experience",,
"最低",7,6194,"NA",,
"最好傍晚",7,6195,"NA",,
"最能",7,6196,"NA",,
"有性价",7,6197,"Price",,1
"木乃伊室内过山车",7,6198,"Activities",,
"木马",7,6199,"NA",,
"机器人",7,6200,"NA",,
"机票酒店",7,6201,"Transportation and Accessibility",,
"李光",7,6202,"NA",,
"条美食街",7,6203,"Transportation and Accessibility",,
"查到",7,6204,"NA",,
"树木葱茏",7,6205,"Sightseeing",,
"树间",7,6206,"NA",,
"核心",7,6207,"NA",,
"梵语",7,6208,"NA",,
"棵大树",7,6209,"NA",,
"棵超级",7,6210,"NA",,
"植物花卉",7,6211,"Sightseeing",,
"植物都是",7,6212,"NA",,
"植被茂盛",7,6213,"Sightseeing",,
"椰林",7,6214,"Sightseeing",,
"樟宜机场儿童乐园",7,6215,"Facilities",,
"次生雨林",7,6216,"Sightseeing",,
"正中",7,6217,"NA",,
"步行几分钟",7,6218,"Transportation and Accessibility",,
"步行小路",7,6219,"Transportation and Accessibility",,
"武吉布朗坟场",7,6220,"NA",,
"武器",7,6221,"NA",,
"歪果仁",7,6222,"NA",,
"殖民地时期",7,6223,"NA",,
"殿堂",7,6224,"NA",,
"每个动物",7,6225,"Sightseeing",,
"每位",7,6226,"NA",,
"每家店",7,6227,"Shopping",,1
"民俗",7,6228,"Arts and Culture",,
"气候变化",7,6229,"NA",,
"水上乐园孩子",7,6230,"Family/Children family/Friends",,
"水上漂流",7,6231,"Activities",,
"水域",7,6232,"NA",,
"水声",7,6233,"NA",,
"水底世界",7,6234,"Sightseeing",,
"水族館",7,6235,"POI/Places",,
"水果店",7,6236,"F&B",,
"水生动物",7,6237,"Sightseeing",,
"水秀",7,6238,"Activities",,
"汤汁",7,6239,"F&B",,
"沙一天",7,6240,"NA",,
"沙公园",7,6241,"Sightseeing",,
"沙名胜世界集",7,6242,"Shopping",,
"沙四面环海",7,6243,"Environment and Ambiance",,
"沙子细腻",7,6244,"Environment and Ambiance",,
"沙岛上的海事博物馆",7,6245,"POI/Places",,
"沙岛上的鱼尾狮",7,6246,"Sightseeing",,
"沙岛的方式",7,6247,"NA",,
"沙滩景色",7,6248,"Sightseeing",,
"沙滩的沙子",7,6249,"Environment and Ambiance",,
"沙环球影城",7,6250,"POI/Places",,
"沙缆车",7,6251,"Activities",,
"沙附近",7,6252,"NA",,
"河川生态园里",7,6253,"POI/Places",,
"河川生态",7,6254,"POI/Places",,
"油条",7,6255,"F&B",,
"海岛风光",7,6256,"Sightseeing",,
"海岸沿线",7,6257,"NA",,
"海底动物",7,6258,"Sightseeing",,
"海洋館",7,6259,"POI/Places",,
"海洋馆一般",7,6260,"POI/Places",,
"海滨坊",7,6261,"POI/Places",,
"海滩的沙子",7,6262,"Environment and Ambiance",,
"海豚的知识",7,6263,"Sightseeing",,
"海边沙滩",7,6264,"Environment and Ambiance",,
"海鱼",7,6265,"Sightseeing",,1
"海龙",7,6266,"Sightseeing",,
"消息",7,6267,"NA",,
"深深的",7,6268,"NA",,
"清风",7,6269,"Environment and Ambiance",,
"温度适宜",7,6270,"Environment and Ambiance",,
"游客服务中心",7,6271,"Service",,
"游戏室",7,6272,"Facilities",,1
"游船河",7,6273,"Activities",,
"游船码头",7,6274,"NA",,
"湖水",7,6275,"Sightseeing",,
"溜滑梯",7,6276,"Activities",,
"滑轮等",7,6277,"Activities",,
"滨河湾",7,6278,"POI/Places",,
"滨海中心",7,6279,"POI/Places",,
"滨海湾金沙购物中心",7,6280,"Shopping",,
"漫威英雄",7,6281,"NA",,
"潮人",7,6282,"NA",,
"濠酒店",7,6283,"NA",,
"灯光昏暗",7,6284,"NA",,
"灯火璀璨",7,6285,"Sightseeing",,
"点水",7,6286,"f&b",,
"点餐",7,6287,"f&b",,
"热带水果",7,6288,"F&B",,
"热带雨林植物",7,6289,"Sightseeing",,
"熊猫餐厅",7,6290,"F&B",,
"片土地",7,6291,"NA",,
"特别是变形金刚",7,6292,"Activities",,
"特别是小朋友",7,6293,"Family/Children family/Friends",,
"特别是有",7,6294,"NA",,
"特别是",7,6295,"NA",,
"特别适合小资",7,6296,"Experience",,1
"特性",7,6297,"NA",,
"特技",7,6298,"NA",,
"特色的小店铺",7,6299,"Shopping",,1
"特色的酒吧",7,6300,"F&B",,
"特色项目",7,6301,"Activities",,
"独唱会",7,6302,"Activities",,
"狮城新加坡",7,6303,"NA",,
"狮城的地标",7,6304,"Sightseeing",,
"猫头鹰",7,6305,"NA",,
"猫山王",7,6306,"F&B",,
"王府井",7,6307,"NA",,
"玩家",7,6308,"NA",,
"环境一般",7,6309,"Environment and Ambiance",,
"环球影城不错",7,6310,"POI/Places",,
"现在为止",7,6311,"NA",,
"现象",7,6312,"NA",,
"玻璃屋",7,6313,"Facilities",,
"珊瑚馆",7,6314,"Sightseeing",,
"珍稀品种",7,6315,"Sightseeing",,
"珍稀植物",7,6316,"Sightseeing",,
"球幕影院",7,6317,"Activities",,
"生态环境非常好",7,6318,"Environment and Ambiance",,
"甲壳虫",7,6319,"NA",,
"电动扶梯",7,6320,"Facilities",,
"电子显示屏",7,6321,"Facilities",,
"电梯直接",7,6322,"Facilities",,
"男孩",7,6323,"NA",,
"画笔",7,6324,"NA",,
"白云",7,6325,"NA",,
"白天好看",7,6326,"NA",,
"白天景色",7,6327,"Sightseeing",,
"白天的话",7,6328,"NA",,
"白沙公园",7,6329,"POI/Places",,
"白沙滩",7,6330,"Environment and Ambiance",,
"白犀牛",7,6331,"Sightseeing",,
"的人也不",7,6332,"NA",,
"的人都会",7,6333,"NA",,
"的人都是",7,6334,"NA",,
"的卡",7,6335,"NA",,
"的士站",7,6336,"Transportation and Accessibility",,
"的很快",7,6337,"NA",,1
"的很棒",7,6338,"Experience",,
"的很远",7,6339,"Transportation and Accessibility",,
"的时候感觉",7,6340,"Transportation and Accessibility",,
"的话最好",7,6341,"NA",,
"的话",7,6342,"NA",,
"目光",7,6343,"NA",,
"目前东南亚规模最大",7,6344,"NA",,
"直径",7,6345,"NA",,
"相册",7,6346,"NA",,
"真的超级棒",7,6347,"Experience",,
"眼中",7,6348,"NA",,
"眼光",7,6349,"NA",,
"眼前一亮",7,6350,"Experience",,1
"眼看到",7,6351,"NA",,
"知名景点",7,6352,"POI/Places",,
"知己",7,6353,"Family/Children family/Friends",,1
"石像",7,6354,"Sightseeing",,
"硬石",7,6355,"NA",,
"礼拜大殿",7,6356,"NA",,
"票位置",7,6357,"Transportation and Accessibility",,1
"票口",7,6358,"Transportation and Accessibility",,
"票窗口",7,6359,"Transportation and Accessibility",,
"秋千",7,6360,"NA",,
"科幻电影",7,6361,"NA",,
"科技的魅力",7,6362,"NA",,
"科研",7,6363,"NA",,
"移民国家",7,6364,"NA",,
