address,block,coordinates,cuisine_type,dining_category,feature,index,meal,name,phonenumber,price,rating,rating_atmosphere,rating_food,rating_service,rating_value,review_number,special_diets
"190 Middle Road Fortune Centre Fortune Centre #02-17, Singapore 188979 Singapore",Central Area/City Area,"1.30044,103.85225",,[],,4046,"Lunch, Dinner",Create Healthy Lifestyle,tel:+65 6336 4355,,4,,,,,5 reviews,
"Nex shopping mall, Singapore Singapore",Tampines East,"1.34809,103.95455",Cafe,[u'Cafe'],,4047,,Don Pie Club,,,4.5,,,,,4 reviews,
"Lorong 9 Geylang, Singapore 428994 Singapore",Kampong Bugis,"1.31064,103.8727",Asian,"[u'$, Asian']",Takeout,4048,,Hokkien Mee Lorong 9,,,3.5,,,,,12 reviews,
"2 Bukit Pasoh Road, Singapore 089816 Singapore",Outram,"1.2787,103.841","Bar, Pub","[u'Bar, Pub']",,4049,,D Bespoke,tel:+65 8141 5741,,5,,,,,2 reviews,
"49 Sims Place #01-04, Singapore 380049, Singapore Singapore",Aljunied,"1.31705,103.87929","Chinese, Asian","[u'Chinese, Asian']",,4050,,Tai Dong Teochew Braised Duck Rice,,,4.5,,,,,3 reviews,
"274 South Bridge Road, Singapore 058823 Singapore",Outram,"1.28173,103.84478","Asian, Korean","[u'$, Asian, Korean']",,4051,,Oppa Restaurant,tel:+65 6221 5217,,4.5,,,,,4 reviews,
"82 Joo Chiat Road, Singapore 427379 Singapore",Geylang East,"1.31447,103.8986",,[],,4052,,Eastern Wind Food House,tel:+65 9368 1191,,4,,,,,4 reviews,
"1 Vista Exchange Green The Star #02-08, Singapore 138617 Singapore",One North,"1.307032,103.78824","Chinese, Thai","[u'$$ - $$$, Chinese, Thai']",,4053,"Lunch, Dinner",Segar @ Star,tel:+65 6262 6609,S$6 - S$50,3.5,,,,,10 reviews,
"259 Bukit Panjang Ring Road Bukit Panjang New Town HDB Bukit Panjang #01-36, Singapore 671259 Singapore",Bangkit,"1.376809,103.77329",,[],,4054,,Kim San Leng,tel:+65 6892 5689,,3.5,,,,,7 reviews,
"Orchard Ion B4-61, Singapore 238801 Singapore",,,,[u'$'],,4055,,Mr Churros,,S$6 - S$10,3.5,,,,,7 reviews,
"180 Kitchener Road City Square Mall #02-37/38 City Square Mall, Singapore 208539 Singapore",Lavender,"1.31133,103.85661","Mediterranean, Seafood","[u'Mediterranean, Seafood']",,4056,"Lunch, Dinner",Meet Casual Dining,tel:+65 6909 0568,,4,,,,,5 reviews,
"7 Ang Mo Kio Street 66 #01-08 Floravista, Singapore 567708 Singapore",Ang Mo Kio,"1.39139,103.85061","French, Cafe, Grill, Fusion","[u'$$ - $$$, French, Cafe, Grill']",Reservations,4057,,Small Ville Bakery Cafe,tel:+65 8389 2795,S$3 - S$31,4,,,,,4 reviews,
"180 Kitchener Road City Square Mall #01-19/21 City Square Mall, Singapore 208539 Singapore",Lavender,"1.31133,103.85661","Pizza, Fast food","[u'$$ - $$$, Pizza, Fast food']",Seating,4058,,Pizza Hut,tel:+65 6509 1038,,3.5,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_20,ui_bubble_rating bubble_35,18 reviews,
"2 Jurong East Street 21 Imm Building 21 Imm 01-101A, Singapore 609601 Singapore",Jurong East,"1.334097,103.745865","Chinese, Asian","[u'Chinese, Asian, Halal']",,4059,"Dinner, Lunch",Pot Luck,tel:+65 6899 6636,,3.5,,,,,12 reviews,Halal
"49 Pekin Street Far East Square, Singapore Singapore",Outram,"1.28313,103.84888",American,[u'American'],,4060,,Quiznos,,,4,,,,,7 reviews,
"7 Temasek Boulevard Suntec Tower One Suntec City Mall, Near tower 1, Opposite water fountain,Level 1, Pasarbella, Shop 4, Singapore 038987 Singapore",Anson,"1.27527,103.8435",,[],,4061,"Lunch, Dinner",Pita & Olives,tel:+65 9011 2312,,4,,,,,4 reviews,
"2 Lorong 29 Geylang Rd #01-54, Singapore 388058 Singapore",Aljunied,"1.31409,103.88583","Japanese, Seafood, Barbecue, Asian, Street Food, Singaporean","[u'Japanese, Seafood, Barbecue, Asian']",,4062,"Lunch, Dinner",Char Sticks & Grill,tel:+65 8188 2902,,4.5,,,,,3 reviews,
"2 Kallang Avenue Ct Hub #02-17, CT Hub, Singapore 339407 Singapore",Kallang,"1.3123,103.86283",,[],,4063,Dinner,Snack Culture Company,tel:+65 6443 2006,,5,,,,,3 reviews,
"14 Scotts Road Far East Plaza #01-20 Far East Plaza, Singapore 228213 Singapore",Central Area/City Area,"1.30691,103.83354",,[],,4064,,Ofira Amazing Thai Food,,,4,,,,,8 reviews,
"28 Stevens Road #01-01, Singapore 257878 Singapore", from Singapore Botanic Gardens,"1.313148,103.83177","Bar, Cafe, Pub","[u'Bar, Cafe, Pub']",,4065,"Breakfast, Lunch, Dinner, Brunch, After-hours, Drinks",Fudebar,tel:+65 6491 6100,,4,,,,,4 reviews,
"794 Upper Bukit Timah Road, Singapore 678133 Singapore",Bukit Panjang,"1.37293,103.7633",Chinese,[u'Chinese'],,4066,,Beng's Old School Bak Kut Teh 明明旧式肉骨茶,tel:+65 8600 0168,,4.5,,,,,4 reviews,
"1 Stadium Walk Kallang Theatre No. 01-23, Kallang Wave, Next to Stadium MRT Station, Singapore 397688 Singapore",Tanjong Rhu,"1.303586,103.87241","Indonesian, Asian","[u'$$ - $$$, Indonesian, Asian, Halal']",,4067,"Lunch, Dinner",Ayam Penyet President - Sports Hub,tel:+65 6384 6356,,3.5,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,28 reviews,Halal
"Airport Boulevard Terminal 2, Singapore Singapore",Changi,"1.356813,103.98925","Cafe, Asian","[u'$, Cafe, Asian']","Takeout, Seating, Wheelchair Accessible",4068,"Breakfast, Lunch, Brunch",1983 Taste of Nanyang,,,3.5,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,32 reviews,
"11 Tanjong Katong Road One Km, Singapore 437157 Singapore",Geylang East,"1.31484,103.89478",,[],,4069,"Lunch, Dinner",Soon Huat Bak Kut Teh OneKM,tel:+65 6386 6916,,5,,,,,2 reviews,
"47 Kreta Ayer Road Chinatown, Singapore 089006 Singapore",Outram,"1.28108,103.84209","Asian, Singaporean","[u'$, Asian, Singaporean']",,4070,Dinner,Mount Faber Nasi Lemak,tel:+65 6323 5601,S$7 - S$14,4,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,13 reviews,
"30 Seng Poh Road Tiong Bahru Food Court 2F, Singapore 168898 Singapore",Bukit Merah,"1.28473,103.83245",,[],,4071,"Breakfast, Lunch",Wanton Noodle Chicken Noodle Dumpling Soup,,,4.5,,,,,4 reviews,
"101 Upper Cross Street People's Park Centre 02-49 People's Park Centre, Singapore 058357 Singapore",Outram,"1.28563,103.84388",,[],,4072,"Lunch, Dinner",Tong Shui Desserts,tel:+65 6532 0552,,5,,,,,2 reviews,
"80 Siloso Road, Singapore 098969 Singapore",Sentosa Island,"1.25789,103.81115",Seafood,[u'Seafood'],"Reservations, Table Service",4073,"Lunch, Dinner",The Boxing Crab,,,3.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_30,13 reviews,
"25 Simon Road, Singapore 545912 Singapore",Rosyth,"1.36214,103.88569",,[],,4074,Dinner,Joe's Corner Cafe & Bar,tel:+65 6280 0855,,4,,,,,6 reviews,
"505 Beach Road Golden Mile Food Centre #01-59 Golden Mile Food Centre, Singapore 199583 Singapore",Crawford,"1.303091,103.86393",,[],,4075,"Breakfast, Lunch, Dinner",Chung Cheng,,,4,,,,,6 reviews,
"200 Victoria Street Bugis Junction #B1-K7, Bugis Junction, Singapore 188021 Singapore",Central Area/City Area,"1.29966,103.85571",Mexican,[u'Mexican'],,4076,,Stuff'd,tel:+65 6557 6557,,3.5,,,,,12 reviews,
"665 Buffalo Road Zhujiao Centre (Tekka Market) 01-326, Singapore 210665 Singapore", from Little India,"1.30662,103.85077","Asian, Singaporean","[u'Asian, Singaporean']",,4077,,545 Whampoa Prawn Noodles,,,4,,,,,6 reviews,
"50 Market Street Golden Shoe Car Park #02-35 Golden Shoe Food Centre, Singapore 048940 Singapore",Central Area/City Area,"1.28386,103.85007",,[],,4078,,Hock Gooi Hainanese Curry Rice,,,4.5,,,,,4 reviews,
"920 East Coast Parkway Parkland Green #01-09/10, Parkland Green, Singapore 449875 Singapore",Marine Parade,"1.29963,103.90695",Cafe,"[u'$$ - $$$, Cafe']","Reservations, Seating, Wheelchair Accessible",4079,"Breakfast, Lunch, Dinner",St. Marc,tel:+65 6342 1786,,3.5,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,18 reviews,
"Boon Tat Street Lau Pa Sat, Singapore Singapore",Cecil,"1.28003,103.85044",,[u'$'],,4080,,Rahim Satay Stall 3-4,,S$7 - S$17,4,,,,,5 reviews,
"21 Chander Road Little India, Singapore 219533 Singapore",Little India,"1.30798,103.85105","Asian, Indian","[u'Asian, Indian']","Seating, Reservations",4081,,Masala Hut,,,3.5,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,10 reviews,
"No 2 Jurong East Central 1 Jcube J Cube Building B1-K09, Singapore 609731 Singapore",Jurong East,"1.33322,103.7401",Fast food,[u'Fast food'],,4082,,What The Fries,,,4.5,,,,,5 reviews,
"29 Bendemeer Road #01-01, Bendemeer Market and Food Centre, Singapore 330029 Singapore",Kallang,"1.31924,103.86305",Chinese,[u'Chinese'],,4083,,Hwa Heng Beef Noodles,tel:+65 9368 1278,,5,,,,,2 reviews,
"8 Sago Street, Singapore 059012 Singapore",Outram,"1.284057,103.84529","Chinese, Asian, Barbecue","[u'$$ - $$$, Chinese, Asian, Barbecue']","Seating, Reservations, Serves Alcohol",4084,,Hao Lai Wu Steamboat & BBQ,tel:+65 6221 0065,,3,ui_bubble_rating bubble_25,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,37 reviews,
"200 Turf Club Road The Grandstand The Grandstand, #01-23/26, Singapore 287994 Singapore",Swiss Club,"1.337685,103.79367",Chinese,[u'Chinese'],,4085,,TungLok XiHe Peking Duck,tel:+65 6466 3363,,4.5,,,,,3 reviews,
"77 Aliwal Street, Singapore 199948 Singapore",Central Area/City Area,"1.303424,103.86029","Asian, Fusion, Australian, Street Food, Singaporean, Malaysian","[u'$, Asian, Fusion, Australian']",,4086,"Brunch, Breakfast, Lunch, Dinner",Soulfood Catering,tel:+65 8767 8299,S$3 - S$15,5,,,,,2 reviews,
"Block 85 Redhill Ln #01-40, Singapore 150085 Singapore",Bukit Merah,"1.28734,103.81832",,[],,4087,"Lunch, Dinner",Hua Kee Chicken Rice,,,3.5,,,,,7 reviews,
"3 Seng Poh Road Green World, Singapore 168891 Singapore",Bukit Merah,"1.28556,103.83409",,[],,4088,,TBB,,,4,,,,,5 reviews,
"1 Pasir Ris Central #01 White Sands Shopping Centre, Singapore 518457 Singapore",Pasir Ris,"1.37243,103.94972",,[],,4089,"Breakfast, Lunch, Dinner",Cottage Pies Cafe,tel:+65 6585 1741,,4,,,,,4 reviews,
"5 Changi Village Road Block 5, #01-2021, Singapore 500005 Singapore",Changi,"1.3889,103.98683",Indian,[u'Indian'],,4090,,Star Rasa @ Changi Village,,,4.5,,,,,3 reviews,
"51 Old Airport Road Old Airport Road Hawkers' Centre #01-143 Old Airport Road Food Centre, Singapore 390051 Singapore",Aljunied,"1.30817,103.8857",Asian,[u'Asian'],,4091,,Penang Prawn Noodle,,,4.5,,,,,3 reviews,
"2 Lorong Lew Lian Lew Lian Gardens, Singapore 531002 Singapore",Serangoon,"1.351026,103.87601","Chinese, Asian","[u'Chinese, Asian']",,4092,"Breakfast, Lunch",Bee Kee Wanton Noodles,tel:+65 9877 3310,,4,,,,,7 reviews,
"33 Hendon Road Raintr33 Hotel Singapore, Singapore 509673 Singapore",Changi,"1.388599,103.978004",European,"[u'$$ - $$$, European']",,4093,,QUEEN'S GARDEN,tel:+65 9647 1378,,4,,,,,6 reviews,
"29 Carpenter Street Opposite Clarke Quay Central, Singapore 059923 Singapore",Central Area/City Area,"1.28824,103.8474",Chinese,[u'Chinese'],,4094,,Carpenter Restaurant,tel:+65 6532 4477,,3.5,,,,,6 reviews,
"Blk 2 Changi Village Road 01-52, Singapore 500002 Singapore",Changi,"1.38861,103.98843",,[u'$$ - $$$'],,4095,,Woon Woon Pek Beehoon,tel:+65 9451 1633,S$6 - S$50,4,,,,,7 reviews,
"10 Sengkang Square Kopitiam Square, Singapore 544829 Singapore",Sengkang,"1.39156,103.89366",,[],,4096,"Breakfast, Lunch, Dinner",Sengkang Square Oyster Omelette,,,4.5,,,,,3 reviews,
"#02-34 177, Riv Vly Rd Liang Ct Complex, Singapore 179030 Singapore",Central Area/City Area,"1.295972,103.83935",,[],,4097,,Trung Nguyen Cafe Chain,tel:+65 6837 3314,,4,,,,,5 reviews,
"83 Punggol Central #01-28 Watertown Waterway Point, Singapore 828761 Singapore",Punggol Town Centre,"1.40645,103.90202",Vietnamese,[u'Vietnamese'],,4098,,So Pho,,,3.5,,,,,9 reviews,
"405 Jalan Besar, Singapore 209011 Singapore",Lavender,"1.313669,103.860245",Chinese,"[u'$, Chinese']",,4099,,Xiang Yuan Ji Shanghai Panfried Dumpling,,,3.5,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,7 reviews,
"207 River Valley Road Ue Square (River Wing) #01-62 Ue Square, Singapore 238275 Singapore",Central Area/City Area,"1.292513,103.841675","Bar, Pub","[u'Bar, Pub']",,4100,,The Connoisseur Divan,tel:+65 6733 7141,,4,,,,,6 reviews,
"243 Holland Drive, Singapore 278977 Singapore",Holland Village,"1.31103,103.7956",,[],,4101,,Lucky Bar,tel:+65 6208 6845,,5,,,,,2 reviews,
"78 Yong Siak Street #01-18, Singapore 163078 Singapore", from Singapore Cable Car,"1.282605,103.83051",Cafe,[u'Cafe'],,4102,,Creamier,tel:+65 6221 1076,,4,,,,,3 reviews,
"304 Orchard Road Lucky Plaza Lucky Plaza #01-92, Singapore 238863 Singapore",Boulevard,"1.30442,103.83403",,[],,4103,,Alfa Cafe,tel:+65 6235 9987,,5,,,,,2 reviews,
"350 Ubi Ave 1, Singapore Singapore",Kampong Ubi,"1.3258,103.90128",,[],,4104,,Far East Chicken Rice,,,5,,,,,2 reviews,
"36 Sin Ming Lane Midview City Midview City, Singapore 573956 Singapore",Bishan,"1.36017,103.83384",Chinese,[u'Chinese'],,4105,"Breakfast, Lunch, Dinner",Imperial Treasure Noodle House,tel:+65 6339 2622,,3.5,,,,,11 reviews,
"60 Airport Boulevard Changi Airport Terminal 2 Changi Airport T2, Singapore 819643 Singapore",Changi,"1.35564,103.98861",,[],,4106,"Lunch, Dinner",Lerk Thai,,,5,,,,,2 reviews,
"5 Changi Business Park Central 1 Changi City Point #01-35/36, Singapore 486038 Singapore",Changi,"1.33423,103.96268","Japanese, Asian","[u'$$ - $$$, Japanese, Asian']",Seating,4107,"Lunch, Dinner",Ajisen,tel:+65 6636 1600,,3.5,,,,,17 reviews,
"52 Circular Road, Singapore 049407 Singapore",Central Area/City Area,"1.2858,103.84967","Bar, Australian, Pub","[u'$$ - $$$, Bar, Australian, Pub']","Seating, Wheelchair Accessible, Reservations, Table Service",4108,"Breakfast, Lunch",Boomerand Bistro,tel:+65 6536 4990,,3,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_25,22 reviews,
Singapore Singapore,,,Pizza,[u'Pizza'],,4109,"Lunch, Dinner",california pizza,,,3.5,ui_bubble_rating bubble_30,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,38 reviews,
"500 Clemenceau Avenue North #01-28 Newton Food Centre, Singapore 229495 Singapore",Central Area/City Area,"1.312097,103.839516","Asian, Singaporean, Chinese","[u'Asian, Singaporean, Chinese']",,4110,,Heng Carrot Cake,,,4,,,,,9 reviews,
"1 Vista Exchange Green The Star, Singapore 138617 Singapore",One North,"1.30678,103.78834",,[u'$$ - $$$'],Reservations,4111,,Five Senses Bistro,tel:+65 6339 1435,,3.5,,,,,10 reviews,
"50 Market Street Golden Shoe Car Park #03-03 Market Street Food Centre, Singapore 048940 Singapore",Central Area/City Area,"1.28386,103.85007",,[],,4112,,Wei Nan Wang Hock Kian Lor Mee,,,5,,,,,2 reviews,
"313 Orchard Road 313 @ Somerset Bsmt Floor 3 Unit, Singapore 238895 Singapore",Somerset,"1.30089,103.83843","Asian, Thai","[u'$$ - $$$, Asian, Thai']","Seating, Reservations",4113,"Lunch, Dinner",MK Restaurant,,,3.5,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_25,24 reviews,
"Changi Airport Airport Blvd, Singapore 310470 Singapore",Changi,"1.34562,103.98369","Chinese, Asian","[u'Chinese, Asian']","Seating, Table Service",4114,,Crystal Jade Kitchen,tel:+65 6397 2382,,3,,,,,28 reviews,
"500 Clemenceau Avenue North #01-41 Newton Circus Food Centre, Singapore 229495 Singapore",Central Area/City Area,"1.31213,103.83933",,[],,4115,,Thong Lai Cold Drinks & Beer - Stall 41,,,5,,,,,2 reviews,
"1 Lower Kent Ridge Road Nuh Medical Centre #01-09 & #01-19/20, One@KentRidge, Singapore 119082 Singapore",National University of Singapore,"1.29389,103.78474","Asian, Malaysian","[u'$$ - $$$, Asian, Malaysian']",Seating,4116,"Lunch, Dinner",Penang Street,tel:+65 6334 6023,,3.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,12 reviews,
"Takashimaya, Singapore Singapore",Boulevard,"1.30285,103.83465",Japanese,"[u'$, Japanese']",Takeout,4117,,Modanyaki,,S$4 - S$14,4.5,,,,,4 reviews,
"1 Bukit Batok Central Link West Mall #01-18/19 West Mall, Singapore 658713 Singapore",Bukit Batok,"1.35011,103.74922",,[],,4118,,Subway,tel:+65 6861 8556,,4.5,,,,,3 reviews,
"23 Serangoon Central Nex #b2-58, Singapore 556083 Singapore",Serangoon,"1.35115,103.87268",Japanese,[u'Japanese'],,4119,,Ramenplay,tel:+65 6634 4089,,3.5,,,,,7 reviews,
"82 Club Street, Singapore 069450 Singapore",Outram,"1.28195,103.84564","Japanese, Sushi, Asian","[u'$$$$, Japanese, Sushi, Asian']","Reservations, Seating, Table Service",4120,Dinner,Ichida Japanese Dining,tel:+65 6222 0235,,3.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,24 reviews,
"80 Marine Parade Road Parkway Parade Parkway Parade 01-11, Singapore 449269 Singapore",Marine Parade,"1.30107,103.90517","Japanese, Asian","[u'$$ - $$$, Japanese, Asian']","Reservations, Seating",4121,,Monster Curry,tel:+65 6348 6171,,3.5,,,,,14 reviews,
"88 Tanjong Pagar Road, Singapore 088509 Singapore",Outram,"1.27842,103.84367",,[],,4122,"Lunch, Dinner",Quarter to three,tel:+65 6222 2214,,4,,,,,8 reviews,
"133 Jalan Besar Little India, Singapore 208851 Singapore",Little India,"1.30679,103.85602",,[u'$'],,4123,"Lunch, Dinner",Beancurd City,tel:+65 6296 9058,,4.5,,,,,3 reviews,
"50 Jurong Gateway Road, #04-27 Jem Shopping Mall, Singapore 608549 Singapore",,"1.33285,103.74333","Asian, Singaporean, Malaysian","[u'Asian, Singaporean, Malaysian']",,4124,"Lunch, Dinner",Penang Culture @ JEM,tel:+65 6734 8006,,4,,,,,3 reviews,
"335 Smith Street Chinatown Complex #02-88 Chinatown Complex Market, Singapore 050335 Singapore",Outram,"1.28218,103.84317",,[],,4125,,Xiu Ji Ikan Bilis Yong Tau Fu,,,5,,,,,2 reviews,
"3 Shenton Way Shenton House #02-12,Shenton House, Singapore 068805 Singapore",Central Area/City Area,"1.27855,103.85006",,[],,4126,Lunch,Jaggi's Northern Indian Cuisine,tel:+65 6221 2605,,4,,,,,6 reviews,
"68 Smith Street 68 Smith Street, 058967, Singapore, Singapore 058967 Singapore",Outram,"1.28301,103.84319",,[u'$'],,4127,"Lunch, Dinner",Kwai Fa Lam Dessert,tel:+65 9387 3780,,4,,,,,8 reviews,
"302 Beach Road Concourse Skyline #01-09 Concourse Skyline, Singapore 199600 Singapore",Crawford,"1.301375,103.86205",Japanese,[u'Japanese'],,4128,,Niji Japanese Restaurant,tel:+65 6291 3668,,4.5,,,,,3 reviews,
"190 Waterloo Street South East Asia Hotel, Singapore 187965 Singapore",Central Area/City Area,"1.30109,103.85312","Chinese, Asian","[u'Chinese, Asian, Vegetarian Friendly, Vegan Options']",,4129,"Lunch, Dinner",Kwan Im Vegetarian Restaurant,,,3.5,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,16 reviews,"Vegetarian Friendly, Vegan Options"
"6D Dempsey Road, Singapore 247664 Singapore",Tanglin,"1.30464,103.80856","Chinese, Fusion","[u'Chinese, Fusion']",,4130,Dinner,Qiu Zhang,tel:+65 6471 1711,,4.5,,,,,4 reviews,
"101 Thomson Road United Square United Square #B1-02, 56M/N & 57/59, Singapore 307591 Singapore",Moulmein,"1.31696,103.84371","Chinese, Fast food","[u'$, Chinese, Fast food']",,4131,Drinks,Food Junction,tel:+65 6799 8701,,3.5,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,16 reviews,
"3 Temasek Boulevard Suntec City Mall #02-372 Suntec City Mall, Singapore 038983 Singapore",Central Area/City Area,"1.295706,103.85973","Japanese, Seafood","[u'Japanese, Seafood']",,4132,,Kei Kaisendon,tel:+65 6251 9170,,4,,,,,4 reviews,
"38 Pekin St Ste 01-01, Singapore 048768 Singapore",Outram,"1.2836,103.84851",,[],,4133,,Mont Calzone,tel:+65 6557 2304,,4.5,,,,,4 reviews,
"1 Kensington Park Road Serangoon Garden Estate, Singapore 557253 Singapore",Serangoon,"1.364365,103.86594","Indian, Asian, Singaporean","[u'$, Indian, Asian, Singaporean']",,4134,"Lunch, Breakfast, Dinner",R.K. Eating House Pte Ltd,tel:+65 6289 5379,,3.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,33 reviews,"Halal, Vegetarian Friendly"
"180B Bencoolen Street #11-00 the Bencoolen, Singapore 189648 Singapore",Central Area/City Area,"1.30186,103.85319",Chinese,[u'Chinese'],,4135,,Crystal Jade,,,3.5,,,,,13 reviews,
"1 Seletar Road #02-04 the Greenwich, Singapore 807011 Singapore",Serangoon,"1.38748,103.86875",,[],,4136,"Lunch, Dinner",Dragon Bowl,tel:+65 6753 1588,,4,,,,,4 reviews,
"5 Ridgewood Close Ridgewood Condominium, Singapore 276696 Singapore",Ulu Pandan,"1.31663,103.77892",,[],,4137,"Lunch, Dinner",Poulet Vouz,tel:+65 6463 1205,,5,,,,,3 reviews,
"1 Orchid Club Road Orchid Country Club #02-02 Driving Range Unit, Singapore 769162 Singapore",Yishun,"1.41213,103.84527","Sushi, Japanese","[u'$$ - $$$, Sushi, Japanese']",Reservations,4138,,Himawari Japanese Restaurant,tel:+65 6834 3313,,3.5,,,,,10 reviews,
"4 Tampines Central 5 Tampines Mall Ste #04-01, Singapore 529510 Singapore",Tampines East,"1.35259,103.9447",Thai,[u'Thai'],,4139,,Balithai,tel:+65 6787 1500,,4,,,,,4 reviews,
"6 Raffles Boulevard Marina Square Marina Square #01- 07/08, Singapore 039594 Singapore",Marina Centre,"1.29122,103.8578",,[],"Reservations, Seating, Table Service",4140,"Dinner, Lunch",Three Bistro Singapore,tel:+65 6338 8644,,3.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,11 reviews,
