REVIEW_INDEX,OVERALL,ASPECTS,ASPECTS_POLARITIES,POLARITY_DIST: CONSUMPTION,POLARITY_DIST: ENVIRONMENT,POLARITY_DIST: F&B,POLARITY_DIST: HYGIENE,POLARITY_DIST: SAFETY,POLARITY_DIST: SERVICE,POLARITY_DIST: SHOPPING,POLARITY_DIST: SIGHTSEEING,POLARITY_DIST: TRANSPORTATION,ASP_NEG_RIO,ASP_NEU_RIO,ASP_POS_RIO,REV_NEG_RIO,REV_NEU_RIO,REV_POS_RIO,TOTAL_ASPECTS
538,POS,"[""植物"",""自然环境"",""看"",""看"",""看""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
539,POS,"[""胡姬花""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
540,POS,"[""兰花""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
541,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
542,NEG,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.9999000099990001,0.0,0.0,0
543,POS,"[""维护""]","[""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
544,NEU,"[""冰激凌推车"",""人""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2
545,POS,"[""姬"",""植物园"",""图书馆""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","0,0,1]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
546,NEG,"[""里面"",""地""]","[""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999500024998749,0.0,0.0,0.9999000099990001,0.0,0.0,2
547,POS,"[""园"",""景致"",""植物园""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
548,NEG,"[""看的""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
549,NEG,"[""门票""]","[""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.9999000099990001,0.0,0.0,1
550,POS,"[""<环境"",""兰花"",""环境""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
551,NEU,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.9999000099990001,0.0,0
552,POS,"[""植物园"",""非常""]","[""POS"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
553,POS,"[""温"",""花香"",""花香"",""植被"",""这里"",""凉"",""人""]","[""POS"",""POS"",""POS"",""NEG"",""NEG"",""POS"",""NEG""]","[0,0,0]","[1,0,4]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,0]","[0,0,0]",0.4285653062099113,0.0,0.5714204082798817,0.0,0.0,0.9999000099990001,7
554,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
555,POS,"[""胡姬花馆"",""小"",""植物园"",""植物""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,0]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.0,0.0,0.9999000099990001,4
556,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
557,POS,"[""卉"",""珍贵树木"",""环境"",""花卉"",""花卉"",""树木""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,6]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6
558,POS,"[""兰花"",""带孩子走走"",""带孩子"",""还是很"",""走走"",""花卉"",""花卉"",""非常"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""NEU"",""NEU"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","0,2,4]","[0,0,0]",0.0,0.19999800001999982,0.7999920000799993,0.0,0.0,0.9999000099990001,10
559,POS,"[""<"",""购票"",""美食"",""呼吸"",""呼吸""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,2]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
560,POS,"[""奇花异草"",""奇花异草"",""花园城市""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
561,NEG,"[""景色"",""品种"",""品种""]","[""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,0]","[0,0,0]",0.9999666677777407,0.0,0.0,0.9999000099990001,0.0,0.0,3
562,POS,"[""环境"",""胡姬花园"",""不用门票"",""胡姬花"",""门票""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
563,POS,"[""环境"",""花园里面"",""城市"",""凉""]","[""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
564,POS,"[""花的世界"",""草""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
565,NEU,"[""环境"",""空气"",""吸""]","[""POS"",""POS"",""NEU""]","[0,0,0]","[0,1,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.3333222225925802,0.6666444451851604,0.0,0.9999000099990001,0.0,3
566,POS,"[""花园""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
567,POS,"[""景色"",""性价比""]","[""POS"",""POS""]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
568,POS,"[""<绿化"",""花草树木"",""绿化"",""看""]","[""POS"",""POS"",""NEG"",""NEU""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,1]","[0,0,0]",0.24999375015624611,0.24999375015624611,0.49998750031249223,0.0,0.0,0.9999000099990001,4
569,POS,"[""地理位置"",""景色"",""漫步""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,1]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
570,POS,"[""花草"",""花园"",""地"",""地""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[2,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.0,0.0,0.9999000099990001,4
571,POS,"[""风景"",""空气"",""地方"",""植物""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.0,0.0,0.9999000099990001,4
572,POS,"[""空气"",""呼吸新鲜空气""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
573,POS,"[""<环境"",""进去走走"",""花香""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
574,POS,"[""花园"",""门票""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
575,POS,"[""植物"",""景色"",""热带植物""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
576,NEG,"[""花的品种"",""热带植物"",""植物园"",""里面"",""兰花""]","[""NEG"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","5,0,0]","[0,0,0]",0.999980000399992,0.0,0.0,0.9999000099990001,0.0,0.0,5
577,POS,"[""热带植物"",""免费"",""路"",""看"",""看"",""看"",""看""]","[""POS"",""POS"",""NEG"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,0]",0.14285510206997043,0.0,0.8571306124198226,0.0,0.0,0.9999000099990001,7
578,NEG,"[""<植物园"",""环境"",""悠闲的逛着"",""植物园"",""+环境"",""非常"",""看""]","[""POS"",""POS"",""POS"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[2,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,1]","2,0,1]","[0,0,0]",0.5714204082798817,0.0,0.4285653062099113,0.9999000099990001,0.0,0.0,7
579,,,,,,,,,,,,,,,,,,,
580,NEG,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.9999000099990001,0.0,0.0,0
581,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
582,POS,"[""过来""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,1]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
583,POS,"[""景点"",""非常""]","[""POS"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
584,POS,"[""坪"",""立即出票"",""兰花"",""景色"",""环境"",""大草坪"",""大草坪"",""有一个"",""胡姬花"",""出票"",""出票""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,7]","[0,0,0]",0.0,0.0,0.999990909173553,0.0,0.0,0.9999000099990001,11
585,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
586,NEG,"[""洗洗肺"",""洗肺""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.9999000099990001,0.0,0.0,2
587,POS,"[""物""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
588,NEG,"[""<交通"",""热带植物"",""热带植物"",""交通""]","[""POS"",""NEG"",""NEG"",""NEU""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,1,0]","[0,0,1]",0.49998750031249223,0.24999375015624611,0.24999375015624611,0.9999000099990001,0.0,0.0,4
589,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
590,POS,"[""规划"",""空气"",""雕塑""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
591,POS,"[""植物"",""眼界""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
592,NEU,"[""一定要去"",""一定要去"",""热带植物"",""话""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.9999750006249845,0.0,0.9999000099990001,0.0,4
593,POS,"[""胡姬花园"",""空气"",""植物园"",""胡姬花"",""门票""]","[""POS"",""POS"",""NEG"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
594,POS,"[""绿色环境"",""这里"",""非常""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
595,POS,"[""花""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
596,POS,"[""夜景""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
597,POS,"[""植物园"",""植物的种类"",""还是很"",""还是很"",""还是很"",""还是很"",""里面""]","[""POS"",""NEG"",""POS"",""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,5]","[0,0,0]",0.28571020413994086,0.0,0.7142755103498521,0.0,0.0,0.9999000099990001,7
598,POS,"[""空气"",""洗肺>"",""胡姬花"",""洗肺"",""洗肺""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
599,NEU,"[""儿童园区"",""园区""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2
600,POS,"[""植物园风景"",""空气"",""风景"",""风景"",""风景"",""人""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1666638889351844,0.0,0.8333194446759221,0.0,0.0,0.9999000099990001,6
601,,,,,,,,,,,,,,,,,,,
602,POS,"[""兰花""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
603,NEG,"[""非常"",""地""]","[""NEG"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.9999500024998749,0.0,0.0,0.9999000099990001,0.0,0.0,2
604,NEU,"[""园林布置"",""胡姬花景点"",""兰花"",""现场买票"",""胡姬花"",""胡姬花"",""景点"",""景点"",""修建"",""品种"",""品种"",""免费"",""买票""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""NEG"",""NEG"",""NEG"",""POS""]","[1,0,1]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,6]","[0,0,0]",0.23076745563495665,0.0,0.7692248521165221,0.0,0.9999000099990001,0.0,13
605,POS,"[""花卉"",""胡姬花园"",""胡姬花"",""视觉"",""视觉"",""视觉""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6
606,NEU,"[""地铁站边上"",""花园城市"",""话"",""话""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,1]",0.0,0.0,0.9999750006249845,0.0,0.9999000099990001,0.0,4
607,POS,"[""空气"",""环境"",""植物园"",""旅行""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.0,0.0,0.9999000099990001,4
608,POS,"[""坐在树荫"",""地铁站"",""花园"",""花园""]","[""POS"",""NEU"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,1,1]",0.0,0.24999375015624611,0.7499812504687383,0.0,0.0,0.9999000099990001,4
609,POS,"[""胡姬花是植物园内"",""别具一"",""人"",""人"",""吸""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
610,NEG,"[""环境"",""空气"",""价格"",""门票"",""买票""]","[""POS"",""POS"",""NEG"",""POS"",""POS""]","[1,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.9999000099990001,0.0,0.0,5
611,POS,"[""搭公车"",""热带植物"",""兰花"",""胡姬花"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,1]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
612,POS,"[""免费的"",""花园"",""人""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
613,POS,"[""植物园"",""环境"",""散步休闲"",""地方"",""植被"",""非常""]","[""POS"",""POS"",""POS"",""NEG"",""POS"",""NEU""]","[0,0,0]","[0,1,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,4]","[0,0,0]",0.1666638889351844,0.1666638889351844,0.6666555557407376,0.0,0.0,0.9999000099990001,6
614,NEG,"[""现场""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
615,NEG,"[""植物园""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
616,,,,,,,,,,,,,,,,,,,
617,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
618,POS,"[""景色""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
619,NEG,"[""绿化"",""植物园"",""非常""]","[""POS"",""NEG"",""NEG""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.6666444451851604,0.0,0.3333222225925802,0.9999000099990001,0.0,0.0,3
620,POS,"[""热带植物"",""体验"",""花""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
621,NEU,"[""植物"",""比较""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.9999000099990001,0.0,2
622,POS,"[""植物园"",""胡姬花"",""购票"",""进入""]","[""NEU"",""POS"",""POS"",""NEU""]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,1,0]","[0,0,0]","0,1,1]","[0,0,0]",0.0,0.49998750031249223,0.49998750031249223,0.0,0.0,0.9999000099990001,4
623,NEU,"[""<植物园"",""植物园"",""取票""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.9999000099990001,0.0,3
624,POS,"[""胡姬花园"",""出票"",""现场买票"",""出票速度"",""出票速度"",""出票速度"",""出票速度"",""胡姬花"",""门票""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,6]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999888890123443,0.0,0.0,0.9999000099990001,9
625,POS,"[""兰花园"",""上订"",""网上订购"",""花园"",""现场"",""小孩"",""票""]","[""POS"",""POS"",""POS"",""POS"",""NEU"",""POS"",""POS""]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,0]","0,1,2]","[0,0,0]",0.0,0.14285510206997043,0.8571306124198226,0.0,0.0,0.9999000099990001,7
626,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
627,POS,"[""garden站PUNCT除了地铁口"",""兰花公园"",""里面"",""植物"",""生态"",""非常"",""逛""]","[""POS"",""POS"",""NEG"",""NEG"",""POS"",""NEU"",""POS""]","[0,0,0]","[0,1,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,1]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7
628,NEU,"[""到柜台亮出条码"",""票"",""里面"",""换票"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.9999000099990001,0.0,5
