TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,COVID_RELATED,SENTIMENT_KEYWORD_AGG_INDEX2
项目不错,6,3319,Activities,NA,NA
站在东方明珠,6,3321,POI/Places,NA,NA
品种丰富,6,3322,Shopping,NA,NA
人民广场站,6,3323,Transportation/Accessibility,NA,NA
质量非常好,6,3325,NA,NA,NA
设施不错,6,3327,Facilities,NA,NA
那个人,6,3328,NA,NA,NA
项目一天,6,3332,Activities,NA,NA
许久,6,3333,NA,NA,NA
历史底蕴,6,3337,Arts & Culture,NA,NA
种类的野生动物,6,3338,Sightseeing,NA,NA
梦幻的乐园,6,3339,NA,NA,NA
王国型经典迪士尼乐园,6,3340,POI/Places,NA,NA
世界第六个迪士尼主题公园,6,3342,POI/Places,NA,NA
中国第二个迪士尼主题公园,6,3345,POI/Places,NA,NA
巴斯光年,6,3346,Activities,NA,NA
巴斯光年星际,6,3347,Activities,NA,NA
玉米,6,3348,NA,NA,NA
世界第六个,6,3354,NA,NA,NA
梦幻的城堡,6,3356,NA,NA,NA
老杨生,6,3359,NA,NA,NA
巴黎,6,3360,NA,NA,NA
牛肉,6,3361,Food,NA,NA
黄浦江的景色,6,3362,POI/Places,NA,NA
后悔一辈子,6,3363,Experience,NA,NA
便宜点,6,3365,Price,NA,NA
的话建议,6,3366,NA,NA,NA
世纪大道,6,3367,Transportation/Accessibility,NA,NA
的话人,6,3368,NA,NA,NA
交通方式,6,3369,Transportation/Accessibility,NA,NA
好美好美,6,3370,Experience,NA,NA
东北虎,6,3371,Sightseeing,NA,NA
寓教于乐的好地方,6,3372,POI/Places,NA,NA
酒水,6,3380,Food,NA,NA
三个项目,6,3381,Activities,NA,NA
是有,6,3385,NA,NA,NA
三件,6,3387,NA,NA,NA
野生动物园特别,6,3389,POI/Places,NA,NA
夜游黄浦江,6,3392,Activities,NA,NA
看下去,6,3393,NA,NA,NA
背后往昔的沧桑,6,3394,NA,NA,NA
给我,6,3395,NA,NA,NA
不少时间,6,3396,NA,NA,NA
知名度,6,3397,NA,NA,NA
浦东地标,6,3400,POI/Places,NA,NA
学生党,6,3401,NA,NA,NA
建议傍晚,6,3403,NA,NA,NA
颗童心,6,3404,NA,NA,NA
不去后悔,6,3405,Experience,NA,NA
华东地区最大的野生动物园,6,3406,POI/Places,NA,NA
更多的知识,6,3409,NA,NA,NA
机器人世界,6,3410,NA,NA,NA
半票,6,3411,Transportation/Accessibility,NA,NA
成都市中心,6,3419,NA,NA,NA
周围高楼,6,3420,NA,NA,NA
地下一层,6,3422,NA,NA,NA
不同故事,6,3423,NA,NA,NA
单元建筑面积,6,3424,NA,NA,NA
夜景真的好,6,3425,Sightseeing,NA,NA
眼光,6,3427,NA,NA,NA
中山东一路金陵,6,3428,NA,NA,NA
午休,6,3429,NA,NA,NA
里边儿,6,3430,NA,NA,NA
配套设施齐全,6,3431,Facilities,NA,NA
学生时代,6,3432,NA,NA,NA
周末遛娃好,6,3433,Family/ Friends,NA,NA
目的热门,6,3437,POI/Places,NA,NA
更有感觉,6,3440,Experience,NA,NA
效率,6,3442,NA,NA,NA
七大主题乐园,6,3443,POI/Places,NA,NA
南京路附近,6,3444,Transportation/Accessibility,NA,NA
上海魔,6,3448,NA,NA,NA
总体挺好,6,3449,Experience,NA,NA
十一点,6,3450,NA,NA,NA
大上海地标,6,3451,POI/Places,NA,NA
碗面,6,3452,Food,NA,NA
胡萝卜,6,3453,Food,NA,NA
区才能,6,3454,NA,NA,NA
楼顶,6,3455,NA,NA,NA
楼梯下到,6,3460,Facilities,NA,NA
胶玻璃,6,3461,NA,NA,NA
交通工具,6,3462,Transportation/Accessibility,NA,NA
矿泉水,6,3463,Food,NA,NA
时间不对,6,3464,NA,NA,NA
地壳,6,3468,NA,NA,NA
知识的好去处,6,3469,NA,NA,NA
不少钱,6,3470,Price,NA,NA
野生动物的乐园,6,3472,POI/Places,NA,NA
状钢化透明,6,3474,NA,NA,NA
夜晚的东方明珠,6,3476,POI/Places,NA,NA
基本上都,6,3477,NA,NA,NA
下到一楼,6,3478,NA,NA,NA
直接二维码,6,3479,Transportation/Accessibility,NA,NA
野生动物种类,6,3480,Sightseeing,NA,NA
時間,6,3482,NA,NA,NA
野生动物种类繁多,6,3484,Sightseeing,NA,NA
夜晚灯火阑珊,6,3486,NA,NA,NA
浦东浦西,6,3487,NA,NA,NA
特别是节假日,6,3488,NA,NA,NA
直接刷二维码,6,3489,Transportation/Accessibility,NA,NA
直接刷,6,3491,NA,NA,NA
种类繁多,6,3492,Sightseeing,NA,NA
成都的春熙,6,3494,POI/Places,NA,NA
外表,6,3495,NA,NA,NA
爬到,6,3496,NA,NA,NA
商业气息,6,3498,Shopping,NA,NA
两三个小时,6,3499,NA,NA,NA
爬上,6,3502,NA,NA,NA
好时机,6,3503,NA,NA,NA
空中旋转餐厅,6,3504,Food,NA,NA
老外滩,6,3505,POI/Places,NA,NA
设施真的,6,3507,Facilities,NA,NA
动物近距离,6,3509,Sightseeing,NA,NA
让人难忘,6,3510,Experience,NA,NA
百兽山广场,6,3512,POI/Places,NA,NA
两个孩子,6,3513,Family/ Friends,NA,NA
推车,6,3516,Facilities,NA,NA
外甥,6,3519,Family/ Friends,NA,NA
门后,6,3520,NA,NA,NA
娃娃,6,3521,NA,NA,NA
动物知识,6,3522,NA,NA,NA
我国著名,6,3523,NA,NA,NA
百年历史,6,3524,Arts & Culture,NA,NA
好时间,6,3526,NA,NA,NA
娃一起,6,3527,Family/ Friends,NA,NA
样式新潮,6,3528,Shopping,NA,NA
样式,6,3529,NA,NA,NA
名声,6,3531,NA,NA,NA
东西不错,6,3532,Shopping,NA,NA
百货公司,6,3538,Shopping,NA,NA
上海的网红,6,3539,NA,NA,NA
压力,6,3541,NA,NA,NA
环境宜人,6,3543,Environment and Ambiance,NA,NA
程在手,6,3546,NA,NA,NA
程妥妥,6,3548,NA,NA,NA
摩天轮,6,3549,Activities,NA,NA
适合周末,6,3550,NA,NA,NA
百年的历史,6,3552,Arts & Culture,NA,NA
适合全家人一起,6,3553,Family/ Friends,NA,NA
草坪,6,3554,Sightseeing,NA,NA
饭店,6,3557,Food,NA,NA
其中之一,6,3558,NA,NA,NA
商圈,6,3559,Shopping,NA,NA
英尺,6,3561,NA,NA,NA
合同,6,3562,NA,NA,NA
我的爱人,6,3563,Family/ Friends,NA,NA
坑爹,6,3564,NA,NA,NA
迪士尼来说,6,3565,POI/Places,NA,NA
标准,6,3567,NA,NA,NA
动物园动物,6,3569,Sightseeing,NA,NA
新雅食品,6,3570,Food,NA,NA
孩子多,6,3572,Family/ Friends,NA,NA
迪士尼形象,6,3574,POI/Places,NA,NA
挺好,6,3576,Experience,NA,NA
门票真的,6,3577,Transportation/Accessibility,NA,NA
时间过长,6,3578,NA,NA,NA
香港迪士尼乐园,6,3579,NA,NA,NA
非常时期,6,3581,not_annotated_yet,1,NA
人流高峰,6,3582,NA,NA,NA
网站,6,3583,NA,NA,NA
门票费,6,3585,Transportation/Accessibility,NA,NA
一直以来,6,3589,NA,NA,NA
每个景点,6,3590,POI/Places,NA,NA
空气不错,6,3591,Environment and Ambiance,NA,NA
塔的时候,6,3592,NA,NA,NA
设施等项目,6,3593,Facilities,NA,NA
两个球体,6,3594,NA,NA,NA
沿途商业,6,3595,Shopping,NA,NA
动物的品种,6,3597,Sightseeing,NA,NA
非洲狮,6,3598,Sightseeing,NA,NA
动物的世界,6,3599,Sightseeing,NA,NA
每个女孩,6,3600,NA,NA,NA
干粮,6,3601,Food,NA,NA
新感觉,6,3603,NA,NA,NA
平价商业区,6,3604,Shopping,NA,NA
栏杆,6,3605,Facilities,NA,NA
大朋友小朋友,6,3606,Family/ Friends,NA,NA
白玉兰,6,3609,Sightseeing,NA,NA
动物少,6,3610,Sightseeing,NA,NA
非常适合小孩子,6,3611,Family/ Friends,NA,NA
景区不错,6,3615,POI/Places,NA,NA
历史知识,6,3618,Arts & Culture,NA,NA
东方明珠一定,6,3620,POI/Places,NA,NA
大型动物,6,3622,Sightseeing,NA,NA
父母一起,6,3624,Family/ Friends,NA,NA
东方明珠旋转餐厅,6,3625,Food,NA,NA
黄浦江水,6,3630,POI/Places,NA,NA
中国的明珠,6,3631,NA,NA,NA
上海科技馆交通,6,3632,Transportation/Accessibility,NA,NA
历史成列馆,6,3638,POI/Places,NA,NA
对外开放,6,3642,NA,NA,NA
透明地板,6,3643,Facilities,NA,NA
科学真的,6,3646,NA,NA,NA
一般人,6,3649,NA,NA,NA
镇馆,6,3650,NA,NA,NA
上海网红,6,3651,NA,NA,NA
科技元素,6,3652,NA,NA,NA
设施完善,6,3655,Facilities,NA,NA
死角,6,3656,NA,NA,NA
座神奇,6,3662,NA,NA,NA
科技含量,6,3663,NA,NA,NA
科技含量高,6,3664,NA,NA,NA
爸妈一起,6,3665,Family/ Friends,NA,NA
黄浦江景色,6,3666,POI/Places,NA,NA
温度适宜,6,3668,Environment and Ambiance,NA,NA
餐饮店,6,3669,Food,NA,NA
塔分三层,6,3678,NA,NA,NA
的人多,6,3679,NA,NA,NA
上海的迪斯尼,6,3680,POI/Places,NA,NA
东方明珠的时候,6,3681,POI/Places,NA,NA
座美丽的城市,6,3682,NA,NA,NA
的人很少,6,3683,Transportation/Accessibility,NA,NA
女士,6,3686,NA,NA,NA
玩,6,3687,NA,NA,NA
爱心,6,3689,NA,NA,NA
强力,6,3690,NA,NA,NA
讲究,6,3692,NA,NA,NA
明年再来,6,3693,NA,NA,NA
唐老鸭,6,3694,NA,NA,NA
东方明珠脚下,6,3696,NA,NA,NA
上海的风景,6,3700,Sightseeing,NA,NA
座王国风格的迪士尼主题乐园,6,3702,POI/Places,NA,NA
上海老街,6,3703,POI/Places,NA,NA
片刻,6,3706,NA,NA,NA
线陆家嘴,6,3707,NA,NA,NA
全国范围,5,3709,NA,NA,NA
黄浦江的夜景,5,3711,POI/Places,NA,NA
机器,5,3712,NA,NA,NA
今天人,5,3713,NA,NA,NA
趣味性十足,5,3714,Experience,NA,NA
繁星,5,3716,NA,NA,NA
很适合亲子,5,3720,Family/ Friends,NA,NA
一家人在一起,5,3721,Family/ Friends,NA,NA
黄小米,5,3722,NA,NA,NA
围栏,5,3724,Facilities,NA,NA
必须的,5,3725,NA,NA,NA
级别,5,3726,NA,NA,NA
全国各地人民,5,3727,NA,NA,NA
条商业步行街,5,3728,Shopping,NA,NA
明天,5,3730,NA,NA,NA
游人稀少,5,3731,Transportation/Accessibility,NA,NA
温情,5,3732,NA,NA,NA
条街道,5,3733,Transportation/Accessibility,NA,NA
小姐妹,5,3735,Family/ Friends,NA,NA
越,5,3736,NA,NA,NA
说法,5,3737,NA,NA,NA
总能,5,3738,NA,NA,NA
在外滩上,5,3740,POI/Places,NA,NA
灯光璀璨 美不胜收,5,3742,Sightseeing,NA,NA
游船码头,5,3743,Transportation/Accessibility,NA,NA
灯光特别漂亮,5,3746,Sightseeing,NA,NA
路区间,5,3747,NA,NA,NA
服务员热情,5,3748,Service,NA,NA
黄埔,5,3749,NA,NA,NA
有益身心健康,5,3750,NA,NA,NA
路旁,5,3752,NA,NA,NA
细雨,5,3758,Environment and Ambiance,NA,NA
黄浦江的美景,5,3759,POI/Places,NA,NA
趣味性一般,5,3760,Experience,NA,NA
很好环境不错,5,3761,Environment and Ambiance,NA,NA
渡船,5,3762,Transportation/Accessibility,NA,NA
让人目不暇接,5,3763,Sightseeing,NA,NA
灯火旖旎,5,3764,NA,NA,NA
女孩,5,3766,NA,NA,NA
草长莺,5,3769,NA,NA,NA
中国大,5,3772,NA,NA,NA
黄浦江的风景,5,3773,POI/Places,NA,NA
杂技,5,3774,Activities,NA,NA
时间短,5,3776,NA,NA,NA
中国经济,5,3777,NA,NA,NA
国庆节,5,3778,NA,NA,NA
心态,5,3780,NA,NA,NA
村落,5,3781,NA,NA,NA
地位,5,3782,NA,NA,NA
海内外,5,3784,NA,NA,NA
更有意思,5,3786,Experience,NA,NA
十年,5,3789,NA,NA,NA
现在人少,5,3790,Transportation/Accessibility,NA,NA
老街,5,3793,NA,NA,NA
特别是夜晚,5,3794,NA,NA,NA
浦江夜景,5,3795,Sightseeing,NA,NA
社会,5,3797,NA,NA,NA
味道真心不错,5,3800,Food,NA,NA
都是外地人,5,3801,NA,NA,NA
所及,5,3803,NA,NA,NA
风景美丽,5,3804,Sightseeing,NA,NA
都是上海,5,3805,NA,NA,NA
鹤亭,5,3806,POI/Places,NA,NA
现代的交融,5,3810,NA,NA,NA
建议以后,5,3811,NA,NA,NA
颜色鲜艳,5,3812,NA,NA,NA
成都市,5,3813,NA,NA,NA
午后,5,3815,NA,NA,NA
夜景超级美丽,5,3817,Sightseeing,NA,NA
厦门大学不远,5,3818,Transportation/Accessibility,NA,NA
白云,5,3819,NA,NA,NA
瞧瞧,5,3821,NA,NA,NA
风土人情,5,3822,Arts & Culture,NA,NA
外滩的标志性,5,3823,POI/Places,NA,NA
外滩的景色真的,5,3824,POI/Places,NA,NA
耳朵,5,3826,NA,NA,NA
知识性,5,3827,NA,NA,NA
次数,5,3828,NA,NA,NA
知识的海洋,5,3829,NA,NA,NA
学生证,5,3832,Transportation/Accessibility,NA,NA
山小的,5,3833,NA,NA,NA
北京的春天,5,3834,NA,NA,NA
留在,5,3835,NA,NA,NA
老店,5,3836,Shopping,NA,NA
文化氛围浓厚,5,3837,Arts & Culture,NA,NA
北京现在,5,3838,NA,NA,NA
文化的地方,5,3839,Arts & Culture,NA,NA
种类丰富,5,3841,NA,NA,NA
文化背景,5,3842,Arts & Culture,NA,NA
文化遗产,5,3843,Arts & Culture,NA,NA
各具特色,5,3844,Arts & Culture,NA,NA
老年卡,5,3846,Transportation/Accessibility,NA,NA
戏台,5,3848,NA,NA,NA
花坛,5,3849,Sightseeing,NA,NA
爸爸,5,3850,Family/ Friends,NA,NA
大型商场,5,3851,Shopping,NA,NA
年味,5,3852,Experience,NA,NA
造型,5,3853,NA,NA,NA
那次,5,3855,NA,NA,NA
疫情期间人很少,5,3858,Safety,1,NA
整体的装修格调,5,3859,NA,NA,NA
城市中心,5,3860,NA,NA,NA
以前都是,5,3862,NA,NA,NA
疫情当前,5,3864,Safety,1,NA
拍美,5,3867,NA,NA,NA
一览黄浦江两岸风光,5,3868,NA,NA,NA
靓丽的风景线,5,3870,NA,NA,NA
北京著名,5,3872,NA,NA,NA
人多热闹,5,3875,Transportation/Accessibility,NA,NA
便宜一点,5,3876,Price,NA,NA
现代气息,5,3877,Experience,NA,NA
真的棒极了,5,3879,Experience,NA,NA
晚上人,5,3881,NA,NA,NA
妹妹,5,3883,Family/ Friends,NA,NA
长龙,5,3885,NA,NA,NA
成都的名片,5,3886,NA,NA,NA
晨跑,5,3888,NA,NA,NA
庭院,5,3890,NA,NA,NA
已是,5,3891,NA,NA,NA
洋房,5,3892,NA,NA,NA
多的人,5,3895,NA,NA,NA
多的话,5,3896,NA,NA,NA
猫咪,5,3898,NA,NA,NA
上海都是,5,3899,NA,NA,NA
的时候天气,5,3901,NA,NA,NA
王者,5,3902,NA,NA,NA
法国大,5,3906,NA,NA,NA
姻缘,5,3908,NA,NA,NA
的人超级多,5,3912,Transportation/Accessibility,NA,NA
成都美食,5,3913,Food,NA,NA
实惠方便,5,3915,Price,NA,NA
玩水,5,3916,Activities,NA,NA
价格偏高,5,3918,Price,NA,NA
镜头,5,3919,NA,NA,NA
西方文化,5,3920,Arts & Culture,NA,NA
政策,5,3921,NA,NA,NA
市场,5,3922,NA,NA,NA
锣鼓巷,5,3923,not_annotated_yet,NA,NA
活的,5,3924,POI/Places,NA,NA
基础设施,5,3925,Facilities,NA,NA
款式新颖,5,3927,NA,NA,NA
同事,5,3928,NA,NA,NA
我家,5,3929,NA,NA,NA
门票价格适中,5,3930,Transportation/Accessibility,NA,NA
宝藏,5,3931,NA,NA,NA
每个月,5,3932,NA,NA,NA
颗星,5,3934,NA,NA,NA
门票旺季,5,3935,Transportation/Accessibility,NA,NA
三个,5,3936,NA,NA,NA
晚风,5,3938,NA,NA,NA
肥肠粉,5,3939,Food,NA,NA
川菜,5,3940,Food,NA,NA
景色优美的地方,5,3941,Sightseeing,NA,NA
些时间,5,3942,NA,NA,NA
重要的事,5,3943,NA,NA,NA
环境美,5,3948,Environment and Ambiance,NA,NA
看不出,5,3951,NA,NA,NA
金融,5,3952,NA,NA,NA
沿途美景,5,3953,Sightseeing,NA,NA
吸引力众多,5,3955,NA,NA,NA
流水,5,3956,NA,NA,NA
环境特别好,5,3957,Environment and Ambiance,NA,NA
上海的标志性地标,5,3962,POI/Places,NA,NA
夜晚灯光,5,3963,NA,NA,NA
周三,5,3964,NA,NA,NA
外滩黄浦江,5,3965,POI/Places,NA,NA
省时间,5,3967,NA,NA,NA
工具,5,3968,Facilities,NA,NA
夜晚的灯光秀,5,3969,Activities,NA,NA
看下,5,3970,NA,NA,NA
成都著名,5,3972,NA,NA,NA
东方明珠塔顶,5,3973,POI/Places,NA,NA
杰作,5,3974,NA,NA,NA
環境,5,3975,Environment and Ambiance,NA,NA
初一,5,3976,NA,NA,NA
外地来的,5,3978,NA,NA,NA
琼楼玉宇,5,3979,NA,NA,NA
容易出片,5,3981,NA,NA,NA
花骨朵,5,3983,Sightseeing,NA,NA
古典主义,5,3984,NA,NA,NA
这句话,5,3987,NA,NA,NA
杯咖啡,5,3988,Food,NA,NA
出门在外,5,3989,NA,NA,NA
出镜,5,3990,NA,NA,NA
深深的,5,3992,NA,NA,NA
地铁二号线,5,3993,Transportation/Accessibility,NA,NA
旋律,5,3994,NA,NA,NA
大石头,5,3995,NA,NA,NA
第一个景点,5,3996,POI/Places,NA,NA
刷卡,5,3998,Shopping,NA,NA
人烟稀少,5,4000,Transportation/Accessibility,NA,NA
旅游地方,5,4001,NA,NA,NA
高低,5,4005,NA,NA,NA
落日余晖,5,4006,Environment and Ambiance,NA,NA
旅游城市,5,4007,NA,NA,NA
这种感觉,5,4011,Experience,NA,NA
消费水平,5,4013,Price,NA,NA
优势,5,4014,NA,NA,NA
个半小时,5,4015,NA,NA,NA
别样,5,4016,NA,NA,NA
视野非常好,5,4019,Sightseeing,NA,NA
情感,5,4022,NA,NA,NA
大院子,5,4023,NA,NA,NA
几个热门,5,4024,NA,NA,NA
杭州市西湖区,5,4025,NA,NA,NA
点个赞,5,4026,NA,NA,NA
水里,5,4027,NA,NA,NA
古玩字画,5,4029,Arts & Culture,NA,NA
凉风,5,4031,Environment and Ambiance,NA,NA
景色超级,5,4032,Sightseeing,NA,NA
过去的时候,5,4033,NA,NA,NA
软件,5,4034,NA,NA,NA
宇宙,5,4035,NA,NA,NA
精品店,5,4037,Shopping,NA,NA
冰淇淋,5,4040,Food,NA,NA
从前,5,4043,NA,NA,NA
小桥,5,4046,Facilities,NA,NA
老上海人,5,4048,NA,NA,NA
翻出,5,4052,NA,NA,NA
等很久,5,4054,NA,NA,NA
地球,5,4056,NA,NA,NA
影视,5,4058,NA,NA,NA
古诗,5,4059,NA,NA,NA
人像,5,4060,NA,NA,NA
雨蒙蒙,5,4064,NA,NA,NA
好口罩,5,4065,Safety,1,NA
外围,5,4066,NA,NA,NA
空气特别好,5,4070,Environment and Ambiance,NA,NA
处景点,5,4071,POI/Places,NA,NA
人流密集,5,4073,Transportation/Accessibility,NA,NA
称号,5,4074,NA,NA,NA
外滩夜景真的,5,4075,POI/Places,NA,NA
适合家庭,5,4076,Family/ Friends,NA,NA
老婆孩子,5,4078,Family/ Friends,NA,NA
新上海的风貌,5,4079,NA,NA,NA
爬到山顶,5,4081,NA,NA,NA
大成,5,4082,NA,NA,NA
适合休闲游,5,4083,Experience,NA,NA
适合一家老小,5,4084,Family/ Friends,NA,NA
空气很好,5,4085,Environment and Ambiance,NA,NA
感觉非常好,5,4086,Experience,NA,NA
海拔,5,4088,NA,NA,NA
去,5,4089,NA,NA,NA
强烈安利,5,4090,Experience,NA,NA
一级棒,5,4091,Experience,NA,NA
上海游客,5,4095,NA,NA,NA
男朋友一起,5,4096,Family/ Friends,NA,NA
男女老少,5,4097,NA,NA,NA
人气旺盛,5,4102,NA,NA,NA
花时间,5,4103,NA,NA,NA
北京地标,5,4105,POI/Places,NA,NA
景色特别好,5,4106,Sightseeing,NA,NA
电子门票,5,4108,Transportation/Accessibility,NA,NA
生机,5,4110,NA,NA,NA
少人,5,4111,NA,NA,NA
生意,5,4115,Shopping,NA,NA
上海旅游的游客,5,4116,NA,NA,NA
坐到,5,4118,NA,NA,NA
宝地,5,4119,NA,NA,NA
外滩两岸,5,4121,POI/Places,NA,NA
上海外滩的景色,5,4123,POI/Places,NA,NA
代名词,5,4124,NA,NA,NA
方便好省便捷,5,4125,Transportation/Accessibility,NA,NA
另一个世界,5,4126,NA,NA,NA
两岸景色,5,4128,Sightseeing,NA,NA
柳絮,5,4129,Sightseeing,NA,NA
人人人,5,4133,Transportation/Accessibility,NA,NA
人流量特别大,5,4134,Transportation/Accessibility,NA,NA
隔壁,5,4135,NA,NA,NA
上海最早,5,4138,NA,NA,NA
草木,4,4139,Sightseeing,NA,NA
有致,4,4144,NA,NA,NA
景點,4,4145,POI/Places,NA,NA
会议,4,4146,NA,NA,NA
今天下午,4,4147,NA,NA,NA
会展,4,4150,Arts & Culture,NA,NA
孔圣地衢州有礼,4,4151,NA,NA,NA
自由行,4,4152,NA,NA,NA
威武霸气帅,4,4153,Experience,NA,NA
优点,4,4156,NA,NA,NA
舒适度,4,4158,Service,NA,NA
艺术品,4,4159,Arts & Culture,NA,NA
婆婆,4,4160,Family/ Friends,NA,NA
智能,4,4161,NA,NA,NA
良心,4,4162,NA,NA,NA
智力,4,4163,NA,NA,NA
众多游客,4,4164,NA,NA,NA
优惠更多,4,4166,Price,NA,NA
价格特别,4,4168,Price,NA,NA
航站楼,4,4170,Transportation/Accessibility,NA,NA
景观灯,4,4171,Sightseeing,NA,NA
自助晚餐,4,4172,Food,NA,NA
女儿一起,4,4173,Family/ Friends,NA,NA
智慧馆等五个,4,4174,POI/Places,NA,NA
众多景点,4,4175,POI/Places,NA,NA
自助餐套票,4,4177,Transportation/Accessibility,NA,NA
景色美丽,4,4178,Sightseeing,NA,NA
暑假人,4,4179,NA,NA,NA
草坪等,4,4180,NA,NA,NA
优质服务,4,4181,Service,NA,NA
好几个入口,4,4183,Transportation/Accessibility,NA,NA
老大房,4,4186,NA,NA,NA
英国白金汉宫,4,4187,NA,NA,NA
景点景色好,4,4188,POI/Places,NA,NA
老公一起,4,4189,Family/ Friends,NA,NA
美的城市,4,4190,NA,NA,NA
景点概况,4,4191,POI/Places,NA,NA
假日期间,4,4192,NA,NA,NA
孩子哈皮,4,4194,Family/ Friends,NA,NA
最底层,4,4196,NA,NA,NA
值得一提,4,4198,NA,NA,NA
老城,4,4199,NA,NA,NA
花花,4,4202,NA,NA,NA
有些人,4,4203,NA,NA,NA
花木兰,4,4204,Arts & Culture,NA,NA
孩子全家,4,4205,Family/ Friends,NA,NA
個小時,4,4206,NA,NA,NA
孩子假期,4,4207,Family/ Friends,NA,NA
好机位,4,4208,NA,NA,NA
好极了,4,4209,Experience,NA,NA
孩子的家庭,4,4210,Family/ Friends,NA,NA
老实说,4,4211,NA,NA,NA
花岗石条,4,4213,NA,NA,NA
最好做好,4,4214,NA,NA,NA
美的公园,4,4215,Sightseeing,NA,NA
景点直接,4,4216,POI/Places,NA,NA
美的夜景,4,4218,Sightseeing,NA,NA
儿童的天堂,4,4222,Family/ Friends,NA,NA
景点人,4,4223,POI/Places,NA,NA
有一些区域,4,4224,NA,NA,NA
美食的好去处,4,4225,Food,NA,NA
孩子特别开心,4,4226,Family/ Friends,NA,NA
美的步行街,4,4227,Shopping,NA,NA
好久好久,4,4228,NA,NA,NA
羚牛,4,4229,NA,NA,NA
苏堤的春天,4,4231,POI/Places,NA,NA
老上海展览馆,4,4234,POI/Places,NA,NA
老人票,4,4236,Transportation/Accessibility,NA,NA
美的感觉,4,4237,Experience,NA,NA
停车费贵,4,4239,Facilities,NA,NA
停车费地方,4,4240,Facilities,NA,NA
景点不错,4,4241,POI/Places,NA,NA
停车场满满,4,4242,Facilities,NA,NA
花草树木,4,4244,Sightseeing,NA,NA
做好功课,4,4245,NA,NA,NA
老人小孩一起,4,4246,Family/ Friends,NA,NA
花花草草,4,4247,Sightseeing,NA,NA
假货,4,4248,Shopping,NA,NA
老人很满意,4,4249,Family/ Friends,NA,NA
俄罗斯大,4,4253,NA,NA,NA
胃口,4,4255,NA,NA,NA
胆子,4,4256,NA,NA,NA
全上海的景色,4,4259,Sightseeing,NA,NA
胆子小,4,4260,NA,NA,NA
节假日都会,4,4262,NA,NA,NA
景色一流,4,4263,Sightseeing,NA,NA
景色一般,4,4264,Sightseeing,NA,NA
件珍贵,4,4265,NA,NA,NA
节假日期间,4,4267,NA,NA,NA
全世界人,4,4268,NA,NA,NA
景点联票,4,4270,Transportation/Accessibility,NA,NA
景色也好,4,4272,Sightseeing,NA,NA
价格不菲,4,4273,Price,NA,NA
女孩子,4,4274,NA,NA,NA
脑子,4,4276,NA,NA,NA
脖子,4,4277,NA,NA,NA
价格也不贵,4,4279,Price,NA,NA
暑期人超级多,4,4280,Transportation/Accessibility,NA,NA
脚下的透明玻璃,4,4281,Facilities,NA,NA
脚底,4,4282,NA,NA,NA
价格偏贵,4,4283,Price,NA,NA
暑假的原因,4,4284,NA,NA,NA
育研究基地,4,4285,NA,NA,NA
更多的时间,4,4286,NA,NA,NA
全上海景色,4,4288,Sightseeing,NA,NA
便宜些,4,4289,Price,NA,NA
老样子,4,4291,NA,NA,NA
最后的火龙果外国友人,4,4292,NA,NA,NA
老爷子,4,4294,Family/ Friends,NA,NA
侧面,4,4295,NA,NA,NA
老爷车,4,4296,Transportation/Accessibility,NA,NA
花一天时间,4,4297,NA,NA,NA
好玩地方,4,4298,POI/Places,NA,NA
老爸老妈,4,4299,Family/ Friends,NA,NA
老牌,4,4300,NA,NA,NA
最后一次,4,4301,NA,NA,NA
景点项目,4,4302,Activities,NA,NA
景物,4,4303,Sightseeing,NA,NA
有味橙汁一起,4,4304,Food,NA,NA
老祖宗,4,4305,NA,NA,NA
孩子的眼界,4,4306,Family/ Friends,NA,NA
好评好评,4,4308,Experience,NA,NA
佛像,4,4309,Arts & Culture,NA,NA
女鬼,4,4310,NA,NA,NA
耳朵真的好可爱,4,4311,NA,NA,NA
以后真的,4,4314,NA,NA,NA
联系方式,4,4316,NA,NA,NA
体力好,4,4317,NA,NA,NA
花园别墅,4,4318,NA,NA,NA
朋友一起来的,4,4320,Family/ Friends,NA,NA
夏天来的,4,4321,NA,NA,NA
珍稀野生动物,4,4323,Sightseeing,NA,NA
夏季荷花,4,4324,Sightseeing,NA,NA
珍宝让人,4,4325,NA,NA,NA
珍奇异兽应有尽有,4,4326,Sightseeing,NA,NA
古都,4,4327,NA,NA,NA
玻璃道,4,4328,Facilities,NA,NA
玻璃窗,4,4330,Facilities,NA,NA
玻璃的地板,4,4331,Facilities,NA,NA
叫卖声,4,4333,Shopping,NA,NA
夏天晚上,4,4334,NA,NA,NA
可惜时间,4,4337,NA,NA,NA
可惜最近,4,4338,NA,NA,NA
现时,4,4339,NA,NA,NA
现如今,4,4340,NA,NA,NA
现场便宜,4,4342,Price,NA,NA
现场买票的不便,4,4343,Transportation/Accessibility,NA,NA
可看性,4,4344,Sightseeing,NA,NA
可见度,4,4345,NA,NA,NA
现在的杭州,4,4347,NA,NA,NA
夕阳的余晖,4,4348,Environment and Ambiance,NA,NA
球幕电影,4,4349,Activities,NA,NA
外滩公园,4,4350,POI/Places,NA,NA
水上项目,4,4352,Activities,NA,NA
发源地,4,4356,NA,NA,NA
用震撼来形容,4,4357,Experience,NA,NA
用品,4,4358,NA,NA,NA
